Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
1027;1;-0.350;-1.650;-3.614;-0.04;0.11;0.04;0.14;0.21;1.44;1.26;-3.16
1028;1;-0.350;-1.750;-3.637;-0.05;0.10;0.04;0.06;0.16;1.63;1.47;-3.18
1029;1;-0.350;-1.850;-3.660;-0.05;0.09;0.04;0.03;0.12;1.74;1.63;-3.23
1030;1;-0.350;-1.950;-3.682;-0.05;0.09;0.04;-0.01;0.07;1.77;1.69;-3.30
1031;1;-0.450;-0.050;-3.274;0.53;0.69;0.48;2.06;3.23;-1.89;12.92;-2.21
1032;1;-0.450;-0.150;-3.296;0.36;0.44;0.35;0.29;2.06;-2.49;9.79;-4.79
1033;1;-0.450;-0.250;-3.318;0.19;0.26;0.26;-0.46;0.94;-2.86;7.18;-5.94
1034;1;-0.450;-0.350;-3.340;0.05;0.17;0.19;-0.47;0.25;-2.66;5.26;-6.27
1035;1;-0.450;-0.450;-3.362;-0.02;0.13;0.14;-0.25;-0.05;-2.23;3.93;-6.16
1036;1;-0.450;-0.550;-3.385;-0.05;0.12;0.10;-0.08;-0.17;-1.67;3.02;-5.86
1037;1;-0.450;-0.650;-3.407;-0.05;0.12;0.07;0.00;-0.21;-1.08;2.41;-5.48
1038;1;-0.450;-0.750;-3.429;-0.04;0.12;0.05;0.03;-0.22;-0.54;1.98;-5.11
1039;1;-0.450;-0.850;-3.451;-0.03;0.11;0.03;0.03;-0.21;-0.09;1.68;-4.79
1040;1;-0.450;-0.950;-3.473;-0.02;0.11;0.03;0.02;-0.17;0.24;1.48;-4.51
1041;1;-0.450;-1.050;-3.495;-0.02;0.11;0.02;0.02;-0.10;0.50;1.35;-4.27
1042;1;-0.450;-1.150;-3.518;-0.02;0.11;0.02;0.01;-0.03;0.72;1.29;-4.06
1043;1;-0.450;-1.250;-3.540;-0.02;0.11;0.02;0.01;0.06;0.95;1.29;-3.87
1044;1;-0.450;-1.350;-3.562;-0.02;0.10;0.02;0.01;0.14;1.21;1.33;-3.73
1045;1;-0.450;-1.450;-3.584;-0.03;0.09;0.02;0.02;0.17;1.48;1.41;-3.62
1046;1;-0.450;-1.550;-3.606;-0.04;0.09;0.02;0.06;0.14;1.71;1.50;-3.54
1047;1;-0.450;-1.650;-3.629;-0.04;0.08;0.02;0.08;0.11;1.88;1.62;-3.47
1048;1;-0.450;-1.750;-3.651;-0.05;0.08;0.03;0.07;0.10;1.98;1.75;-3.42
1049;1;-0.450;-1.850;-3.673;-0.05;0.08;0.03;0.06;0.09;2.03;1.87;-3.40
1050;1;-0.450;-1.950;-3.695;-0.05;0.07;0.03;0.06;0.08;2.03;1.95;-3.42
1051;1;-0.550;-0.050;-3.298;0.36;0.50;0.37;1.99;1.96;-1.48;12.40;-2.07
1052;1;-0.550;-0.150;-3.320;0.29;0.33;0.26;0.84;1.34;-1.96;9.85;-4.41
1053;1;-0.550;-0.250;-3.341;0.19;0.23;0.19;0.19;0.75;-2.31;7.72;-5.56
1054;1;-0.550;-0.350;-3.363;0.09;0.16;0.13;-0.03;0.30;-2.11;6.09;-6.00
1055;1;-0.550;-0.450;-3.385;0.03;0.14;0.09;-0.05;0.05;-1.65;4.85;-6.03
1056;1;-0.550;-0.550;-3.406;0.00;0.13;0.06;-0.02;-0.07;-1.09;3.94;-5.83
1057;1;-0.550;-0.650;-3.428;-0.01;0.12;0.04;-0.01;-0.13;-0.53;3.29;-5.53
1058;1;-0.550;-0.750;-3.449;-0.01;0.12;0.03;-0.01;-0.16;-0.03;2.80;-5.22
1059;1;-0.550;-0.850;-3.471;-0.01;0.11;0.02;-0.02;-0.15;0.35;2.44;-4.94
1060;1;-0.550;-0.950;-3.492;-0.01;0.11;0.02;-0.02;-0.09;0.64;2.17;-4.69
1061;1;-0.550;-1.050;-3.514;-0.01;0.10;0.02;-0.01;-0.01;0.88;1.99;-4.48
1062;1;-0.550;-1.150;-3.535;-0.01;0.10;0.02;0.01;0.07;1.12;1.88;-4.29
1063;1;-0.550;-1.250;-3.557;-0.02;0.10;0.02;0.02;0.13;1.39;1.83;-4.12
1064;1;-0.550;-1.350;-3.579;-0.03;0.09;0.02;0.01;0.14;1.66;1.82;-3.97
1065;1;-0.550;-1.450;-3.600;-0.03;0.09;0.02;-0.02;0.12;1.89;1.83;-3.83
1066;1;-0.550;-1.550;-3.622;-0.04;0.08;0.02;-0.02;0.09;2.04;1.85;-3.71
1067;1;-0.550;-1.650;-3.643;-0.04;0.07;0.02;0.00;0.09;2.14;1.88;-3.60
1068;1;-0.550;-1.750;-3.665;-0.04;0.06;0.02;0.04;0.09;2.21;1.93;-3.52
1069;1;-0.550;-1.850;-3.686;-0.05;0.06;0.02;0.06;0.10;2.25;2.01;-3.48
1070;1;-0.550;-1.950;-3.708;-0.05;0.05;0.02;0.09;0.12;2.28;2.09;-3.50
1071;1;-0.650;-0.050;-3.323;0.24;0.37;0.29;1.83;1.22;-1.13;11.59;-1.93
1072;1;-0.650;-0.150;-3.344;0.21;0.26;0.20;1.02;0.85;-1.54;9.51;-4.02
1073;1;-0.650;-0.250;-3.365;0.15;0.19;0.13;0.47;0.51;-1.85;7.75;-5.08
1074;1;-0.650;-0.350;-3.386;0.10;0.15;0.09;0.18;0.25;-1.65;6.39;-5.56
1075;1;-0.650;-0.450;-3.407;0.05;0.13;0.06;0.06;0.07;-1.20;5.33;-5.67
1076;1;-0.650;-0.550;-3.428;0.03;0.12;0.04;0.01;-0.04;-0.66;4.49;-5.57
1077;1;-0.650;-0.650;-3.449;0.01;0.12;0.02;-0.01;-0.09;-0.13;3.84;-5.37
1078;1;-0.650;-0.750;-3.470;0.01;0.11;0.02;-0.02;-0.10;0.32;3.34;-5.14
1079;1;-0.650;-0.850;-3.490;0.00;0.11;0.01;-0.03;-0.06;0.67;2.96;-4.92
1080;1;-0.650;-0.950;-3.511;0.00;0.10;0.01;-0.03;0.00;0.95;2.66;-4.72
1081;1;-0.650;-1.050;-3.532;-0.01;0.10;0.01;-0.02;0.07;1.22;2.45;-4.54
1082;1;-0.650;-1.150;-3.553;-0.01;0.09;0.01;-0.01;0.11;1.49;2.30;-4.37
1083;1;-0.650;-1.250;-3.574;-0.02;0.09;0.01;-0.01;0.12;1.75;2.21;-4.21
1084;1;-0.650;-1.350;-3.595;-0.03;0.08;0.01;0.00;0.11;1.97;2.16;-4.05
1085;1;-0.650;-1.450;-3.616;-0.03;0.08;0.01;-0.01;0.10;2.14;2.15;-3.91
1086;1;-0.650;-1.550;-3.637;-0.04;0.07;0.01;-0.01;0.10;2.27;2.16;-3.79
1087;1;-0.650;-1.650;-3.658;-0.04;0.06;0.01;-0.01;0.11;2.37;2.18;-3.69
1088;1;-0.650;-1.750;-3.679;-0.05;0.06;0.01;0.01;0.12;2.45;2.20;-3.62
1089;1;-0.650;-1.850;-3.700;-0.05;0.05;0.01;0.03;0.12;2.51;2.24;-3.59
1090;1;-0.650;-1.950;-3.721;-0.06;0.04;0.01;0.04;0.14;2.56;2.27;-3.58
1091;1;-0.750;-0.050;-3.348;0.14;0.27;0.22;1.59;0.78;-0.88;10.59;-1.81
1092;1;-0.750;-0.150;-3.368;0.14;0.20;0.14;1.00;0.56;-1.22;8.96;-3.64
1093;1;-0.750;-0.250;-3.388;0.11;0.15;0.09;0.53;0.33;-1.45;7.52;-4.60
1094;1;-0.750;-0.350;-3.409;0.08;0.13;0.05;0.25;0.17;-1.24;6.38;-5.06
1095;1;-0.750;-0.450;-3.429;0.05;0.12;0.03;0.11;0.05;-0.82;5.47;-5.22
1096;1;-0.750;-0.550;-3.449;0.03;0.11;0.02;0.03;-0.02;-0.30;4.74;-5.19
1097;1;-0.750;-0.650;-3.470;0.02;0.11;0.01;0.00;-0.05;0.19;4.13;-5.07
1098;1;-0.750;-0.750;-3.490;0.01;0.10;0.01;-0.02;-0.03;0.60;3.65;-4.93
1099;1;-0.750;-0.850;-3.510;0.01;0.10;0.01;-0.03;0.02;0.93;3.27;-4.78
1100;1;-0.750;-0.950;-3.530;0.00;0.09;0.00;-0.03;0.07;1.23;2.98;-4.63
1101;1;-0.750;-1.050;-3.551;-0.01;0.09;0.00;-0.03;0.10;1.51;2.76;-4.48
1102;1;-0.750;-1.150;-3.571;-0.01;0.08;0.00;-0.03;0.11;1.78;2.58;-4.33
1103;1;-0.750;-1.250;-3.591;-0.02;0.08;0.00;-0.03;0.10;2.01;2.46;-4.18
1104;1;-0.750;-1.350;-3.612;-0.03;0.07;0.00;-0.02;0.10;2.19;2.39;-4.03
1105;1;-0.750;-1.450;-3.632;-0.03;0.07;0.00;-0.01;0.10;2.35;2.36;-3.91
1106;1;-0.750;-1.550;-3.652;-0.04;0.06;0.00;0.00;0.11;2.48;2.37;-3.80
1107;1;-0.750;-1.650;-3.673;-0.04;0.06;0.00;0.00;0.12;2.59;2.39;-3.72
1108;1;-0.750;-1.750;-3.693;-0.05;0.05;0.00;0.00;0.12;2.67;2.41;-3.66
1109;1;-0.750;-1.850;-3.713;-0.05;0.04;0.00;0.00;0.12;2.72;2.42;-3.61
1110;1;-0.750;-1.950;-3.734;-0.06;0.04;0.00;-0.01;0.12;2.75;2.42;-3.58
1111;1;-0.850;-0.050;-3.372;0.07;0.19;0.16;1.32;0.49;-0.70;9.44;-1.71
1112;1;-0.850;-0.150;-3.392;0.09;0.15;0.10;0.87;0.37;-0.95;8.26;-3.29
1113;1;-0.850;-0.250;-3.412;0.08;0.13;0.06;0.48;0.20;-1.09;7.15;-4.12
1114;1;-0.850;-0.350;-3.431;0.06;0.11;0.03;0.24;0.09;-0.87;6.19;-4.56
1115;1;-0.850;-0.450;-3.451;0.05;0.10;0.02;0.11;0.03;-0.46;5.41;-4.73
1116;1;-0.850;-0.550;-3.471;0.03;0.10;0.01;0.04;-0.01;0.01;4.77;-4.76
1117;1;-0.850;-0.650;-3.490;0.03;0.10;0.00;0.00;0.00;0.46;4.24;-4.72
1118;1;-0.850;-0.750;-3.510;0.02;0.09;0.00;-0.02;0.04;0.84;3.79;-4.64
1119;1;-0.850;-0.850;-3.530;0.01;0.09;0.00;-0.03;0.08;1.16;3.43;-4.54
1120;1;-0.850;-0.950;-3.550;0.00;0.08;0.00;-0.03;0.10;1.46;3.14;-4.43
1121;1;-0.850;-1.050;-3.569;0.00;0.08;0.00;-0.03;0.11;1.74;2.91;-4.30
1122;1;-0.850;-1.150;-3.589;-0.01;0.07;0.00;-0.03;0.10;1.98;2.73;-4.17
1123;1;-0.850;-1.250;-3.609;-0.02;0.07;0.00;-0.03;0.10;2.19;2.59;-4.05
1124;1;-0.850;-1.350;-3.628;-0.02;0.06;0.00;-0.03;0.10;2.37;2.50;-3.93
1125;1;-0.850;-1.450;-3.648;-0.03;0.06;0.00;-0.02;0.11;2.51;2.45;-3.82
1126;1;-0.850;-1.550;-3.668;-0.04;0.05;0.00;-0.01;0.11;2.64;2.43;-3.73
1127;1;-0.850;-1.650;-3.687;-0.04;0.05;0.00;-0.01;0.11;2.73;2.43;-3.64
1128;1;-0.850;-1.750;-3.707;-0.05;0.04;0.00;-0.01;0.11;2.79;2.44;-3.57
1129;1;-0.850;-1.850;-3.727;-0.05;0.04;0.00;-0.01;0.10;2.81;2.44;-3.50
1130;1;-0.850;-1.950;-3.746;-0.06;0.03;0.00;-0.03;0.10;2.80;2.43;-3.44
1131;1;-0.950;-0.050;-3.397;0.03;0.13;0.10;1.06;0.29;-0.58;8.19;-1.61
1132;1;-0.950;-0.150;-3.416;0.05;0.11;0.06;0.71;0.23;-0.72;7.41;-2.94
1133;1;-0.950;-0.250;-3.435;0.05;0.10;0.03;0.39;0.12;-0.78;6.63;-3.65
1134;1;-0.950;-0.350;-3.454;0.05;0.10;0.02;0.20;0.05;-0.54;5.88;-4.06
1135;1;-0.950;-0.450;-3.473;0.04;0.09;0.01;0.10;0.02;-0.14;5.23;-4.24
1136;1;-0.950;-0.550;-3.492;0.03;0.09;0.00;0.04;0.01;0.30;4.67;-4.31
1137;1;-0.950;-0.650;-3.511;0.03;0.09;0.00;0.01;0.05;0.70;4.19;-4.32
1138;1;-0.950;-0.750;-3.530;0.02;0.08;0.00;-0.01;0.08;1.04;3.79;-4.29
1139;1;-0.950;-0.850;-3.550;0.01;0.08;0.00;-0.02;0.10;1.35;3.46;-4.23
1140;1;-0.950;-0.950;-3.569;0.01;0.08;-0.01;-0.03;0.10;1.64;3.18;-4.15
1141;1;-0.950;-1.050;-3.588;0.00;0.07;-0.01;-0.03;0.10;1.90;2.94;-4.05
1142;1;-0.950;-1.150;-3.607;-0.01;0.06;-0.01;-0.04;0.10;2.12;2.76;-3.95
1143;1;-0.950;-1.250;-3.626;-0.01;0.06;-0.01;-0.03;0.10;2.31;2.62;-3.84
1144;1;-0.950;-1.350;-3.645;-0.02;0.05;-0.01;-0.03;0.10;2.48;2.52;-3.74
1145;1;-0.950;-1.450;-3.664;-0.03;0.05;-0.01;-0.03;0.10;2.61;2.45;-3.64
1146;1;-0.950;-1.550;-3.683;-0.03;0.04;-0.01;-0.03;0.10;2.71;2.40;-3.55
1147;1;-0.950;-1.650;-3.702;-0.04;0.04;-0.01;-0.03;0.10;2.77;2.37;-3.46
1148;1;-0.950;-1.750;-3.721;-0.04;0.03;-0.01;-0.02;0.09;2.80;2.36;-3.38
1149;1;-0.950;-1.850;-3.740;-0.05;0.03;-0.01;-0.02;0.09;2.80;2.35;-3.30
1150;1;-0.950;-1.950;-3.759;-0.05;0.02;-0.01;-0.02;0.09;2.77;2.34;-3.24
1151;1;-1.050;-0.050;-3.422;0.00;0.09;0.06;0.82;0.15;-0.52;6.91;-1.49
1152;1;-1.050;-0.150;-3.440;0.03;0.08;0.03;0.56;0.12;-0.54;6.46;-2.58
1153;1;-1.050;-0.250;-3.459;0.04;0.08;0.02;0.32;0.07;-0.52;5.98;-3.18
1154;1;-1.050;-0.350;-3.477;0.04;0.08;0.01;0.17;0.03;-0.26;5.46;-3.55
1155;1;-1.050;-0.450;-3.495;0.03;0.08;0.00;0.09;0.02;0.14;4.93;-3.74
1156;1;-1.050;-0.550;-3.514;0.03;0.08;-0.01;0.04;0.05;0.53;4.46;-3.85
1157;1;-1.050;-0.650;-3.532;0.03;0.08;-0.01;0.02;0.08;0.88;4.04;-3.90
1158;1;-1.050;-0.750;-3.551;0.02;0.07;-0.01;0.00;0.10;1.19;3.68;-3.90
1159;1;-1.050;-0.850;-3.569;0.02;0.07;-0.01;-0.01;0.10;1.49;3.37;-3.87
1160;1;-1.050;-0.950;-3.588;0.01;0.07;-0.01;-0.02;0.10;1.76;3.11;-3.82
1161;1;-1.050;-1.050;-3.606;0.00;0.06;-0.01;-0.03;0.10;2.00;2.89;-3.75
1162;1;-1.050;-1.150;-3.625;0.00;0.06;-0.01;-0.04;0.10;2.21;2.71;-3.67
1163;1;-1.050;-1.250;-3.643;-0.01;0.05;-0.01;-0.04;0.10;2.38;2.57;-3.58
1164;1;-1.050;-1.350;-3.661;-0.02;0.05;-0.01;-0.04;0.10;2.53;2.46;-3.50
1165;1;-1.050;-1.450;-3.680;-0.02;0.04;-0.01;-0.04;0.10;2.64;2.38;-3.41
1166;1;-1.050;-1.550;-3.698;-0.03;0.03;-0.01;-0.04;0.09;2.71;2.32;-3.32
1167;1;-1.050;-1.650;-3.717;-0.03;0.03;-0.01;-0.04;0.09;2.75;2.28;-3.23
1168;1;-1.050;-1.750;-3.735;-0.04;0.02;-0.01;-0.04;0.09;2.76;2.25;-3.15
1169;1;-1.050;-1.850;-3.754;-0.04;0.02;-0.01;-0.03;0.08;2.75;2.23;-3.08
1170;1;-1.050;-1.950;-3.772;-0.05;0.01;-0.01;-0.03;0.08;2.73;2.22;-3.02
1171;1;-1.150;-0.050;-3.446;-0.01;0.05;0.03;0.62;0.04;-0.49;5.67;-1.36
1172;1;-1.150;-0.150;-3.464;0.01;0.06;0.01;0.43;0.04;-0.37;5.47;-2.21
1173;1;-1.150;-0.250;-3.482;0.02;0.06;0.00;0.27;0.03;-0.30;5.24;-2.72
1174;1;-1.150;-0.350;-3.500;0.03;0.07;0.00;0.16;0.02;-0.01;4.93;-3.04
1175;1;-1.150;-0.450;-3.518;0.03;0.07;-0.01;0.08;0.04;0.36;4.55;-3.24
1176;1;-1.150;-0.550;-3.535;0.03;0.07;-0.01;0.05;0.07;0.70;4.16;-3.38
1177;1;-1.150;-0.650;-3.553;0.02;0.07;-0.01;0.03;0.09;1.01;3.81;-3.46
1178;1;-1.150;-0.750;-3.571;0.02;0.06;-0.01;0.01;0.09;1.30;3.50;-3.48
1179;1;-1.150;-0.850;-3.589;0.02;0.06;-0.01;-0.01;0.09;1.59;3.21;-3.48
1180;1;-1.150;-0.950;-3.607;0.01;0.06;-0.01;-0.02;0.09;1.84;2.97;-3.45
1181;1;-1.150;-1.050;-3.625;0.00;0.05;-0.01;-0.03;0.09;2.06;2.76;-3.40
1182;1;-1.150;-1.150;-3.642;0.00;0.05;-0.01;-0.03;0.09;2.25;2.59;-3.34
1183;1;-1.150;-1.250;-3.660;-0.01;0.04;-0.01;-0.04;0.09;2.40;2.46;-3.28
1184;1;-1.150;-1.350;-3.678;-0.01;0.04;-0.01;-0.04;0.09;2.53;2.35;-3.21
1185;1;-1.150;-1.450;-3.696;-0.02;0.03;-0.01;-0.04;0.09;2.61;2.27;-3.14
1186;1;-1.150;-1.550;-3.714;-0.03;0.03;-0.01;-0.04;0.09;2.67;2.21;-3.06
1187;1;-1.150;-1.650;-3.731;-0.03;0.02;-0.01;-0.04;0.08;2.70;2.17;-2.99
1188;1;-1.150;-1.750;-3.749;-0.04;0.02;-0.01;-0.04;0.08;2.71;2.14;-2.92
1189;1;-1.150;-1.850;-3.767;-0.04;0.01;-0.01;-0.04;0.08;2.70;2.11;-2.85
1190;1;-1.150;-1.950;-3.785;-0.05;0.01;-0.01;-0.03;0.08;2.67;2.09;-2.79
1191;1;-1.250;-0.050;-3.471;-0.02;0.03;0.01;0.47;-0.04;-0.44;4.52;-1.24
1192;1;-1.250;-0.150;-3.488;0.00;0.04;0.00;0.32;-0.01;-0.21;4.58;-1.86
1193;1;-1.250;-0.250;-3.505;0.01;0.05;0.00;0.23;0.00;-0.08;4.48;-2.28
1194;1;-1.250;-0.350;-3.523;0.02;0.05;-0.01;0.15;0.01;0.20;4.32;-2.55
1195;1;-1.250;-0.450;-3.540;0.02;0.06;-0.01;0.09;0.06;0.52;4.09;-2.76
1196;1;-1.250;-0.550;-3.557;0.02;0.06;-0.01;0.06;0.08;0.81;3.81;-2.91
1197;1;-1.250;-0.650;-3.574;0.02;0.06;-0.01;0.04;0.09;1.10;3.52;-3.00
1198;1;-1.250;-0.750;-3.591;0.02;0.05;-0.02;0.01;0.08;1.38;3.25;-3.05
1199;1;-1.250;-0.850;-3.609;0.02;0.05;-0.02;-0.01;0.08;1.64;2.99;-3.07
1200;1;-1.250;-0.950;-3.626;0.01;0.05;-0.02;-0.02;0.09;1.87;2.77;-3.06
1201;1;-1.250;-1.050;-3.643;0.01;0.04;-0.02;-0.03;0.09;2.07;2.59;-3.04
1202;1;-1.250;-1.150;-3.660;0.00;0.04;-0.02;-0.03;0.09;2.24;2.43;-3.00
1203;1;-1.250;-1.250;-3.677;0.00;0.03;-0.02;-0.04;0.09;2.38;2.30;-2.95
1204;1;-1.250;-1.350;-3.695;-0.01;0.03;-0.02;-0.04;0.08;2.48;2.20;-2.90
1205;1;-1.250;-1.450;-3.712;-0.02;0.02;-0.02;-0.04;0.08;2.55;2.12;-2.84
1206;1;-1.250;-1.550;-3.729;-0.02;0.02;-0.02;-0.05;0.08;2.60;2.06;-2.78
1207;1;-1.250;-1.650;-3.746;-0.03;0.01;-0.02;-0.05;0.08;2.62;2.02;-2.72
1208;1;-1.250;-1.750;-3.763;-0.03;0.01;-0.02;-0.05;0.07;2.61;1.98;-2.66
1209;1;-1.250;-1.850;-3.780;-0.04;0.00;-0.02;-0.05;0.07;2.59;1.95;-2.59
1210;1;-1.250;-1.950;-3.798;-0.04;0.00;-0.02;-0.05;0.07;2.55;1.92;-2.51
1211;1;-1.350;-0.050;-3.496;-0.03;0.02;0.00;0.36;-0.10;-0.37;3.48;-1.15
1212;1;-1.350;-0.150;-3.512;-0.01;0.03;-0.01;0.25;-0.06;-0.06;3.81;-1.57
1213;1;-1.350;-0.250;-3.529;0.01;0.04;-0.01;0.17;-0.03;0.12;3.79;-1.88
1214;1;-1.350;-0.350;-3.545;0.01;0.04;-0.01;0.13;0.02;0.37;3.70;-2.11
1215;1;-1.350;-0.450;-3.562;0.02;0.05;-0.02;0.10;0.06;0.62;3.59;-2.31
1216;1;-1.350;-0.550;-3.579;0.02;0.05;-0.02;0.07;0.07;0.88;3.42;-2.46
1217;1;-1.350;-0.650;-3.595;0.02;0.05;-0.02;0.03;0.07;1.16;3.19;-2.56
1218;1;-1.350;-0.750;-3.612;0.02;0.04;-0.02;0.01;0.07;1.42;2.95;-2.62
1219;1;-1.350;-0.850;-3.628;0.02;0.04;-0.02;0.00;0.08;1.66;2.74;-2.65
1220;1;-1.350;-0.950;-3.645;0.01;0.04;-0.02;-0.01;0.08;1.87;2.55;-2.67
1221;1;-1.350;-1.050;-3.661;0.01;0.04;-0.02;-0.02;0.08;2.05;2.38;-2.66
1222;1;-1.350;-1.150;-3.678;0.00;0.03;-0.02;-0.03;0.08;2.20;2.23;-2.64
1223;1;-1.350;-1.250;-3.695;0.00;0.03;-0.02;-0.04;0.08;2.31;2.11;-2.61
1224;1;-1.350;-1.350;-3.711;-0.01;0.02;-0.02;-0.04;0.08;2.40;2.01;-2.57
1225;1;-1.350;-1.450;-3.728;-0.01;0.02;-0.02;-0.05;0.07;2.46;1.93;-2.53
1226;1;-1.350;-1.550;-3.744;-0.02;0.01;-0.02;-0.05;0.07;2.49;1.88;-2.48
1227;1;-1.350;-1.650;-3.761;-0.02;0.01;-0.02;-0.05;0.07;2.49;1.83;-2.43
1228;1;-1.350;-1.750;-3.777;-0.03;0.00;-0.02;-0.05;0.06;2.47;1.80;-2.37
1229;1;-1.350;-1.850;-3.794;-0.03;0.00;-0.02;-0.05;0.06;2.44;1.77;-2.30
1230;1;-1.350;-1.950;-3.810;-0.04;-0.01;-0.02;-0.06;0.05;2.38;1.75;-2.23
1231;1;-1.450;-0.050;-3.520;-0.03;0.01;0.00;0.28;-0.12;-0.31;2.55;-1.03
1232;1;-1.450;-0.150;-3.536;-0.01;0.03;-0.01;0.20;-0.10;0.05;3.07;-1.31
1233;1;-1.450;-0.250;-3.552;0.00;0.03;-0.01;0.11;-0.02;0.26;3.19;-1.52
1234;1;-1.450;-0.350;-3.568;0.01;0.03;-0.02;0.11;0.05;0.48;3.15;-1.72
1235;1;-1.450;-0.450;-3.584;0.01;0.04;-0.02;0.10;0.05;0.69;3.09;-1.90
1236;1;-1.450;-0.550;-3.600;0.02;0.04;-0.02;0.07;0.05;0.94;3.00;-2.03
1237;1;-1.450;-0.650;-3.616;0.02;0.04;-0.02;0.03;0.06;1.20;2.84;-2.13
1238;1;-1.450;-0.750;-3.632;0.02;0.04;-0.02;0.01;0.07;1.44;2.65;-2.20
1239;1;-1.450;-0.850;-3.648;0.02;0.03;-0.02;0.00;0.08;1.65;2.46;-2.25
1240;1;-1.450;-0.950;-3.664;0.01;0.03;-0.02;-0.01;0.07;1.83;2.30;-2.28
1241;1;-1.450;-1.050;-3.680;0.01;0.03;-0.02;-0.02;0.07;1.99;2.15;-2.29
1242;1;-1.450;-1.150;-3.696;0.00;0.02;-0.02;-0.03;0.07;2.12;2.02;-2.29
1243;1;-1.450;-1.250;-3.712;0.00;0.02;-0.02;-0.04;0.07;2.22;1.90;-2.27
1244;1;-1.450;-1.350;-3.728;0.00;0.02;-0.02;-0.04;0.07;2.28;1.81;-2.25
1245;1;-1.450;-1.450;-3.744;-0.01;0.01;-0.02;-0.05;0.07;2.33;1.74;-2.21
1246;1;-1.450;-1.550;-3.760;-0.01;0.01;-0.02;-0.05;0.06;2.34;1.68;-2.17
1247;1;-1.450;-1.650;-3.775;-0.02;0.00;-0.02;-0.05;0.06;2.33;1.64;-2.13
1248;1;-1.450;-1.750;-3.791;-0.02;0.00;-0.02;-0.05;0.05;2.30;1.61;-2.08
1249;1;-1.450;-1.850;-3.807;-0.03;-0.01;-0.02;-0.05;0.05;2.26;1.58;-2.02
1250;1;-1.450;-1.950;-3.823;-0.03;-0.01;-0.02;-0.05;0.04;2.20;1.57;-1.96
1251;1;-1.550;-0.050;-3.545;-0.02;0.01;-0.01;0.21;-0.11;-0.28;1.73;-0.86
1252;1;-1.550;-0.150;-3.560;-0.01;0.02;-0.01;0.18;-0.10;0.12;2.31;-1.04
1253;1;-1.550;-0.250;-3.576;0.00;0.03;-0.02;0.11;0.01;0.33;2.63;-1.19
1254;1;-1.550;-0.350;-3.591;0.01;0.03;-0.02;0.09;0.07;0.54;2.68;-1.37
1255;1;-1.550;-0.450;-3.606;0.01;0.03;-0.02;0.08;0.04;0.75;2.64;-1.53
1256;1;-1.550;-0.550;-3.622;0.02;0.03;-0.02;0.06;0.03;0.98;2.57;-1.64
1257;1;-1.550;-0.650;-3.637;0.02;0.03;-0.02;0.03;0.05;1.21;2.48;-1.74
1258;1;-1.550;-0.750;-3.652;0.02;0.03;-0.02;0.02;0.07;1.42;2.34;-1.81
1259;1;-1.550;-0.850;-3.668;0.01;0.03;-0.02;0.00;0.07;1.61;2.19;-1.87
1260;1;-1.550;-0.950;-3.683;0.01;0.02;-0.02;-0.01;0.07;1.77;2.05;-1.91
1261;1;-1.550;-1.050;-3.698;0.01;0.02;-0.02;-0.02;0.06;1.91;1.92;-1.93
1262;1;-1.550;-1.150;-3.714;0.01;0.02;-0.02;-0.03;0.07;2.01;1.80;-1.94
1263;1;-1.550;-1.250;-3.729;0.00;0.01;-0.02;-0.03;0.06;2.09;1.69;-1.94
1264;1;-1.550;-1.350;-3.744;0.00;0.01;-0.02;-0.04;0.06;2.14;1.61;-1.93
1265;1;-1.550;-1.450;-3.760;-0.01;0.01;-0.02;-0.04;0.06;2.17;1.54;-1.90
1266;1;-1.550;-1.550;-3.775;-0.01;0.00;-0.02;-0.05;0.05;2.17;1.49;-1.88
1267;1;-1.550;-1.650;-3.790;-0.01;0.00;-0.02;-0.05;0.05;2.15;1.45;-1.84
1268;1;-1.550;-1.750;-3.805;-0.02;-0.01;-0.02;-0.05;0.05;2.12;1.42;-1.79
1269;1;-1.550;-1.850;-3.821;-0.02;-0.01;-0.02;-0.05;0.04;2.07;1.40;-1.75
1270;1;-1.550;-1.950;-3.836;-0.03;-0.01;-0.02;-0.05;0.04;2.02;1.38;-1.69
1271;1;-1.650;-0.050;-3.570;-0.02;0.00;-0.01;0.14;-0.08;-0.22;1.09;-0.68
1272;1;-1.650;-0.150;-3.585;-0.01;0.01;-0.01;0.16;-0.06;0.17;1.63;-0.78
1273;1;-1.650;-0.250;-3.599;0.00;0.02;-0.02;0.13;0.02;0.36;2.06;-0.89
1274;1;-1.650;-0.350;-3.614;0.00;0.03;-0.02;0.08;0.06;0.57;2.23;-1.04
1275;1;-1.650;-0.450;-3.629;0.01;0.02;-0.02;0.06;0.03;0.79;2.22;-1.18
1276;1;-1.650;-0.550;-3.643;0.01;0.02;-0.02;0.05;0.02;1.00;2.18;-1.29
1277;1;-1.650;-0.650;-3.658;0.01;0.02;-0.02;0.04;0.04;1.20;2.13;-1.37
1278;1;-1.650;-0.750;-3.673;0.01;0.02;-0.02;0.02;0.06;1.39;2.04;-1.45
1279;1;-1.650;-0.850;-3.687;0.01;0.02;-0.02;0.01;0.06;1.55;1.92;-1.52
