Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
4251;1;3.000;5.800;-4.037;-0.11;-0.18;-0.04;0.11;-0.11;10.47;-8.73;-2.63
4252;1;3.000;5.400;-4.063;-0.11;-0.18;-0.03;0.05;-0.15;10.92;-9.08;-1.64
4253;1;3.000;5.000;-4.088;-0.08;-0.16;0.00;0.00;-0.20;11.11;-7.99;0.00
4254;1;3.000;4.600;-4.113;-0.06;-0.11;0.04;0.01;-0.23;10.94;-4.88;1.36
4255;1;3.000;4.200;-4.137;-0.06;-0.02;0.06;0.09;-0.12;11.93;-1.12;0.82
4256;1;3.400;7.800;-4.008;-0.09;-0.12;-0.01;-0.44;-0.05;21.44;-1.57;1.96
4257;1;3.400;7.400;-4.023;-0.02;-0.08;-0.03;-0.09;-0.05;21.82;-1.73;0.45
4258;1;3.400;7.000;-4.037;-0.03;-0.07;-0.05;0.06;-0.07;20.76;-2.61;-0.22
4259;1;3.400;6.600;-4.052;-0.06;-0.07;-0.06;0.12;-0.11;18.89;-3.24;-0.85
4260;1;3.400;6.200;-4.068;-0.09;-0.09;-0.07;0.12;-0.14;16.79;-3.76;-1.56
4261;1;3.400;5.800;-4.082;-0.10;-0.10;-0.07;0.09;-0.17;14.77;-4.39;-2.15
4262;1;3.400;5.400;-4.097;-0.09;-0.11;-0.06;0.04;-0.20;12.90;-5.01;-2.20
4263;1;3.400;5.000;-4.113;-0.05;-0.11;-0.04;-0.01;-0.23;10.94;-4.87;-1.35
4264;1;3.400;4.600;-4.128;-0.01;-0.08;0.00;0.00;-0.23;8.64;-3.04;0.01
4265;1;3.400;4.200;-4.142;0.00;-0.02;0.03;0.09;-0.12;6.50;-0.17;0.39
4266;1;3.800;7.800;-4.102;-0.10;-0.05;0.01;-0.28;-0.28;43.31;0.75;0.98
4267;1;3.800;7.400;-4.108;-0.05;-0.02;-0.01;-0.06;-0.06;41.18;-0.56;0.83
4268;1;3.800;7.000;-4.113;-0.06;-0.01;-0.04;0.03;-0.01;37.91;-1.11;0.94
4269;1;3.800;6.600;-4.117;-0.08;-0.01;-0.06;0.05;-0.02;34.07;-1.11;0.74
4270;1;3.800;6.200;-4.122;-0.10;-0.01;-0.07;0.05;-0.06;29.53;-0.91;0.30
4271;1;3.800;5.800;-4.128;-0.11;-0.02;-0.07;0.02;-0.09;24.18;-0.80;-0.25
4272;1;3.800;5.400;-4.133;-0.10;-0.02;-0.07;-0.03;-0.11;18.15;-1.00;-0.72
4273;1;3.800;5.000;-4.137;-0.06;-0.02;-0.06;-0.09;-0.12;11.96;-1.11;-0.79
4274;1;3.800;4.600;-4.142;0.00;-0.02;-0.03;-0.09;-0.12;6.51;-0.16;-0.37
4275;1;3.800;4.200;-4.148;0.03;-0.01;0.00;0.00;-0.04;2.99;1.57;0.00
4276;1;0.050;8.050;-3.175;-7.35;-4.40;-0.02;-0.21;33.38;-47.82;-110.29;-0.21
4277;1;0.050;8.150;-3.200;-4.39;-2.95;-0.58;-18.59;21.41;-49.99;-80.93;19.63
4278;1;0.050;8.250;-3.224;-2.85;-1.98;-0.35;-11.87;8.71;-43.18;-59.60;18.57
4279;1;0.050;8.350;-3.249;-1.84;-1.35;-0.01;-8.12;4.29;-36.97;-49.84;18.82
4280;1;0.050;8.450;-3.274;-1.08;-0.91;0.22;-5.78;2.46;-31.75;-43.83;19.06
4281;1;0.050;8.550;-3.298;-0.65;-0.61;0.31;-4.33;1.59;-27.53;-39.69;18.83
4282;1;0.050;8.650;-3.323;-0.37;-0.41;0.34;-3.36;1.14;-24.06;-36.56;18.24
4283;1;0.050;8.750;-3.348;-0.19;-0.28;0.32;-2.68;0.88;-21.09;-34.01;17.37
4284;1;0.050;8.850;-3.372;-0.08;-0.18;0.27;-2.16;0.70;-18.49;-31.76;16.30
4285;1;0.050;8.950;-3.397;-0.01;-0.11;0.22;-1.74;0.57;-16.14;-29.66;15.10
4286;1;0.050;9.050;-3.422;0.03;-0.06;0.17;-1.39;0.44;-13.99;-27.60;13.84
4287;1;0.050;9.150;-3.446;0.06;-0.02;0.13;-1.09;0.32;-12.00;-25.55;12.54
4288;1;0.050;9.250;-3.471;0.07;0.01;0.10;-0.85;0.23;-10.15;-23.45;11.28
4289;1;0.050;9.350;-3.496;0.08;0.02;0.07;-0.62;0.17;-8.50;-21.31;10.13
4290;1;0.050;9.450;-3.520;0.08;0.03;0.05;-0.42;0.10;-7.12;-19.32;9.14
4291;1;0.050;9.550;-3.545;0.08;0.03;0.04;-0.34;0.01;-6.03;-17.62;8.22
4292;1;0.050;9.650;-3.570;0.08;0.03;0.04;-0.27;0.00;-5.18;-16.18;7.36
4293;1;0.050;9.750;-3.595;0.08;0.03;0.03;-0.22;-0.02;-4.47;-14.89;6.56
4294;1;0.050;9.850;-3.619;0.09;0.03;0.03;-0.18;-0.05;-3.94;-13.74;5.84
4295;1;0.050;9.950;-3.644;0.09;0.03;0.03;-0.15;-0.07;-3.54;-12.75;5.19
4296;1;0.150;8.050;-3.200;-4.33;-2.81;0.67;18.38;20.53;-50.00;-80.48;-19.77
4297;1;0.150;8.150;-3.224;-4.15;-1.84;0.01;0.25;14.67;-37.00;-71.36;-0.11
4298;1;0.150;8.250;-3.248;-3.09;-1.32;-0.12;-4.22;8.31;-32.09;-58.69;8.87
4299;1;0.150;8.350;-3.272;-1.97;-0.90;0.00;-4.30;4.60;-27.68;-48.56;11.99
4300;1;0.150;8.450;-3.296;-1.23;-0.61;0.12;-3.64;2.68;-23.77;-41.95;13.15
4301;1;0.150;8.550;-3.320;-0.76;-0.40;0.20;-2.97;1.68;-20.45;-37.44;13.47
4302;1;0.150;8.650;-3.344;-0.46;-0.26;0.22;-2.41;1.13;-17.63;-34.15;13.25
4303;1;0.150;8.750;-3.368;-0.27;-0.16;0.21;-1.95;0.81;-15.21;-31.58;12.69
4304;1;0.150;8.850;-3.392;-0.15;-0.10;0.18;-1.56;0.61;-13.11;-29.45;11.93
4305;1;0.150;8.950;-3.416;-0.07;-0.05;0.15;-1.24;0.47;-11.27;-27.57;11.08
4306;1;0.150;9.050;-3.440;-0.02;-0.02;0.12;-0.97;0.35;-9.65;-25.85;10.21
4307;1;0.150;9.150;-3.464;0.01;0.00;0.09;-0.75;0.24;-8.22;-24.26;9.38
4308;1;0.150;9.250;-3.488;0.03;0.02;0.08;-0.60;0.15;-6.98;-22.75;8.61
4309;1;0.150;9.350;-3.512;0.04;0.03;0.06;-0.42;0.11;-5.95;-21.19;7.93
4310;1;0.150;9.450;-3.536;0.05;0.03;0.05;-0.32;0.08;-5.07;-19.60;7.25
4311;1;0.150;9.550;-3.560;0.05;0.03;0.04;-0.30;0.03;-4.30;-17.99;6.63
4312;1;0.150;9.650;-3.585;0.06;0.03;0.03;-0.24;-0.02;-3.75;-16.55;6.00
4313;1;0.150;9.750;-3.609;0.07;0.03;0.03;-0.20;-0.06;-3.33;-15.35;5.41
4314;1;0.150;9.850;-3.633;0.07;0.03;0.03;-0.18;-0.09;-3.03;-14.29;4.86
4315;1;0.150;9.950;-3.657;0.07;0.02;0.03;-0.17;-0.10;-2.79;-13.31;4.35
4316;1;0.250;8.050;-3.224;-2.79;-1.90;0.41;11.72;8.14;-43.21;-58.83;-18.59
4317;1;0.250;8.150;-3.248;-3.07;-1.29;0.16;4.50;8.10;-32.12;-58.33;-9.01
4318;1;0.250;8.250;-3.271;-2.41;-0.86;0.01;0.12;5.72;-25.19;-51.49;-0.07
4319;1;0.250;8.350;-3.295;-1.69;-0.58;0.02;-1.45;3.62;-20.68;-44.60;5.02
4320;1;0.250;8.450;-3.318;-1.13;-0.38;0.08;-1.80;2.26;-17.35;-39.11;7.54
4321;1;0.250;8.550;-3.341;-0.73;-0.24;0.12;-1.72;1.45;-14.62;-34.99;8.67
4322;1;0.250;8.650;-3.365;-0.46;-0.14;0.14;-1.50;0.96;-12.37;-31.89;9.01
4323;1;0.250;8.750;-3.388;-0.28;-0.08;0.13;-1.26;0.66;-10.51;-29.51;8.89
4324;1;0.250;8.850;-3.412;-0.17;-0.04;0.12;-1.02;0.47;-8.95;-27.57;8.54
4325;1;0.250;8.950;-3.435;-0.09;-0.01;0.10;-0.81;0.34;-7.65;-25.93;8.06
4326;1;0.250;9.050;-3.459;-0.05;0.01;0.09;-0.63;0.25;-6.55;-24.48;7.56
4327;1;0.250;9.150;-3.482;-0.02;0.02;0.07;-0.52;0.19;-5.59;-23.13;7.04
4328;1;0.250;9.250;-3.505;0.00;0.02;0.06;-0.41;0.10;-4.78;-21.81;6.59
4329;1;0.250;9.350;-3.529;0.01;0.03;0.05;-0.31;0.04;-4.12;-20.61;6.10
4330;1;0.250;9.450;-3.552;0.02;0.03;0.04;-0.27;0.00;-3.53;-19.41;5.68
4331;1;0.250;9.550;-3.576;0.03;0.03;0.04;-0.24;-0.03;-3.07;-18.16;5.30
4332;1;0.250;9.650;-3.599;0.04;0.02;0.03;-0.21;-0.04;-2.74;-16.92;4.88
4333;1;0.250;9.750;-3.623;0.05;0.02;0.03;-0.21;-0.06;-2.47;-15.75;4.43
4334;1;0.250;9.850;-3.646;0.05;0.02;0.03;-0.20;-0.09;-2.28;-14.66;3.97
4335;1;0.250;9.950;-3.670;0.06;0.01;0.02;-0.18;-0.11;-2.13;-13.67;3.52
4336;1;0.350;8.050;-3.249;-1.79;-1.30;0.05;7.96;3.97;-37.05;-48.84;-18.73
4337;1;0.350;8.150;-3.272;-1.93;-0.88;0.03;4.40;4.43;-27.74;-47.95;-12.03
4338;1;0.350;8.250;-3.295;-1.68;-0.57;0.00;1.58;3.56;-20.72;-44.33;-5.09
4339;1;0.350;8.350;-3.317;-1.28;-0.36;0.01;0.05;2.52;-16.03;-39.88;-0.03
4340;1;0.350;8.450;-3.340;-0.91;-0.22;0.04;-0.62;1.70;-12.74;-35.79;3.08
4341;1;0.350;8.550;-3.363;-0.62;-0.13;0.07;-0.83;1.14;-10.32;-32.44;4.79
4342;1;0.350;8.650;-3.386;-0.40;-0.06;0.08;-0.83;0.77;-8.48;-29.78;5.62
4343;1;0.350;8.750;-3.409;-0.26;-0.02;0.08;-0.74;0.53;-7.07;-27.67;5.92
4344;1;0.350;8.850;-3.431;-0.16;0.00;0.08;-0.62;0.37;-5.98;-25.96;5.93
4345;1;0.350;8.950;-3.454;-0.10;0.01;0.07;-0.51;0.26;-5.11;-24.54;5.78
4346;1;0.350;9.050;-3.477;-0.06;0.02;0.06;-0.42;0.19;-4.39;-23.29;5.54
4347;1;0.350;9.150;-3.500;-0.03;0.02;0.05;-0.34;0.11;-3.79;-22.09;5.31
4348;1;0.350;9.250;-3.523;-0.02;0.02;0.05;-0.27;0.03;-3.29;-21.04;5.04
4349;1;0.350;9.350;-3.545;0.00;0.02;0.04;-0.25;-0.02;-2.86;-20.05;4.76
4350;1;0.350;9.450;-3.568;0.01;0.02;0.04;-0.23;-0.04;-2.49;-19.06;4.47
4351;1;0.350;9.550;-3.591;0.01;0.02;0.04;-0.21;-0.06;-2.18;-18.03;4.18
4352;1;0.350;9.650;-3.614;0.02;0.02;0.03;-0.21;-0.07;-1.95;-17.00;3.86
4353;1;0.350;9.750;-3.637;0.03;0.01;0.03;-0.21;-0.08;-1.76;-15.97;3.51
4354;1;0.350;9.850;-3.660;0.04;0.01;0.02;-0.21;-0.09;-1.63;-14.95;3.13
4355;1;0.350;9.950;-3.682;0.04;0.00;0.02;-0.20;-0.10;-1.53;-13.97;2.73
4356;1;0.450;8.050;-3.274;-1.05;-0.87;-0.20;5.64;2.29;-31.87;-42.68;-18.89
4357;1;0.450;8.150;-3.296;-1.20;-0.59;-0.10;3.65;2.57;-23.84;-41.15;-13.11
4358;1;0.450;8.250;-3.318;-1.12;-0.37;-0.06;1.86;2.21;-17.41;-38.64;-7.55
4359;1;0.450;8.350;-3.340;-0.90;-0.22;-0.02;0.67;1.68;-12.77;-35.58;-3.09
4360;1;0.450;8.450;-3.362;-0.67;-0.12;0.01;0.01;1.21;-9.57;-32.59;0.00
4361;1;0.450;8.550;-3.385;-0.47;-0.05;0.03;-0.29;0.85;-7.34;-29.99;1.96
4362;1;0.450;8.650;-3.407;-0.32;-0.02;0.04;-0.39;0.60;-5.81;-27.82;3.09
4363;1;0.450;8.750;-3.429;-0.22;0.01;0.05;-0.40;0.42;-4.74;-26.04;3.69
4364;1;0.450;8.850;-3.451;-0.14;0.02;0.05;-0.36;0.29;-3.98;-24.57;3.97
4365;1;0.450;8.950;-3.473;-0.10;0.02;0.05;-0.32;0.21;-3.39;-23.32;4.04
4366;1;0.450;9.050;-3.495;-0.06;0.02;0.04;-0.27;0.11;-2.95;-22.16;4.03
4367;1;0.450;9.150;-3.518;-0.04;0.02;0.04;-0.22;0.03;-2.57;-21.19;3.94
4368;1;0.450;9.250;-3.540;-0.03;0.02;0.04;-0.21;-0.02;-2.23;-20.28;3.82
4369;1;0.450;9.350;-3.562;-0.02;0.02;0.04;-0.21;-0.05;-1.93;-19.42;3.64
4370;1;0.450;9.450;-3.584;-0.01;0.02;0.03;-0.21;-0.08;-1.67;-18.57;3.43
4371;1;0.450;9.550;-3.606;0.00;0.01;0.03;-0.20;-0.08;-1.45;-17.70;3.19
4372;1;0.450;9.650;-3.629;0.01;0.01;0.03;-0.20;-0.09;-1.26;-16.81;2.92
4373;1;0.450;9.750;-3.651;0.01;0.00;0.03;-0.21;-0.09;-1.12;-15.90;2.62
4374;1;0.450;9.850;-3.673;0.02;-0.01;0.02;-0.21;-0.10;-1.03;-14.98;2.29
4375;1;0.450;9.950;-3.695;0.03;-0.01;0.02;-0.20;-0.11;-0.96;-14.08;1.94
4376;1;0.550;8.050;-3.298;-0.62;-0.58;-0.29;4.21;1.49;-27.66;-38.44;-18.58
4377;1;0.550;8.150;-3.320;-0.74;-0.39;-0.18;2.95;1.61;-20.54;-36.52;-13.36
4378;1;0.550;8.250;-3.341;-0.72;-0.23;-0.10;1.73;1.41;-14.70;-34.36;-8.61
4379;1;0.550;8.350;-3.363;-0.61;-0.12;-0.05;0.85;1.12;-10.36;-32.06;-4.76
4380;1;0.550;8.450;-3.385;-0.47;-0.05;-0.02;0.31;0.85;-7.36;-29.82;-1.93
4381;1;0.550;8.550;-3.406;-0.34;-0.01;0.00;0.01;0.63;-5.34;-27.76;0.02
4382;1;0.550;8.650;-3.428;-0.24;0.01;0.02;-0.13;0.45;-4.04;-26.01;1.26
4383;1;0.550;8.750;-3.449;-0.17;0.02;0.03;-0.19;0.31;-3.20;-24.53;2.02
4384;1;0.550;8.850;-3.471;-0.12;0.03;0.03;-0.20;0.22;-2.64;-23.28;2.46
4385;1;0.550;8.950;-3.492;-0.09;0.03;0.03;-0.19;0.12;-2.28;-22.12;2.72
4386;1;0.550;9.050;-3.514;-0.07;0.02;0.03;-0.16;0.02;-1.98;-21.19;2.84
4387;1;0.550;9.150;-3.535;-0.05;0.02;0.03;-0.16;-0.03;-1.71;-20.36;2.87
4388;1;0.550;9.250;-3.557;-0.04;0.02;0.03;-0.17;-0.06;-1.44;-19.56;2.83
4389;1;0.550;9.350;-3.579;-0.04;0.01;0.03;-0.18;-0.08;-1.19;-18.80;2.72
4390;1;0.550;9.450;-3.600;-0.03;0.01;0.03;-0.19;-0.09;-0.98;-18.06;2.55
4391;1;0.550;9.550;-3.622;-0.02;0.00;0.03;-0.19;-0.10;-0.80;-17.30;2.34
4392;1;0.550;9.650;-3.643;-0.01;0.00;0.03;-0.20;-0.10;-0.65;-16.51;2.10
4393;1;0.550;9.750;-3.665;0.00;-0.01;0.02;-0.21;-0.10;-0.55;-15.71;1.82
4394;1;0.550;9.850;-3.686;0.01;-0.02;0.02;-0.21;-0.11;-0.48;-14.89;1.52
4395;1;0.550;9.950;-3.708;0.01;-0.02;0.02;-0.20;-0.12;-0.43;-14.07;1.21
4396;1;0.650;8.050;-3.323;-0.35;-0.38;-0.32;3.26;1.09;-24.18;-35.24;-17.93
4397;1;0.650;8.150;-3.344;-0.45;-0.24;-0.20;2.38;1.09;-17.71;-33.12;-13.08
4398;1;0.650;8.250;-3.365;-0.45;-0.13;-0.12;1.50;0.93;-12.45;-31.15;-8.90
4399;1;0.650;8.350;-3.386;-0.40;-0.06;-0.07;0.83;0.76;-8.53;-29.27;-5.55
4400;1;0.650;8.450;-3.407;-0.32;-0.01;-0.04;0.40;0.59;-5.84;-27.51;-3.03
4401;1;0.650;8.550;-3.428;-0.24;0.01;-0.01;0.14;0.45;-4.05;-25.86;-1.20
4402;1;0.650;8.650;-3.449;-0.18;0.02;0.00;0.00;0.33;-2.94;-24.45;0.03
4403;1;0.650;8.750;-3.470;-0.14;0.03;0.01;-0.07;0.24;-2.25;-23.22;0.84
4404;1;0.650;8.850;-3.490;-0.10;0.03;0.02;-0.10;0.12;-1.86;-22.07;1.39
4405;1;0.650;8.950;-3.511;-0.08;0.02;0.02;-0.10;0.02;-1.55;-21.15;1.72
4406;1;0.650;9.050;-3.532;-0.07;0.02;0.02;-0.11;-0.03;-1.30;-20.33;1.93
4407;1;0.650;9.150;-3.553;-0.06;0.01;0.02;-0.12;-0.07;-1.05;-19.57;2.02
4408;1;0.650;9.250;-3.574;-0.06;0.01;0.03;-0.14;-0.09;-0.80;-18.87;2.03
4409;1;0.650;9.350;-3.595;-0.05;0.00;0.03;-0.15;-0.10;-0.57;-18.20;1.96
4410;1;0.650;9.450;-3.616;-0.04;0.00;0.03;-0.17;-0.10;-0.39;-17.55;1.82
4411;1;0.650;9.550;-3.637;-0.03;-0.01;0.03;-0.18;-0.11;-0.23;-16.88;1.63
4412;1;0.650;9.650;-3.658;-0.03;-0.01;0.02;-0.19;-0.11;-0.12;-16.20;1.40
4413;1;0.650;9.750;-3.679;-0.02;-0.02;0.02;-0.19;-0.11;-0.04;-15.48;1.15
4414;1;0.650;9.850;-3.700;-0.01;-0.03;0.02;-0.20;-0.12;0.01;-14.76;0.87
4415;1;0.650;9.950;-3.721;0.00;-0.04;0.02;-0.20;-0.12;0.06;-14.02;0.57
4416;1;0.750;8.050;-3.348;-0.18;-0.25;-0.30;2.59;0.86;-21.20;-32.63;-17.01
4417;1;0.750;8.150;-3.368;-0.26;-0.15;-0.20;1.91;0.78;-15.28;-30.48;-12.47
4418;1;0.750;8.250;-3.388;-0.28;-0.07;-0.13;1.24;0.64;-10.57;-28.66;-8.74
4419;1;0.750;8.350;-3.409;-0.25;-0.02;-0.08;0.74;0.52;-7.12;-27.05;-5.82
4420;1;0.750;8.450;-3.429;-0.21;0.01;-0.04;0.40;0.41;-4.77;-25.60;-3.61
4421;1;0.750;8.550;-3.449;-0.17;0.02;-0.02;0.19;0.31;-3.21;-24.26;-1.95
4422;1;0.750;8.650;-3.470;-0.14;0.03;-0.01;0.07;0.24;-2.25;-23.09;-0.78
4423;1;0.750;8.750;-3.490;-0.11;0.03;0.00;0.00;0.13;-1.72;-22.00;0.03
4424;1;0.750;8.850;-3.510;-0.09;0.02;0.01;-0.03;0.03;-1.33;-21.09;0.60
4425;1;0.750;8.950;-3.530;-0.08;0.02;0.01;-0.05;-0.03;-1.04;-20.28;0.98
4426;1;0.750;9.050;-3.551;-0.08;0.01;0.02;-0.07;-0.07;-0.76;-19.53;1.22
4427;1;0.750;9.150;-3.571;-0.07;0.01;0.02;-0.09;-0.10;-0.50;-18.86;1.35
4428;1;0.750;9.250;-3.591;-0.07;0.00;0.02;-0.11;-0.11;-0.25;-18.23;1.38
4429;1;0.750;9.350;-3.612;-0.06;-0.01;0.02;-0.13;-0.11;-0.03;-17.62;1.34
4430;1;0.750;9.450;-3.632;-0.05;-0.01;0.02;-0.15;-0.11;0.13;-17.04;1.21
4431;1;0.750;9.550;-3.652;-0.05;-0.02;0.02;-0.16;-0.12;0.26;-16.47;1.04
4432;1;0.750;9.650;-3.673;-0.04;-0.03;0.02;-0.17;-0.12;0.35;-15.86;0.83
4433;1;0.750;9.750;-3.693;-0.03;-0.03;0.02;-0.18;-0.12;0.42;-15.25;0.59
4434;1;0.750;9.850;-3.713;-0.03;-0.04;0.02;-0.19;-0.12;0.47;-14.60;0.32
4435;1;0.750;9.950;-3.734;-0.02;-0.05;0.01;-0.19;-0.12;0.52;-13.93;0.02
4436;1;0.850;8.050;-3.372;-0.07;-0.16;-0.26;2.09;0.71;-18.58;-30.34;-15.90
4437;1;0.850;8.150;-3.392;-0.14;-0.08;-0.17;1.53;0.59;-13.17;-28.29;-11.67
4438;1;0.850;8.250;-3.412;-0.16;-0.02;-0.11;1.00;0.46;-9.01;-26.65;-8.35
4439;1;0.850;8.350;-3.431;-0.16;0.01;-0.07;0.61;0.36;-6.02;-25.25;-5.79
4440;1;0.850;8.450;-3.451;-0.14;0.02;-0.04;0.36;0.28;-4.00;-24.04;-3.86
4441;1;0.850;8.550;-3.471;-0.12;0.03;-0.02;0.20;0.22;-2.64;-22.90;-2.37
4442;1;0.850;8.650;-3.490;-0.10;0.03;-0.01;0.10;0.12;-1.85;-21.83;-1.32
4443;1;0.850;8.750;-3.510;-0.09;0.03;0.00;0.04;0.03;-1.32;-20.98;-0.55
4444;1;0.850;8.850;-3.530;-0.08;0.02;0.00;0.01;-0.04;-0.94;-20.18;0.02
4445;1;0.850;8.950;-3.550;-0.08;0.01;0.01;-0.02;-0.08;-0.60;-19.47;0.42
4446;1;0.850;9.050;-3.569;-0.08;0.01;0.01;-0.04;-0.10;-0.30;-18.82;0.68
4447;1;0.850;9.150;-3.589;-0.08;0.00;0.01;-0.07;-0.11;-0.02;-18.22;0.82
4448;1;0.850;9.250;-3.609;-0.08;-0.01;0.02;-0.09;-0.12;0.23;-17.65;0.87
4449;1;0.850;9.350;-3.628;-0.07;-0.01;0.02;-0.11;-0.12;0.43;-17.10;0.84
4450;1;0.850;9.450;-3.648;-0.07;-0.02;0.02;-0.13;-0.12;0.59;-16.58;0.73
4451;1;0.850;9.550;-3.668;-0.06;-0.03;0.02;-0.15;-0.12;0.70;-16.07;0.57
4452;1;0.850;9.650;-3.687;-0.05;-0.04;0.02;-0.16;-0.13;0.78;-15.54;0.37
4453;1;0.850;9.750;-3.707;-0.05;-0.04;0.02;-0.17;-0.13;0.85;-15.00;0.13
4454;1;0.850;9.850;-3.727;-0.04;-0.05;0.02;-0.17;-0.13;0.91;-14.43;-0.14
4455;1;0.850;9.950;-3.746;-0.03;-0.06;0.01;-0.18;-0.13;0.97;-13.83;-0.43
4456;1;0.950;8.050;-3.397;-0.01;-0.09;-0.21;1.68;0.58;-16.21;-28.22;-14.68
4457;1;0.950;8.150;-3.416;-0.06;-0.04;-0.14;1.21;0.45;-11.30;-26.37;-10.79
4458;1;0.950;8.250;-3.435;-0.09;0.00;-0.10;0.79;0.33;-7.68;-24.95;-7.85
4459;1;0.950;8.350;-3.454;-0.10;0.02;-0.06;0.50;0.25;-5.13;-23.75;-5.62
4460;1;0.950;8.450;-3.473;-0.09;0.03;-0.04;0.32;0.20;-3.39;-22.71;-3.92
4461;1;0.950;8.550;-3.492;-0.08;0.03;-0.03;0.19;0.11;-2.27;-21.66;-2.63
4462;1;0.950;8.650;-3.511;-0.08;0.03;-0.02;0.11;0.02;-1.53;-20.83;-1.65
4463;1;0.950;8.750;-3.530;-0.08;0.02;-0.01;0.06;-0.04;-1.02;-20.07;-0.93
4464;1;0.950;8.850;-3.550;-0.08;0.01;0.00;0.03;-0.08;-0.59;-19.37;-0.38
4465;1;0.950;8.950;-3.569;-0.08;0.01;0.00;0.01;-0.10;-0.22;-18.74;0.01
4466;1;0.950;9.050;-3.588;-0.08;0.00;0.01;-0.02;-0.11;0.11;-18.16;0.27
4467;1;0.950;9.150;-3.607;-0.08;-0.01;0.01;-0.04;-0.12;0.40;-17.62;0.42
4468;1;0.950;9.250;-3.626;-0.08;-0.02;0.01;-0.07;-0.12;0.64;-17.11;0.48
4469;1;0.950;9.350;-3.645;-0.08;-0.02;0.01;-0.09;-0.12;0.84;-16.62;0.46
4470;1;0.950;9.450;-3.664;-0.08;-0.03;0.02;-0.11;-0.13;0.98;-16.17;0.36
4471;1;0.950;9.550;-3.683;-0.07;-0.04;0.02;-0.12;-0.13;1.09;-15.70;0.21
4472;1;0.950;9.650;-3.702;-0.07;-0.05;0.02;-0.14;-0.13;1.18;-15.24;0.01
4473;1;0.950;9.750;-3.721;-0.06;-0.06;0.02;-0.15;-0.13;1.26;-14.77;-0.24
4474;1;0.950;9.850;-3.740;-0.06;-0.06;0.01;-0.16;-0.13;1.33;-14.27;-0.51
4475;1;0.950;9.950;-3.759;-0.05;-0.07;0.01;-0.17;-0.13;1.39;-13.73;-0.80
4476;1;1.050;8.050;-3.422;0.03;-0.04;-0.16;1.34;0.46;-14.02;-26.16;-13.40
4477;1;1.050;8.150;-3.440;-0.02;-0.01;-0.11;0.93;0.34;-9.65;-24.62;-9.90
4478;1;1.050;8.250;-3.459;-0.05;0.02;-0.08;0.61;0.25;-6.55;-23.45;-7.33
4479;1;1.050;8.350;-3.477;-0.06;0.03;-0.06;0.41;0.19;-4.38;-22.45;-5.36
4480;1;1.050;8.450;-3.495;-0.06;0.03;-0.04;0.27;0.11;-2.93;-21.48;-3.90
4481;1;1.050;8.550;-3.514;-0.06;0.03;-0.03;0.17;0.02;-1.94;-20.66;-2.74
4482;1;1.050;8.650;-3.532;-0.07;0.02;-0.02;0.12;-0.04;-1.26;-19.92;-1.86
4483;1;1.050;8.750;-3.551;-0.07;0.02;-0.01;0.08;-0.08;-0.72;-19.25;-1.18
4484;1;1.050;8.850;-3.569;-0.08;0.01;-0.01;0.06;-0.10;-0.27;-18.64;-0.66
4485;1;1.050;8.950;-3.588;-0.08;0.00;0.00;0.03;-0.11;0.13;-18.08;-0.27
4486;1;1.050;9.050;-3.606;-0.09;-0.01;0.00;0.00;-0.12;0.47;-17.55;-0.01
4487;1;1.050;9.150;-3.625;-0.09;-0.02;0.01;-0.02;-0.13;0.76;-17.07;0.14
4488;1;1.050;9.250;-3.643;-0.09;-0.02;0.01;-0.04;-0.13;1.00;-16.62;0.21
4489;1;1.050;9.350;-3.661;-0.09;-0.03;0.01;-0.06;-0.13;1.19;-16.19;0.19
4490;1;1.050;9.450;-3.680;-0.08;-0.04;0.01;-0.08;-0.13;1.33;-15.78;0.10
4491;1;1.050;9.550;-3.698;-0.08;-0.05;0.01;-0.10;-0.14;1.45;-15.38;-0.06
4492;1;1.050;9.650;-3.717;-0.08;-0.06;0.01;-0.12;-0.14;1.56;-14.98;-0.26
4493;1;1.050;9.750;-3.735;-0.07;-0.07;0.01;-0.13;-0.14;1.65;-14.56;-0.51
4494;1;1.050;9.850;-3.754;-0.07;-0.08;0.01;-0.15;-0.14;1.73;-14.11;-0.78
4495;1;1.050;9.950;-3.772;-0.06;-0.08;0.01;-0.16;-0.13;1.81;-13.64;-1.08
4496;1;1.150;8.050;-3.446;0.06;-0.01;-0.12;1.05;0.34;-12.00;-24.12;-12.10
4497;1;1.150;8.150;-3.464;0.01;0.02;-0.09;0.72;0.24;-8.19;-23.02;-9.05
4498;1;1.150;8.250;-3.482;-0.02;0.03;-0.07;0.50;0.18;-5.56;-22.07;-6.79
4499;1;1.150;8.350;-3.500;-0.03;0.03;-0.05;0.33;0.11;-3.76;-21.20;-5.12
4500;1;1.150;8.450;-3.518;-0.04;0.03;-0.04;0.22;0.02;-2.52;-20.45;-3.80
4501;1;1.150;8.550;-3.535;-0.05;0.03;-0.03;0.17;-0.04;-1.65;-19.76;-2.77
4502;1;1.150;8.650;-3.553;-0.06;0.02;-0.02;0.13;-0.08;-0.98;-19.11;-1.95
