Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
6161;1;11.400;5.800;-4.082;-0.35;-0.12;-0.10;-0.15;-0.04;-7.63;-8.44;-8.78
6162;1;11.400;5.400;-4.097;-0.23;-0.11;-0.11;-0.40;-0.07;-5.19;-9.90;-10.05
6163;1;11.400;5.000;-4.113;-0.02;-0.08;-0.07;-0.64;-0.14;-1.61;-4.69;-8.15
6164;1;11.400;4.600;-4.128;0.20;0.01;0.04;-0.60;-0.20;0.08;21.42;-10.42
6165;1;11.400;4.200;-4.142;0.16;0.12;0.15;0.11;0.55;50.72;40.08;-58.50
6166;1;11.800;7.800;-4.102;-0.09;0.01;0.06;0.45;0.01;-10.27;0.08;-4.06
6167;1;11.800;7.400;-4.108;-0.25;-0.01;0.05;0.28;-0.05;-14.80;0.13;-2.93
6168;1;11.800;7.000;-4.113;-0.35;-0.02;0.03;0.18;-0.07;-17.88;-0.03;-2.20
6169;1;11.800;6.600;-4.117;-0.41;-0.02;0.00;0.11;-0.08;-20.17;-0.39;-2.45
6170;1;11.800;6.200;-4.122;-0.43;-0.03;-0.03;0.03;-0.10;-22.96;-0.95;-3.94
6171;1;11.800;5.800;-4.128;-0.40;-0.04;-0.06;-0.11;-0.12;-27.35;-1.76;-6.66
6172;1;11.800;5.400;-4.133;-0.29;-0.05;-0.08;-0.29;-0.13;-33.54;-2.94;-10.44
6173;1;11.800;5.000;-4.137;-0.10;-0.05;-0.08;-0.46;-0.10;-39.56;-4.73;-14.89
6174;1;11.800;4.600;-4.142;0.13;-0.05;-0.05;-0.48;0.02;-38.23;-5.95;-17.48
6175;1;11.800;4.200;-4.148;0.23;-0.04;0.07;-0.10;0.38;-22.73;37.74;-18.98
6176;1;8.050;8.050;-3.175;-1.55;-13.46;0.54;2.45;32.42;-26.43;7.02;-6.94
6177;1;8.050;8.150;-3.200;-0.99;-4.20;1.95;-8.34;13.03;0.82;-15.81;-2.90
6178;1;8.050;8.250;-3.224;-0.62;-2.32;0.86;-3.46;3.22;0.82;-15.31;-2.77
6179;1;8.050;8.350;-3.249;-0.29;-1.65;0.46;-1.00;-0.25;0.56;-14.94;-2.88
6180;1;8.050;8.450;-3.274;-0.07;-1.23;0.30;-0.07;-1.43;0.67;-14.42;-2.81
6181;1;8.050;8.550;-3.298;0.07;-0.95;0.20;0.19;-1.88;0.76;-13.52;-2.59
6182;1;8.050;8.650;-3.323;0.16;-0.76;0.12;0.22;-1.98;0.75;-12.28;-2.30
6183;1;8.050;8.750;-3.348;0.21;-0.62;0.06;0.14;-1.90;0.64;-10.79;-1.97
6184;1;8.050;8.850;-3.372;0.24;-0.51;0.01;0.02;-1.72;0.43;-9.17;-1.59
6185;1;8.050;8.950;-3.397;0.24;-0.43;-0.03;-0.14;-1.49;0.15;-7.50;-1.19
6186;1;8.050;9.050;-3.422;0.23;-0.36;-0.06;-0.30;-1.26;-0.17;-5.88;-0.76
6187;1;8.050;9.150;-3.446;0.21;-0.30;-0.08;-0.43;-1.05;-0.54;-4.34;-0.31
6188;1;8.050;9.250;-3.471;0.19;-0.26;-0.09;-0.53;-0.83;-0.95;-2.96;0.12
6189;1;8.050;9.350;-3.496;0.16;-0.22;-0.09;-0.60;-0.58;-1.28;-1.79;0.55
6190;1;8.050;9.450;-3.520;0.14;-0.18;-0.08;-0.54;-0.25;-1.62;-0.84;1.00
6191;1;8.050;9.550;-3.545;0.13;-0.16;-0.09;-0.35;-0.08;-2.02;-0.07;1.46
6192;1;8.050;9.650;-3.570;0.11;-0.14;-0.08;-0.25;0.02;-2.33;0.51;1.91
6193;1;8.050;9.750;-3.595;0.10;-0.13;-0.08;-0.15;0.15;-2.63;0.99;2.37
6194;1;8.050;9.850;-3.619;0.10;-0.12;-0.08;-0.03;0.24;-2.92;1.40;2.85
6195;1;8.050;9.950;-3.644;0.09;-0.11;-0.08;0.08;0.28;-3.17;1.74;3.35
6196;1;8.150;8.050;-3.200;-0.30;-3.44;-0.98;9.23;6.16;-4.62;-5.02;-4.19
6197;1;8.150;8.150;-3.224;0.04;-3.62;0.30;2.16;10.38;-0.91;-11.34;-4.25
6198;1;8.150;8.250;-3.248;-0.07;-2.41;0.40;-1.47;6.48;0.40;-13.87;-3.65
6199;1;8.150;8.350;-3.272;-0.03;-1.70;0.26;-2.12;3.48;0.41;-14.49;-3.50
6200;1;8.150;8.450;-3.296;0.06;-1.32;0.17;-2.11;2.00;0.34;-14.56;-3.26
6201;1;8.150;8.550;-3.320;0.13;-1.06;0.12;-2.04;1.21;0.18;-14.15;-2.88
6202;1;8.150;8.650;-3.344;0.17;-0.88;0.08;-1.92;0.74;-0.08;-13.37;-2.42
6203;1;8.150;8.750;-3.368;0.19;-0.73;0.03;-1.75;0.44;-0.42;-12.31;-1.90
6204;1;8.150;8.850;-3.392;0.19;-0.62;0.00;-1.56;0.20;-0.81;-11.08;-1.35
6205;1;8.150;8.950;-3.416;0.18;-0.52;-0.03;-1.36;0.00;-1.23;-9.74;-0.78
6206;1;8.150;9.050;-3.440;0.16;-0.43;-0.05;-1.16;-0.16;-1.66;-8.37;-0.19
6207;1;8.150;9.150;-3.464;0.14;-0.36;-0.07;-0.95;-0.27;-2.08;-7.04;0.37
6208;1;8.150;9.250;-3.488;0.13;-0.31;-0.08;-0.74;-0.35;-2.46;-5.79;0.90
6209;1;8.150;9.350;-3.512;0.11;-0.26;-0.08;-0.64;-0.23;-2.79;-4.64;1.41
6210;1;8.150;9.450;-3.536;0.11;-0.22;-0.09;-0.57;-0.11;-3.11;-3.60;1.88
6211;1;8.150;9.550;-3.560;0.10;-0.18;-0.08;-0.41;-0.12;-3.39;-2.72;2.31
6212;1;8.150;9.650;-3.585;0.10;-0.15;-0.08;-0.23;0.01;-3.65;-2.02;2.73
6213;1;8.150;9.750;-3.609;0.10;-0.13;-0.08;-0.07;0.12;-3.91;-1.44;3.15
6214;1;8.150;9.850;-3.633;0.10;-0.12;-0.08;0.03;0.14;-4.15;-0.97;3.57
6215;1;8.150;9.950;-3.657;0.10;-0.10;-0.08;0.10;0.15;-4.32;-0.58;3.99
6216;1;8.250;8.050;-3.224;0.02;-1.81;-0.26;3.12;-1.68;-1.01;-5.22;-2.36
6217;1;8.250;8.150;-3.248;0.21;-2.25;0.06;3.58;4.84;-0.60;-9.45;-3.70
6218;1;8.250;8.250;-3.271;0.06;-1.85;0.18;0.81;4.60;-0.15;-12.08;-3.58
6219;1;8.250;8.350;-3.295;-0.03;-1.46;0.15;-0.78;3.21;-0.12;-13.42;-3.37
6220;1;8.250;8.450;-3.318;-0.03;-1.17;0.12;-1.41;2.07;-0.33;-13.94;-3.08
6221;1;8.250;8.550;-3.341;0.00;-0.96;0.08;-1.57;1.31;-0.65;-13.92;-2.68
6222;1;8.250;8.650;-3.365;0.03;-0.80;0.05;-1.50;0.80;-1.06;-13.50;-2.18
6223;1;8.250;8.750;-3.388;0.04;-0.68;0.02;-1.35;0.44;-1.52;-12.79;-1.61
6224;1;8.250;8.850;-3.412;0.05;-0.58;0.00;-1.16;0.18;-2.00;-11.88;-1.00
6225;1;8.250;8.950;-3.435;0.06;-0.49;-0.03;-0.97;0.00;-2.47;-10.82;-0.38
6226;1;8.250;9.050;-3.459;0.06;-0.42;-0.04;-0.82;-0.10;-2.91;-9.70;0.25
6227;1;8.250;9.150;-3.482;0.06;-0.35;-0.06;-0.68;-0.20;-3.29;-8.56;0.85
6228;1;8.250;9.250;-3.505;0.06;-0.30;-0.06;-0.52;-0.15;-3.63;-7.43;1.42
6229;1;8.250;9.350;-3.529;0.06;-0.26;-0.07;-0.42;0.00;-3.93;-6.40;1.95
6230;1;8.250;9.450;-3.552;0.07;-0.22;-0.08;-0.37;0.06;-4.22;-5.44;2.45
6231;1;8.250;9.550;-3.576;0.08;-0.18;-0.08;-0.30;0.13;-4.46;-4.58;2.92
6232;1;8.250;9.650;-3.599;0.09;-0.15;-0.08;-0.24;0.21;-4.70;-3.85;3.36
6233;1;8.250;9.750;-3.623;0.10;-0.12;-0.08;-0.13;0.21;-4.91;-3.23;3.77
6234;1;8.250;9.850;-3.646;0.10;-0.10;-0.08;-0.03;0.20;-5.07;-2.72;4.16
6235;1;8.250;9.950;-3.670;0.11;-0.09;-0.07;0.05;0.20;-5.17;-2.28;4.53
6236;1;8.350;8.050;-3.249;0.22;-1.27;-0.05;-0.12;-3.23;-0.67;-5.00;-0.90
6237;1;8.350;8.150;-3.272;0.31;-1.56;0.08;2.60;2.08;-0.65;-8.39;-2.44
6238;1;8.350;8.250;-3.295;0.10;-1.42;0.11;1.52;2.77;-0.68;-10.94;-2.91
6239;1;8.350;8.350;-3.317;-0.04;-1.18;0.10;0.24;2.18;-0.88;-12.48;-2.95
6240;1;8.350;8.450;-3.340;-0.09;-0.98;0.07;-0.50;1.49;-1.23;-13.26;-2.75
6241;1;8.350;8.550;-3.363;-0.08;-0.83;0.05;-0.79;0.95;-1.67;-13.49;-2.40
6242;1;8.350;8.650;-3.386;-0.06;-0.71;0.03;-0.85;0.55;-2.17;-13.32;-1.93
6243;1;8.350;8.750;-3.409;-0.04;-0.61;0.01;-0.80;0.27;-2.68;-12.85;-1.38
6244;1;8.350;8.850;-3.431;-0.03;-0.53;-0.01;-0.70;0.09;-3.18;-12.17;-0.78
6245;1;8.350;8.950;-3.454;-0.01;-0.46;-0.02;-0.60;-0.01;-3.63;-11.34;-0.15
6246;1;8.350;9.050;-3.477;0.00;-0.39;-0.04;-0.53;-0.09;-4.03;-10.42;0.48
6247;1;8.350;9.150;-3.500;0.01;-0.33;-0.05;-0.45;-0.05;-4.37;-9.42;1.10
6248;1;8.350;9.250;-3.523;0.02;-0.28;-0.05;-0.36;0.10;-4.67;-8.47;1.68
6249;1;8.350;9.350;-3.545;0.03;-0.24;-0.06;-0.29;0.18;-4.96;-7.55;2.24
6250;1;8.350;9.450;-3.568;0.05;-0.21;-0.07;-0.25;0.23;-5.21;-6.69;2.77
6251;1;8.350;9.550;-3.591;0.06;-0.17;-0.07;-0.22;0.27;-5.43;-5.89;3.27
6252;1;8.350;9.650;-3.614;0.08;-0.14;-0.07;-0.18;0.29;-5.62;-5.19;3.72
6253;1;8.350;9.750;-3.637;0.09;-0.12;-0.07;-0.13;0.26;-5.77;-4.59;4.13
6254;1;8.350;9.850;-3.660;0.10;-0.09;-0.07;-0.07;0.23;-5.84;-4.06;4.50
6255;1;8.350;9.950;-3.682;0.11;-0.08;-0.07;-0.01;0.21;-5.84;-3.60;4.83
6256;1;8.450;8.050;-3.274;0.30;-0.95;0.02;-1.32;-3.28;-0.58;-4.66;0.14
6257;1;8.450;8.150;-3.296;0.36;-1.21;0.07;1.91;1.05;-0.76;-7.76;-1.38
6258;1;8.450;8.250;-3.318;0.13;-1.12;0.07;1.59;1.64;-1.21;-10.12;-2.16
6259;1;8.450;8.350;-3.340;-0.03;-0.97;0.06;0.69;1.35;-1.66;-11.68;-2.44
6260;1;8.450;8.450;-3.362;-0.10;-0.83;0.05;0.06;0.95;-2.17;-12.58;-2.40
6261;1;8.450;8.550;-3.385;-0.11;-0.72;0.03;-0.27;0.60;-2.71;-12.96;-2.13
6262;1;8.450;8.650;-3.407;-0.10;-0.63;0.02;-0.40;0.33;-3.25;-12.95;-1.73
6263;1;8.450;8.750;-3.429;-0.08;-0.55;0.00;-0.42;0.15;-3.77;-12.65;-1.23
6264;1;8.450;8.850;-3.451;-0.06;-0.48;-0.01;-0.40;0.05;-4.25;-12.15;-0.67
6265;1;8.450;8.950;-3.473;-0.05;-0.42;-0.02;-0.38;-0.03;-4.65;-11.48;-0.07
6266;1;8.450;9.050;-3.495;-0.03;-0.36;-0.03;-0.33;0.01;-5.00;-10.67;0.55
6267;1;8.450;9.150;-3.518;-0.02;-0.31;-0.04;-0.29;0.17;-5.32;-9.86;1.16
6268;1;8.450;9.250;-3.540;0.00;-0.26;-0.05;-0.25;0.26;-5.62;-9.02;1.76
6269;1;8.450;9.350;-3.562;0.02;-0.23;-0.05;-0.21;0.30;-5.87;-8.21;2.33
6270;1;8.450;9.450;-3.584;0.04;-0.19;-0.06;-0.17;0.33;-6.10;-7.44;2.88
6271;1;8.450;9.550;-3.606;0.05;-0.16;-0.06;-0.17;0.34;-6.27;-6.72;3.39
6272;1;8.450;9.650;-3.629;0.07;-0.13;-0.06;-0.15;0.31;-6.38;-6.06;3.85
6273;1;8.450;9.750;-3.651;0.08;-0.10;-0.06;-0.11;0.27;-6.44;-5.48;4.25
6274;1;8.450;9.850;-3.673;0.10;-0.08;-0.06;-0.07;0.24;-6.41;-4.97;4.60
6275;1;8.450;9.950;-3.695;0.11;-0.06;-0.06;-0.03;0.23;-6.33;-4.51;4.90
6276;1;8.550;8.050;-3.298;0.34;-0.75;0.05;-1.52;-3.02;-0.56;-4.05;0.89
6277;1;8.550;8.150;-3.320;0.37;-0.98;0.06;1.60;0.59;-0.97;-7.11;-0.65
6278;1;8.550;8.250;-3.341;0.15;-0.92;0.05;1.48;0.98;-1.71;-9.38;-1.57
6279;1;8.550;8.350;-3.363;-0.01;-0.81;0.04;0.82;0.79;-2.39;-10.93;-2.01
6280;1;8.550;8.450;-3.385;-0.08;-0.72;0.03;0.31;0.55;-3.03;-11.88;-2.11
6281;1;8.550;8.550;-3.406;-0.10;-0.63;0.02;0.02;0.32;-3.64;-12.34;-1.95
6282;1;8.550;8.650;-3.428;-0.10;-0.56;0.01;-0.13;0.16;-4.20;-12.44;-1.63
6283;1;8.550;8.750;-3.449;-0.09;-0.49;0.00;-0.19;0.07;-4.71;-12.26;-1.19
6284;1;8.550;8.850;-3.471;-0.07;-0.44;-0.01;-0.21;0.00;-5.15;-11.87;-0.68
6285;1;8.550;8.950;-3.492;-0.06;-0.38;-0.02;-0.21;0.05;-5.52;-11.30;-0.11
6286;1;8.550;9.050;-3.514;-0.04;-0.33;-0.03;-0.19;0.22;-5.86;-10.66;0.48
6287;1;8.550;9.150;-3.535;-0.03;-0.28;-0.03;-0.19;0.31;-6.19;-9.96;1.09
6288;1;8.550;9.250;-3.557;-0.01;-0.24;-0.04;-0.18;0.36;-6.46;-9.23;1.69
6289;1;8.550;9.350;-3.579;0.01;-0.20;-0.04;-0.16;0.38;-6.68;-8.51;2.28
6290;1;8.550;9.450;-3.600;0.03;-0.17;-0.05;-0.14;0.37;-6.85;-7.82;2.82
6291;1;8.550;9.550;-3.622;0.05;-0.14;-0.05;-0.13;0.35;-6.95;-7.16;3.33
6292;1;8.550;9.650;-3.643;0.06;-0.11;-0.05;-0.12;0.31;-6.97;-6.55;3.78
6293;1;8.550;9.750;-3.665;0.08;-0.09;-0.05;-0.10;0.28;-6.92;-6.00;4.17
6294;1;8.550;9.850;-3.686;0.09;-0.06;-0.05;-0.07;0.26;-6.82;-5.51;4.50
6295;1;8.550;9.950;-3.708;0.10;-0.04;-0.05;-0.04;0.25;-6.68;-5.07;4.80
6296;1;8.650;8.050;-3.323;0.36;-0.62;0.07;-1.35;-2.68;-0.62;-3.16;1.39
6297;1;8.650;8.150;-3.344;0.35;-0.82;0.06;1.44;0.35;-1.24;-6.34;-0.19
6298;1;8.650;8.250;-3.365;0.15;-0.77;0.05;1.32;0.56;-2.19;-8.61;-1.19
6299;1;8.650;8.350;-3.386;0.01;-0.69;0.04;0.80;0.42;-3.04;-10.17;-1.74
6300;1;8.650;8.450;-3.407;-0.06;-0.62;0.03;0.41;0.27;-3.79;-11.16;-1.94
6301;1;8.650;8.550;-3.428;-0.09;-0.55;0.02;0.16;0.14;-4.43;-11.67;-1.86
6302;1;8.650;8.650;-3.449;-0.09;-0.50;0.01;0.02;0.07;-5.00;-11.85;-1.62
6303;1;8.650;8.750;-3.470;-0.08;-0.44;0.00;-0.06;0.02;-5.48;-11.76;-1.24
6304;1;8.650;8.850;-3.490;-0.07;-0.39;-0.01;-0.09;0.07;-5.90;-11.42;-0.78
6305;1;8.650;8.950;-3.511;-0.06;-0.34;-0.01;-0.10;0.24;-6.28;-10.99;-0.25
6306;1;8.650;9.050;-3.532;-0.04;-0.30;-0.02;-0.12;0.34;-6.64;-10.44;0.33
6307;1;8.650;9.150;-3.553;-0.03;-0.25;-0.03;-0.12;0.39;-6.94;-9.83;0.92
6308;1;8.650;9.250;-3.574;-0.01;-0.22;-0.03;-0.13;0.41;-7.17;-9.18;1.51
6309;1;8.650;9.350;-3.595;0.01;-0.18;-0.04;-0.12;0.40;-7.34;-8.54;2.09
6310;1;8.650;9.450;-3.616;0.02;-0.15;-0.04;-0.11;0.38;-7.44;-7.91;2.63
6311;1;8.650;9.550;-3.637;0.04;-0.12;-0.04;-0.10;0.34;-7.45;-7.31;3.12
6312;1;8.650;9.650;-3.658;0.05;-0.09;-0.04;-0.10;0.31;-7.39;-6.75;3.57
6313;1;8.650;9.750;-3.679;0.07;-0.07;-0.04;-0.09;0.29;-7.27;-6.24;3.95
6314;1;8.650;9.850;-3.700;0.08;-0.05;-0.04;-0.07;0.27;-7.11;-5.78;4.29
6315;1;8.650;9.950;-3.721;0.09;-0.03;-0.04;-0.05;0.25;-6.92;-5.36;4.57
6316;1;8.750;8.050;-3.348;0.36;-0.52;0.09;-1.03;-2.31;-0.72;-2.08;1.68
6317;1;8.750;8.150;-3.368;0.33;-0.69;0.07;1.33;0.18;-1.53;-5.44;0.04
6318;1;8.750;8.250;-3.388;0.14;-0.65;0.05;1.15;0.27;-2.64;-7.77;-1.02
6319;1;8.750;8.350;-3.409;0.02;-0.60;0.04;0.72;0.17;-3.59;-9.36;-1.63
6320;1;8.750;8.450;-3.429;-0.04;-0.54;0.03;0.42;0.09;-4.40;-10.39;-1.91
6321;1;8.750;8.550;-3.449;-0.07;-0.49;0.02;0.22;0.05;-5.07;-10.95;-1.89
6322;1;8.750;8.650;-3.470;-0.08;-0.44;0.01;0.09;0.01;-5.63;-11.18;-1.70
6323;1;8.750;8.750;-3.490;-0.07;-0.39;0.01;0.02;0.08;-6.11;-11.14;-1.39
6324;1;8.750;8.850;-3.510;-0.06;-0.35;0.00;-0.02;0.25;-6.55;-10.92;-0.96
6325;1;8.750;8.950;-3.530;-0.05;-0.31;-0.01;-0.05;0.35;-6.95;-10.55;-0.47
6326;1;8.750;9.050;-3.551;-0.04;-0.26;-0.01;-0.07;0.41;-7.29;-10.07;0.08
6327;1;8.750;9.150;-3.571;-0.03;-0.22;-0.02;-0.08;0.44;-7.56;-9.53;0.65
6328;1;8.750;9.250;-3.591;-0.01;-0.19;-0.02;-0.09;0.43;-7.75;-8.94;1.23
6329;1;8.750;9.350;-3.612;0.01;-0.15;-0.03;-0.09;0.40;-7.84;-8.35;1.80
6330;1;8.750;9.450;-3.632;0.02;-0.13;-0.03;-0.08;0.37;-7.87;-7.78;2.33
6331;1;8.750;9.550;-3.652;0.04;-0.10;-0.03;-0.08;0.34;-7.80;-7.24;2.82
6332;1;8.750;9.650;-3.673;0.05;-0.07;-0.03;-0.08;0.31;-7.66;-6.72;3.26
6333;1;8.750;9.750;-3.693;0.06;-0.05;-0.03;-0.07;0.29;-7.49;-6.25;3.64
6334;1;8.750;9.850;-3.713;0.08;-0.03;-0.03;-0.06;0.27;-7.29;-5.82;3.97
6335;1;8.750;9.950;-3.734;0.09;-0.01;-0.03;-0.05;0.24;-7.05;-5.44;4.25
6336;1;8.850;8.050;-3.372;0.35;-0.45;0.11;-0.66;-1.95;-0.84;-0.90;1.79
6337;1;8.850;8.150;-3.392;0.29;-0.58;0.08;1.22;0.02;-1.82;-4.45;0.09
6338;1;8.850;8.250;-3.412;0.12;-0.56;0.06;0.98;0.06;-3.03;-6.86;-1.02
6339;1;8.850;8.350;-3.431;0.02;-0.52;0.04;0.63;0.01;-4.04;-8.50;-1.68
6340;1;8.850;8.450;-3.451;-0.03;-0.48;0.03;0.40;0.00;-4.88;-9.58;-1.99
6341;1;8.850;8.550;-3.471;-0.05;-0.43;0.03;0.23;-0.02;-5.54;-10.19;-2.02
6342;1;8.850;8.650;-3.490;-0.06;-0.38;0.02;0.12;0.06;-6.11;-10.45;-1.89
6343;1;8.850;8.750;-3.510;-0.06;-0.35;0.01;0.07;0.25;-6.63;-10.50;-1.62
6344;1;8.850;8.850;-3.530;-0.05;-0.31;0.00;0.03;0.35;-7.09;-10.33;-1.23
6345;1;8.850;8.950;-3.550;-0.04;-0.27;0.00;0.00;0.43;-7.50;-10.02;-0.77
6346;1;8.850;9.050;-3.569;-0.03;-0.23;-0.01;-0.03;0.45;-7.82;-9.60;-0.24
6347;1;8.850;9.150;-3.589;-0.02;-0.19;-0.01;-0.04;0.44;-8.04;-9.11;0.32
6348;1;8.850;9.250;-3.609;-0.01;-0.16;-0.02;-0.06;0.42;-8.17;-8.58;0.88
6349;1;8.850;9.350;-3.628;0.01;-0.13;-0.02;-0.06;0.39;-8.19;-8.03;1.44
6350;1;8.850;9.450;-3.648;0.02;-0.10;-0.02;-0.06;0.36;-8.15;-7.51;1.95
6351;1;8.850;9.550;-3.668;0.03;-0.08;-0.02;-0.06;0.33;-8.01;-7.00;2.43
6352;1;8.850;9.650;-3.687;0.05;-0.05;-0.02;-0.06;0.31;-7.82;-6.53;2.87
6353;1;8.850;9.750;-3.707;0.06;-0.03;-0.02;-0.06;0.29;-7.61;-6.09;3.25
6354;1;8.850;9.850;-3.727;0.07;-0.01;-0.02;-0.06;0.26;-7.36;-5.70;3.58
6355;1;8.850;9.950;-3.746;0.09;0.00;-0.02;-0.05;0.23;-7.07;-5.34;3.85
6356;1;8.950;8.050;-3.397;0.33;-0.38;0.12;-0.31;-1.61;-0.97;0.29;1.76
6357;1;8.950;8.150;-3.416;0.25;-0.49;0.09;1.09;-0.13;-2.08;-3.41;-0.01
6358;1;8.950;8.250;-3.435;0.11;-0.48;0.07;0.83;-0.09;-3.35;-5.90;-1.15
6359;1;8.950;8.350;-3.454;0.03;-0.45;0.05;0.55;-0.07;-4.39;-7.61;-1.84
6360;1;8.950;8.450;-3.473;-0.02;-0.42;0.04;0.36;-0.07;-5.23;-8.74;-2.17
6361;1;8.950;8.550;-3.492;-0.04;-0.37;0.03;0.23;0.03;-5.89;-9.38;-2.25
6362;1;8.950;8.650;-3.511;-0.05;-0.34;0.02;0.15;0.24;-6.50;-9.73;-2.15
6363;1;8.950;8.750;-3.530;-0.05;-0.30;0.02;0.10;0.35;-7.06;-9.82;-1.92
6364;1;8.950;8.850;-3.550;-0.04;-0.27;0.01;0.05;0.43;-7.54;-9.71;-1.56
6365;1;8.950;8.950;-3.569;-0.03;-0.23;0.00;0.03;0.45;-7.93;-9.44;-1.12
6366;1;8.950;9.050;-3.588;-0.03;-0.20;0.00;0.01;0.45;-8.20;-9.06;-0.61
6367;1;8.950;9.150;-3.607;-0.01;-0.16;-0.01;-0.01;0.43;-8.37;-8.61;-0.08
6368;1;8.950;9.250;-3.626;0.00;-0.13;-0.01;-0.03;0.40;-8.44;-8.12;0.47
6369;1;8.950;9.350;-3.645;0.01;-0.10;-0.01;-0.04;0.37;-8.40;-7.62;1.02
6370;1;8.950;9.450;-3.664;0.02;-0.08;-0.02;-0.04;0.34;-8.29;-7.13;1.52
6371;1;8.950;9.550;-3.683;0.03;-0.06;-0.02;-0.04;0.32;-8.10;-6.66;2.00
6372;1;8.950;9.650;-3.702;0.04;-0.03;-0.02;-0.05;0.30;-7.88;-6.22;2.44
6373;1;8.950;9.750;-3.721;0.06;-0.01;-0.02;-0.05;0.27;-7.63;-5.82;2.81
6374;1;8.950;9.850;-3.740;0.07;0.00;-0.02;-0.05;0.24;-7.34;-5.45;3.14
6375;1;8.950;9.950;-3.759;0.08;0.02;-0.01;-0.05;0.21;-7.01;-5.12;3.41
6376;1;9.050;8.050;-3.422;0.29;-0.33;0.13;0.00;-1.32;-1.10;1.41;1.59
6377;1;9.050;8.150;-3.440;0.21;-0.41;0.10;0.95;-0.25;-2.32;-2.37;-0.21
6378;1;9.050;8.250;-3.459;0.10;-0.40;0.07;0.71;-0.17;-3.62;-4.94;-1.37
6379;1;9.050;8.350;-3.477;0.03;-0.39;0.06;0.48;-0.14;-4.65;-6.71;-2.07
6380;1;9.050;8.450;-3.495;-0.01;-0.35;0.04;0.32;-0.02;-5.46;-7.88;-2.43
6381;1;9.050;8.550;-3.514;-0.02;-0.32;0.04;0.22;0.21;-6.17;-8.60;-2.54
6382;1;9.050;8.650;-3.532;-0.03;-0.29;0.03;0.15;0.34;-6.83;-9.00;-2.48
6383;1;9.050;8.750;-3.551;-0.03;-0.26;0.02;0.12;0.41;-7.40;-9.13;-2.27
6384;1;9.050;8.850;-3.569;-0.03;-0.23;0.02;0.08;0.45;-7.87;-9.06;-1.94
6385;1;9.050;8.950;-3.588;-0.02;-0.20;0.01;0.05;0.45;-8.23;-8.83;-1.52
6386;1;9.050;9.050;-3.606;-0.02;-0.16;0.00;0.03;0.43;-8.45;-8.48;-1.03
6387;1;9.050;9.150;-3.625;-0.01;-0.13;0.00;0.01;0.41;-8.57;-8.07;-0.51
6388;1;9.050;9.250;-3.643;0.00;-0.11;0.00;0.00;0.38;-8.57;-7.62;0.03
6389;1;9.050;9.350;-3.661;0.01;-0.08;-0.01;-0.02;0.35;-8.48;-7.15;0.57
6390;1;9.050;9.450;-3.680;0.02;-0.06;-0.01;-0.03;0.33;-8.32;-6.69;1.07
6391;1;9.050;9.550;-3.698;0.03;-0.03;-0.01;-0.03;0.31;-8.10;-6.25;1.54
6392;1;9.050;9.650;-3.717;0.04;-0.01;-0.01;-0.04;0.28;-7.85;-5.84;1.97
6393;1;9.050;9.750;-3.735;0.05;0.00;-0.01;-0.04;0.25;-7.56;-5.46;2.35
6394;1;9.050;9.850;-3.754;0.07;0.02;-0.01;-0.04;0.22;-7.23;-5.12;2.68
6395;1;9.050;9.950;-3.772;0.08;0.03;-0.01;-0.05;0.19;-6.86;-4.82;2.95
6396;1;9.150;8.050;-3.446;0.26;-0.29;0.13;0.23;-1.07;-1.26;2.41;1.33
6397;1;9.150;8.150;-3.464;0.18;-0.35;0.10;0.78;-0.33;-2.54;-1.40;-0.48
6398;1;9.150;8.250;-3.482;0.09;-0.34;0.08;0.58;-0.24;-3.81;-4.00;-1.64
6399;1;9.150;8.350;-3.500;0.03;-0.32;0.06;0.41;-0.08;-4.81;-5.82;-2.35
6400;1;9.150;8.450;-3.518;0.01;-0.30;0.05;0.29;0.16;-5.66;-7.05;-2.73
6401;1;9.150;8.550;-3.535;-0.01;-0.28;0.04;0.21;0.31;-6.42;-7.84;-2.88
6402;1;9.150;8.650;-3.553;-0.01;-0.25;0.03;0.16;0.40;-7.10;-8.28;-2.84
6403;1;9.150;8.750;-3.571;-0.01;-0.22;0.03;0.12;0.44;-7.66;-8.45;-2.65
6404;1;9.150;8.850;-3.589;-0.01;-0.19;0.02;0.09;0.44;-8.11;-8.42;-2.34
6405;1;9.150;8.950;-3.607;-0.01;-0.16;0.01;0.07;0.43;-8.41;-8.22;-1.93
6406;1;9.150;9.050;-3.625;0.00;-0.13;0.01;0.05;0.41;-8.58;-7.91;-1.45
6407;1;9.150;9.150;-3.642;0.00;-0.11;0.00;0.03;0.38;-8.65;-7.54;-0.95
6408;1;9.150;9.250;-3.660;0.01;-0.08;0.00;0.01;0.35;-8.58;-7.10;-0.42
6409;1;9.150;9.350;-3.678;0.02;-0.06;0.00;0.00;0.33;-8.45;-6.66;0.10
6410;1;9.150;9.450;-3.696;0.03;-0.04;0.00;-0.01;0.31;-8.26;-6.22;0.60
6411;1;9.150;9.550;-3.714;0.03;-0.02;-0.01;-0.02;0.28;-8.02;-5.81;1.07
6412;1;9.150;9.650;-3.731;0.04;0.00;-0.01;-0.03;0.26;-7.74;-5.42;1.50
