Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
1081;1;-0.650;-1.050;-3.532;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1082;1;-0.650;-1.150;-3.553;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1083;1;-0.650;-1.250;-3.574;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1084;1;-0.650;-1.350;-3.595;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1085;1;-0.650;-1.450;-3.616;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1086;1;-0.650;-1.550;-3.637;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1087;1;-0.650;-1.650;-3.658;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1088;1;-0.650;-1.750;-3.679;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1089;1;-0.650;-1.850;-3.700;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1090;1;-0.650;-1.950;-3.721;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1091;1;-0.750;-0.050;-3.348;-0.02;0.02;0.00;0.20;0.22;0.00;0.00;0.01
1092;1;-0.750;-0.150;-3.368;0.00;0.00;0.00;0.04;0.01;-0.01;0.00;0.01
1093;1;-0.750;-0.250;-3.388;0.00;0.00;0.00;0.01;-0.01;-0.01;0.00;0.01
1094;1;-0.750;-0.350;-3.409;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;0.01
1095;1;-0.750;-0.450;-3.429;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1096;1;-0.750;-0.550;-3.449;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1097;1;-0.750;-0.650;-3.470;0.00;0.00;0.00;0.00;0.02;-0.01;0.00;0.00
1098;1;-0.750;-0.750;-3.490;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1099;1;-0.750;-0.850;-3.510;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1100;1;-0.750;-0.950;-3.530;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1101;1;-0.750;-1.050;-3.551;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1102;1;-0.750;-1.150;-3.571;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1103;1;-0.750;-1.250;-3.591;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1104;1;-0.750;-1.350;-3.612;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1105;1;-0.750;-1.450;-3.632;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1106;1;-0.750;-1.550;-3.652;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1107;1;-0.750;-1.650;-3.673;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1108;1;-0.750;-1.750;-3.693;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1109;1;-0.750;-1.850;-3.713;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1110;1;-0.750;-1.950;-3.734;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1111;1;-0.850;-0.050;-3.372;-0.02;0.01;0.00;0.18;0.19;0.00;0.00;0.00
1112;1;-0.850;-0.150;-3.392;0.00;0.00;0.00;0.03;0.01;-0.01;0.00;0.01
1113;1;-0.850;-0.250;-3.412;0.00;0.00;0.00;0.00;0.00;-0.01;0.00;0.01
1114;1;-0.850;-0.350;-3.431;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.01
1115;1;-0.850;-0.450;-3.451;0.00;0.00;0.00;0.00;0.01;-0.01;0.00;0.00
1116;1;-0.850;-0.550;-3.471;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1117;1;-0.850;-0.650;-3.490;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1118;1;-0.850;-0.750;-3.510;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1119;1;-0.850;-0.850;-3.530;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1120;1;-0.850;-0.950;-3.550;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1121;1;-0.850;-1.050;-3.569;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1122;1;-0.850;-1.150;-3.589;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1123;1;-0.850;-1.250;-3.609;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1124;1;-0.850;-1.350;-3.628;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1125;1;-0.850;-1.450;-3.648;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1126;1;-0.850;-1.550;-3.668;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1127;1;-0.850;-1.650;-3.687;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1128;1;-0.850;-1.750;-3.707;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1129;1;-0.850;-1.850;-3.727;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1130;1;-0.850;-1.950;-3.746;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1131;1;-0.950;-0.050;-3.397;-0.01;0.01;0.00;0.14;0.15;0.00;0.00;0.00
1132;1;-0.950;-0.150;-3.416;0.00;0.00;0.00;0.02;0.01;-0.01;0.00;0.01
1133;1;-0.950;-0.250;-3.435;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.01
1134;1;-0.950;-0.350;-3.454;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.01
1135;1;-0.950;-0.450;-3.473;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1136;1;-0.950;-0.550;-3.492;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1137;1;-0.950;-0.650;-3.511;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1138;1;-0.950;-0.750;-3.530;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1139;1;-0.950;-0.850;-3.550;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1140;1;-0.950;-0.950;-3.569;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1141;1;-0.950;-1.050;-3.588;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1142;1;-0.950;-1.150;-3.607;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1143;1;-0.950;-1.250;-3.626;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1144;1;-0.950;-1.350;-3.645;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1145;1;-0.950;-1.450;-3.664;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1146;1;-0.950;-1.550;-3.683;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1147;1;-0.950;-1.650;-3.702;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1148;1;-0.950;-1.750;-3.721;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1149;1;-0.950;-1.850;-3.740;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1150;1;-0.950;-1.950;-3.759;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1151;1;-1.050;-0.050;-3.422;-0.01;0.01;0.00;0.11;0.12;0.00;0.00;0.00
1152;1;-1.050;-0.150;-3.440;0.00;0.00;0.00;0.01;0.01;0.00;0.00;0.01
1153;1;-1.050;-0.250;-3.459;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00
1154;1;-1.050;-0.350;-3.477;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1155;1;-1.050;-0.450;-3.495;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1156;1;-1.050;-0.550;-3.514;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1157;1;-1.050;-0.650;-3.532;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1158;1;-1.050;-0.750;-3.551;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1159;1;-1.050;-0.850;-3.569;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1160;1;-1.050;-0.950;-3.588;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1161;1;-1.050;-1.050;-3.606;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1162;1;-1.050;-1.150;-3.625;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1163;1;-1.050;-1.250;-3.643;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1164;1;-1.050;-1.350;-3.661;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1165;1;-1.050;-1.450;-3.680;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1166;1;-1.050;-1.550;-3.698;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1167;1;-1.050;-1.650;-3.717;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1168;1;-1.050;-1.750;-3.735;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1169;1;-1.050;-1.850;-3.754;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1170;1;-1.050;-1.950;-3.772;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1171;1;-1.150;-0.050;-3.446;-0.01;0.01;0.00;0.07;0.09;0.00;0.00;0.00
1172;1;-1.150;-0.150;-3.464;0.00;0.00;0.00;0.01;0.01;0.00;0.00;0.00
1173;1;-1.150;-0.250;-3.482;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1174;1;-1.150;-0.350;-3.500;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1175;1;-1.150;-0.450;-3.518;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1176;1;-1.150;-0.550;-3.535;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1177;1;-1.150;-0.650;-3.553;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1178;1;-1.150;-0.750;-3.571;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1179;1;-1.150;-0.850;-3.589;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1180;1;-1.150;-0.950;-3.607;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1181;1;-1.150;-1.050;-3.625;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1182;1;-1.150;-1.150;-3.642;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1183;1;-1.150;-1.250;-3.660;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1184;1;-1.150;-1.350;-3.678;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1185;1;-1.150;-1.450;-3.696;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1186;1;-1.150;-1.550;-3.714;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1187;1;-1.150;-1.650;-3.731;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1188;1;-1.150;-1.750;-3.749;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1189;1;-1.150;-1.850;-3.767;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1190;1;-1.150;-1.950;-3.785;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1191;1;-1.250;-0.050;-3.471;-0.01;0.00;0.00;0.05;0.07;0.01;0.00;0.00
1192;1;-1.250;-0.150;-3.488;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1193;1;-1.250;-0.250;-3.505;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1194;1;-1.250;-0.350;-3.523;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1195;1;-1.250;-0.450;-3.540;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1196;1;-1.250;-0.550;-3.557;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1197;1;-1.250;-0.650;-3.574;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1198;1;-1.250;-0.750;-3.591;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1199;1;-1.250;-0.850;-3.609;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1200;1;-1.250;-0.950;-3.626;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1201;1;-1.250;-1.050;-3.643;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1202;1;-1.250;-1.150;-3.660;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1203;1;-1.250;-1.250;-3.677;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1204;1;-1.250;-1.350;-3.695;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1205;1;-1.250;-1.450;-3.712;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1206;1;-1.250;-1.550;-3.729;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1207;1;-1.250;-1.650;-3.746;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1208;1;-1.250;-1.750;-3.763;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1209;1;-1.250;-1.850;-3.780;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1210;1;-1.250;-1.950;-3.798;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1211;1;-1.350;-0.050;-3.496;0.00;0.00;0.00;0.03;0.06;0.00;0.00;0.00
1212;1;-1.350;-0.150;-3.512;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1213;1;-1.350;-0.250;-3.529;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1214;1;-1.350;-0.350;-3.545;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1215;1;-1.350;-0.450;-3.562;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1216;1;-1.350;-0.550;-3.579;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1217;1;-1.350;-0.650;-3.595;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1218;1;-1.350;-0.750;-3.612;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1219;1;-1.350;-0.850;-3.628;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1220;1;-1.350;-0.950;-3.645;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1221;1;-1.350;-1.050;-3.661;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1222;1;-1.350;-1.150;-3.678;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1223;1;-1.350;-1.250;-3.695;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1224;1;-1.350;-1.350;-3.711;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1225;1;-1.350;-1.450;-3.728;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1226;1;-1.350;-1.550;-3.744;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1227;1;-1.350;-1.650;-3.761;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1228;1;-1.350;-1.750;-3.777;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1229;1;-1.350;-1.850;-3.794;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1230;1;-1.350;-1.950;-3.810;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1231;1;-1.450;-0.050;-3.520;0.00;0.00;0.00;0.02;0.04;0.00;0.01;0.00
1232;1;-1.450;-0.150;-3.536;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1233;1;-1.450;-0.250;-3.552;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1234;1;-1.450;-0.350;-3.568;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1235;1;-1.450;-0.450;-3.584;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1236;1;-1.450;-0.550;-3.600;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1237;1;-1.450;-0.650;-3.616;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1238;1;-1.450;-0.750;-3.632;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1239;1;-1.450;-0.850;-3.648;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1240;1;-1.450;-0.950;-3.664;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1241;1;-1.450;-1.050;-3.680;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1242;1;-1.450;-1.150;-3.696;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1243;1;-1.450;-1.250;-3.712;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1244;1;-1.450;-1.350;-3.728;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1245;1;-1.450;-1.450;-3.744;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1246;1;-1.450;-1.550;-3.760;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1247;1;-1.450;-1.650;-3.775;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1248;1;-1.450;-1.750;-3.791;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1249;1;-1.450;-1.850;-3.807;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1250;1;-1.450;-1.950;-3.823;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1251;1;-1.550;-0.050;-3.545;0.00;0.00;0.00;0.00;0.01;0.00;0.00;0.00
1252;1;-1.550;-0.150;-3.560;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1253;1;-1.550;-0.250;-3.576;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1254;1;-1.550;-0.350;-3.591;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1255;1;-1.550;-0.450;-3.606;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1256;1;-1.550;-0.550;-3.622;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1257;1;-1.550;-0.650;-3.637;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1258;1;-1.550;-0.750;-3.652;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1259;1;-1.550;-0.850;-3.668;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1260;1;-1.550;-0.950;-3.683;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1261;1;-1.550;-1.050;-3.698;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1262;1;-1.550;-1.150;-3.714;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1263;1;-1.550;-1.250;-3.729;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1264;1;-1.550;-1.350;-3.744;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1265;1;-1.550;-1.450;-3.760;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1266;1;-1.550;-1.550;-3.775;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1267;1;-1.550;-1.650;-3.790;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1268;1;-1.550;-1.750;-3.805;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1269;1;-1.550;-1.850;-3.821;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1270;1;-1.550;-1.950;-3.836;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1271;1;-1.650;-0.050;-3.570;0.00;0.00;0.00;-0.01;0.00;0.00;0.00;0.00
1272;1;-1.650;-0.150;-3.585;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1273;1;-1.650;-0.250;-3.599;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1274;1;-1.650;-0.350;-3.614;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1275;1;-1.650;-0.450;-3.629;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1276;1;-1.650;-0.550;-3.643;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1277;1;-1.650;-0.650;-3.658;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1278;1;-1.650;-0.750;-3.673;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1279;1;-1.650;-0.850;-3.687;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1280;1;-1.650;-0.950;-3.702;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1281;1;-1.650;-1.050;-3.717;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1282;1;-1.650;-1.150;-3.731;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1283;1;-1.650;-1.250;-3.746;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1284;1;-1.650;-1.350;-3.761;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1285;1;-1.650;-1.450;-3.775;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1286;1;-1.650;-1.550;-3.790;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1287;1;-1.650;-1.650;-3.805;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1288;1;-1.650;-1.750;-3.820;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1289;1;-1.650;-1.850;-3.834;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1290;1;-1.650;-1.950;-3.849;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1291;1;-1.750;-0.050;-3.595;0.00;0.00;0.00;-0.02;-0.01;0.00;0.00;0.00
1292;1;-1.750;-0.150;-3.609;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1293;1;-1.750;-0.250;-3.623;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1294;1;-1.750;-0.350;-3.637;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1295;1;-1.750;-0.450;-3.651;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1296;1;-1.750;-0.550;-3.665;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1297;1;-1.750;-0.650;-3.679;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1298;1;-1.750;-0.750;-3.693;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1299;1;-1.750;-0.850;-3.707;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1300;1;-1.750;-0.950;-3.721;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1301;1;-1.750;-1.050;-3.735;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1302;1;-1.750;-1.150;-3.749;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1303;1;-1.750;-1.250;-3.763;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1304;1;-1.750;-1.350;-3.777;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1305;1;-1.750;-1.450;-3.791;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1306;1;-1.750;-1.550;-3.805;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1307;1;-1.750;-1.650;-3.820;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1308;1;-1.750;-1.750;-3.834;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1309;1;-1.750;-1.850;-3.848;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1310;1;-1.750;-1.950;-3.862;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1311;1;-1.850;-0.050;-3.619;0.00;0.00;0.00;-0.02;-0.01;0.00;0.01;0.00
1312;1;-1.850;-0.150;-3.633;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1313;1;-1.850;-0.250;-3.646;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1314;1;-1.850;-0.350;-3.660;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1315;1;-1.850;-0.450;-3.673;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1316;1;-1.850;-0.550;-3.686;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1317;1;-1.850;-0.650;-3.700;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1318;1;-1.850;-0.750;-3.713;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1319;1;-1.850;-0.850;-3.727;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1320;1;-1.850;-0.950;-3.740;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1321;1;-1.850;-1.050;-3.754;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1322;1;-1.850;-1.150;-3.767;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1323;1;-1.850;-1.250;-3.780;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1324;1;-1.850;-1.350;-3.794;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1325;1;-1.850;-1.450;-3.807;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1326;1;-1.850;-1.550;-3.821;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1327;1;-1.850;-1.650;-3.834;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1328;1;-1.850;-1.750;-3.848;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1329;1;-1.850;-1.850;-3.861;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1330;1;-1.850;-1.950;-3.875;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1331;1;-1.950;-0.050;-3.644;0.00;0.00;0.00;-0.01;0.00;0.00;0.01;0.00
1332;1;-1.950;-0.150;-3.657;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1333;1;-1.950;-0.250;-3.670;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1334;1;-1.950;-0.350;-3.682;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1335;1;-1.950;-0.450;-3.695;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1336;1;-1.950;-0.550;-3.708;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1337;1;-1.950;-0.650;-3.721;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1338;1;-1.950;-0.750;-3.734;0.00;0.00;0.00;0.00;0.02;0.00;0.00;0.00
1339;1;-1.950;-0.850;-3.746;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1340;1;-1.950;-0.950;-3.759;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1341;1;-1.950;-1.050;-3.772;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1342;1;-1.950;-1.150;-3.785;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1343;1;-1.950;-1.250;-3.798;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1344;1;-1.950;-1.350;-3.810;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1345;1;-1.950;-1.450;-3.823;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
1346;1;-1.950;-1.550;-3.836;0.00;0.00;0.00;0.00;0.03;0.00;0.00;0.00
