Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
765;1;1.450;0.950;-3.664;-0.09;-0.11;0.01;0.01;0.08;-0.47;-0.14;0.16
766;1;1.450;1.050;-3.680;-0.09;-0.11;0.01;0.00;0.07;-0.44;-0.17;0.09
767;1;1.450;1.150;-3.696;-0.09;-0.10;0.00;0.00;0.07;-0.40;-0.19;0.05
768;1;1.450;1.250;-3.712;-0.09;-0.10;0.00;0.00;0.07;-0.36;-0.21;0.02
769;1;1.450;1.350;-3.728;-0.08;-0.09;0.00;0.00;0.07;-0.32;-0.21;0.00
770;1;1.450;1.450;-3.744;-0.08;-0.09;0.00;0.00;0.07;-0.27;-0.21;0.00
771;1;1.450;1.550;-3.760;-0.08;-0.09;0.00;0.00;0.07;-0.22;-0.20;0.01
772;1;1.450;1.650;-3.775;-0.07;-0.08;0.00;0.00;0.07;-0.16;-0.19;0.03
773;1;1.450;1.750;-3.791;-0.07;-0.08;0.00;0.00;0.07;-0.11;-0.17;0.06
774;1;1.450;1.850;-3.807;-0.07;-0.07;0.00;0.00;0.07;-0.05;-0.15;0.10
775;1;1.450;1.950;-3.823;-0.07;-0.07;-0.01;0.01;0.07;0.01;-0.13;0.14
776;1;1.550;0.050;-3.545;-0.09;-0.10;0.00;0.17;0.00;-0.50;0.46;0.91
777;1;1.550;0.150;-3.560;-0.09;-0.11;0.01;0.13;0.00;-0.48;0.37;0.88
778;1;1.550;0.250;-3.576;-0.09;-0.12;0.01;0.07;0.07;-0.45;0.30;0.84
779;1;1.550;0.350;-3.591;-0.10;-0.12;0.01;0.04;0.09;-0.41;0.20;0.76
780;1;1.550;0.450;-3.606;-0.10;-0.11;0.01;0.04;0.07;-0.40;0.11;0.64
781;1;1.550;0.550;-3.622;-0.10;-0.11;0.01;0.03;0.06;-0.40;0.03;0.52
782;1;1.550;0.650;-3.637;-0.10;-0.11;0.01;0.02;0.06;-0.39;-0.03;0.40
783;1;1.550;0.750;-3.652;-0.10;-0.11;0.01;0.01;0.07;-0.39;-0.09;0.30
784;1;1.550;0.850;-3.668;-0.09;-0.11;0.01;0.01;0.07;-0.38;-0.13;0.21
785;1;1.550;0.950;-3.683;-0.09;-0.10;0.01;0.00;0.07;-0.36;-0.17;0.13
786;1;1.550;1.050;-3.698;-0.09;-0.10;0.01;0.00;0.07;-0.34;-0.19;0.07
787;1;1.550;1.150;-3.714;-0.08;-0.10;0.01;0.00;0.07;-0.32;-0.21;0.03
788;1;1.550;1.250;-3.729;-0.08;-0.09;0.00;0.00;0.07;-0.29;-0.21;0.00
789;1;1.550;1.350;-3.744;-0.08;-0.09;0.00;0.00;0.07;-0.26;-0.21;-0.01
790;1;1.550;1.450;-3.760;-0.08;-0.09;0.00;0.00;0.07;-0.22;-0.20;-0.01
791;1;1.550;1.550;-3.775;-0.07;-0.08;0.00;0.00;0.07;-0.18;-0.19;0.00
792;1;1.550;1.650;-3.790;-0.07;-0.08;0.00;0.00;0.07;-0.13;-0.17;0.02
793;1;1.550;1.750;-3.805;-0.07;-0.08;0.00;0.00;0.07;-0.08;-0.14;0.05
794;1;1.550;1.850;-3.821;-0.07;-0.07;0.00;0.00;0.07;-0.03;-0.12;0.08
795;1;1.550;1.950;-3.836;-0.06;-0.07;0.00;0.00;0.07;0.02;-0.09;0.12
796;1;1.650;0.050;-3.570;-0.08;-0.09;0.00;0.11;-0.03;-0.39;0.53;0.85
797;1;1.650;0.150;-3.585;-0.08;-0.09;0.01;0.10;0.00;-0.35;0.42;0.80
798;1;1.650;0.250;-3.599;-0.09;-0.12;0.01;0.09;0.06;-0.28;0.35;0.77
799;1;1.650;0.350;-3.614;-0.10;-0.12;0.01;0.05;0.07;-0.24;0.22;0.69
800;1;1.650;0.450;-3.629;-0.10;-0.11;0.01;0.03;0.06;-0.23;0.09;0.58
801;1;1.650;0.550;-3.643;-0.10;-0.10;0.01;0.02;0.04;-0.25;0.00;0.46
802;1;1.650;0.650;-3.658;-0.09;-0.11;0.01;0.02;0.06;-0.25;-0.06;0.35
803;1;1.650;0.750;-3.673;-0.09;-0.11;0.01;0.01;0.07;-0.26;-0.12;0.25
804;1;1.650;0.850;-3.687;-0.09;-0.10;0.01;0.00;0.07;-0.26;-0.16;0.17
805;1;1.650;0.950;-3.702;-0.09;-0.10;0.01;0.00;0.07;-0.25;-0.19;0.10
806;1;1.650;1.050;-3.717;-0.08;-0.10;0.01;0.00;0.07;-0.25;-0.21;0.05
807;1;1.650;1.150;-3.731;-0.08;-0.09;0.01;0.00;0.07;-0.23;-0.21;0.01
808;1;1.650;1.250;-3.746;-0.08;-0.09;0.00;0.00;0.07;-0.22;-0.21;-0.02
809;1;1.650;1.350;-3.761;-0.08;-0.09;0.00;0.00;0.07;-0.19;-0.20;-0.03
810;1;1.650;1.450;-3.775;-0.07;-0.08;0.00;0.00;0.07;-0.16;-0.19;-0.03
811;1;1.650;1.550;-3.790;-0.07;-0.08;0.00;0.00;0.07;-0.13;-0.17;-0.02
812;1;1.650;1.650;-3.805;-0.07;-0.08;0.00;0.00;0.07;-0.10;-0.14;0.00
813;1;1.650;1.750;-3.820;-0.07;-0.07;0.00;0.00;0.07;-0.06;-0.11;0.03
814;1;1.650;1.850;-3.834;-0.06;-0.07;0.00;0.00;0.07;-0.01;-0.08;0.06
815;1;1.650;1.950;-3.849;-0.06;-0.06;0.00;0.00;0.07;0.03;-0.05;0.10
816;1;1.750;0.050;-3.595;-0.08;-0.08;0.00;0.06;-0.04;-0.22;0.63;0.78
817;1;1.750;0.150;-3.609;-0.08;-0.08;0.01;0.06;-0.01;-0.17;0.47;0.73
818;1;1.750;0.250;-3.623;-0.09;-0.11;0.01;0.07;0.02;-0.09;0.41;0.70
819;1;1.750;0.350;-3.637;-0.10;-0.11;0.01;0.04;0.04;-0.06;0.26;0.62
820;1;1.750;0.450;-3.651;-0.10;-0.10;0.01;0.02;0.04;-0.07;0.10;0.50
821;1;1.750;0.550;-3.665;-0.09;-0.10;0.02;0.01;0.04;-0.10;0.00;0.38
822;1;1.750;0.650;-3.679;-0.09;-0.10;0.01;0.01;0.05;-0.12;-0.07;0.29
823;1;1.750;0.750;-3.693;-0.09;-0.10;0.01;0.01;0.06;-0.13;-0.13;0.20
824;1;1.750;0.850;-3.707;-0.09;-0.10;0.01;0.00;0.06;-0.14;-0.17;0.12
825;1;1.750;0.950;-3.721;-0.08;-0.09;0.01;0.00;0.06;-0.15;-0.20;0.06
826;1;1.750;1.050;-3.735;-0.08;-0.09;0.01;0.00;0.06;-0.15;-0.21;0.01
827;1;1.750;1.150;-3.749;-0.08;-0.09;0.01;0.00;0.07;-0.15;-0.21;-0.03
828;1;1.750;1.250;-3.763;-0.08;-0.09;0.01;0.00;0.07;-0.14;-0.21;-0.05
829;1;1.750;1.350;-3.777;-0.07;-0.08;0.00;0.00;0.07;-0.13;-0.19;-0.06
830;1;1.750;1.450;-3.791;-0.07;-0.08;0.00;0.00;0.07;-0.11;-0.17;-0.06
831;1;1.750;1.550;-3.805;-0.07;-0.08;0.00;0.00;0.07;-0.08;-0.14;-0.05
832;1;1.750;1.650;-3.820;-0.07;-0.07;0.00;0.00;0.07;-0.06;-0.11;-0.03
833;1;1.750;1.750;-3.834;-0.06;-0.07;0.00;0.00;0.07;-0.02;-0.08;0.00
834;1;1.750;1.850;-3.848;-0.06;-0.06;0.00;0.00;0.07;0.01;-0.04;0.03
835;1;1.750;1.950;-3.862;-0.06;-0.06;0.00;0.00;0.07;0.04;-0.01;0.07
836;1;1.850;0.050;-3.619;-0.09;-0.08;0.01;0.03;-0.05;0.00;0.77;0.69
837;1;1.850;0.150;-3.633;-0.09;-0.08;0.01;0.03;-0.01;0.05;0.55;0.65
838;1;1.850;0.250;-3.646;-0.09;-0.10;0.01;0.04;0.00;0.11;0.46;0.63
839;1;1.850;0.350;-3.660;-0.10;-0.11;0.01;0.03;0.02;0.12;0.30;0.53
840;1;1.850;0.450;-3.673;-0.09;-0.10;0.02;0.01;0.03;0.08;0.13;0.41
841;1;1.850;0.550;-3.686;-0.09;-0.09;0.02;0.00;0.04;0.05;0.01;0.31
842;1;1.850;0.650;-3.700;-0.09;-0.09;0.01;0.00;0.05;0.02;-0.07;0.22
843;1;1.850;0.750;-3.713;-0.09;-0.10;0.01;0.00;0.06;0.00;-0.13;0.14
844;1;1.850;0.850;-3.727;-0.08;-0.09;0.01;0.00;0.06;-0.02;-0.17;0.06
845;1;1.850;0.950;-3.740;-0.08;-0.09;0.01;-0.01;0.06;-0.04;-0.20;0.00
846;1;1.850;1.050;-3.754;-0.08;-0.09;0.01;-0.01;0.06;-0.05;-0.21;-0.04
847;1;1.850;1.150;-3.767;-0.08;-0.08;0.01;0.00;0.07;-0.06;-0.21;-0.07
848;1;1.850;1.250;-3.780;-0.07;-0.08;0.01;0.00;0.07;-0.06;-0.20;-0.09
849;1;1.850;1.350;-3.794;-0.07;-0.08;0.01;0.00;0.07;-0.06;-0.18;-0.10
850;1;1.850;1.450;-3.807;-0.07;-0.07;0.00;0.00;0.07;-0.05;-0.15;-0.10
851;1;1.850;1.550;-3.821;-0.07;-0.07;0.00;0.00;0.07;-0.03;-0.12;-0.08
852;1;1.850;1.650;-3.834;-0.06;-0.07;0.00;0.00;0.07;-0.01;-0.08;-0.06
853;1;1.850;1.750;-3.848;-0.06;-0.06;0.00;0.00;0.07;0.01;-0.04;-0.03
854;1;1.850;1.850;-3.861;-0.06;-0.06;0.00;0.00;0.07;0.03;-0.01;0.00
855;1;1.850;1.950;-3.875;-0.06;-0.06;0.00;0.00;0.07;0.06;0.03;0.04
856;1;1.950;0.050;-3.644;-0.09;-0.08;0.01;0.00;-0.03;0.23;0.93;0.61
857;1;1.950;0.150;-3.657;-0.09;-0.08;0.01;0.02;0.00;0.28;0.67;0.57
858;1;1.950;0.250;-3.670;-0.10;-0.09;0.01;0.02;-0.02;0.31;0.52;0.53
859;1;1.950;0.350;-3.682;-0.10;-0.10;0.02;0.01;0.00;0.28;0.35;0.44
860;1;1.950;0.450;-3.695;-0.09;-0.10;0.02;-0.01;0.03;0.23;0.17;0.32
861;1;1.950;0.550;-3.708;-0.09;-0.09;0.02;-0.01;0.05;0.19;0.04;0.23
862;1;1.950;0.650;-3.721;-0.09;-0.09;0.01;0.00;0.05;0.16;-0.05;0.14
863;1;1.950;0.750;-3.734;-0.09;-0.09;0.01;0.00;0.05;0.13;-0.11;0.07
864;1;1.950;0.850;-3.746;-0.08;-0.09;0.01;-0.01;0.06;0.10;-0.16;0.00
865;1;1.950;0.950;-3.759;-0.08;-0.09;0.01;-0.01;0.06;0.07;-0.19;-0.05
866;1;1.950;1.050;-3.772;-0.08;-0.08;0.01;-0.01;0.07;0.04;-0.20;-0.09
867;1;1.950;1.150;-3.785;-0.07;-0.08;0.01;0.00;0.07;0.03;-0.19;-0.12
868;1;1.950;1.250;-3.798;-0.07;-0.08;0.01;-0.01;0.06;0.02;-0.18;-0.14
869;1;1.950;1.350;-3.810;-0.07;-0.07;0.01;-0.01;0.07;0.01;-0.16;-0.14
870;1;1.950;1.450;-3.823;-0.07;-0.07;0.01;-0.01;0.07;0.01;-0.13;-0.14
871;1;1.950;1.550;-3.836;-0.06;-0.07;0.00;0.00;0.07;0.02;-0.09;-0.12
872;1;1.950;1.650;-3.849;-0.06;-0.06;0.00;0.00;0.07;0.03;-0.05;-0.10
873;1;1.950;1.750;-3.862;-0.06;-0.06;0.00;0.00;0.07;0.04;-0.01;-0.07
874;1;1.950;1.850;-3.875;-0.06;-0.06;0.00;0.00;0.07;0.06;0.03;-0.04
875;1;1.950;1.950;-3.887;-0.05;-0.05;0.00;0.00;0.07;0.08;0.07;0.00
876;1;0.200;2.200;-3.723;-0.10;-0.08;-0.01;0.04;0.02;0.69;0.87;-0.31
877;1;0.200;2.600;-3.818;-0.10;-0.07;-0.01;0.05;0.06;1.17;1.14;-0.07
878;1;0.200;3.000;-3.912;-0.09;-0.04;-0.01;0.04;0.09;1.17;1.13;0.12
879;1;0.200;3.400;-4.008;-0.08;-0.01;-0.01;0.01;0.07;-0.06;0.76;0.25
880;1;0.200;3.800;-4.102;-0.07;0.00;0.00;-0.01;0.01;-3.11;0.14;0.25
881;1;0.600;2.200;-3.767;-0.08;-0.08;-0.01;0.01;0.05;0.48;0.10;0.03
882;1;0.600;2.600;-3.852;-0.08;-0.06;-0.01;0.03;0.06;0.84;0.21;0.31
883;1;0.600;3.000;-3.938;-0.07;-0.03;-0.01;0.03;0.07;0.68;0.20;0.51
884;1;0.600;3.400;-4.023;-0.07;-0.01;0.00;0.02;0.05;-0.42;0.09;0.55
885;1;0.600;3.800;-4.108;-0.07;0.00;0.00;0.01;0.01;-2.65;0.00;0.33
886;1;1.000;2.200;-3.813;-0.07;-0.07;-0.01;0.01;0.06;0.27;-0.13;0.24
887;1;1.000;2.600;-3.888;-0.07;-0.05;-0.01;0.02;0.06;0.50;-0.06;0.45
888;1;1.000;3.000;-3.963;-0.06;-0.03;-0.01;0.02;0.06;0.32;-0.03;0.54
889;1;1.000;3.400;-4.037;-0.06;-0.01;0.00;0.01;0.03;-0.54;-0.03;0.46
890;1;1.000;3.800;-4.113;-0.06;0.00;0.00;0.01;0.01;-2.10;-0.01;0.20
891;1;1.400;2.200;-3.858;-0.06;-0.06;-0.01;0.01;0.06;0.14;-0.06;0.27
892;1;1.400;2.600;-3.922;-0.06;-0.04;-0.01;0.01;0.06;0.29;0.00;0.42
893;1;1.400;3.000;-3.987;-0.05;-0.02;-0.01;0.01;0.05;0.14;0.01;0.43
894;1;1.400;3.400;-4.052;-0.05;-0.01;0.00;0.02;0.03;-0.53;-0.01;0.29
895;1;1.400;3.800;-4.117;-0.05;0.00;0.00;0.02;0.01;-1.69;-0.01;0.08
896;1;1.800;2.200;-3.902;-0.05;-0.05;0.00;0.00;0.06;0.11;0.12;0.16
897;1;1.800;2.600;-3.957;-0.05;-0.03;-0.01;0.01;0.06;0.18;0.19;0.29
898;1;1.800;3.000;-4.012;-0.04;-0.02;-0.01;0.01;0.04;0.04;0.15;0.30
899;1;1.800;3.400;-4.068;-0.04;-0.01;0.00;0.02;0.02;-0.48;0.06;0.17
900;1;1.800;3.800;-4.122;-0.04;0.00;0.00;0.02;0.01;-1.42;0.00;0.02
901;1;2.200;0.200;-3.723;-0.10;-0.08;0.01;-0.04;0.02;0.69;0.87;0.31
902;1;2.200;0.600;-3.767;-0.08;-0.08;0.01;-0.01;0.05;0.48;0.10;-0.03
903;1;2.200;1.000;-3.813;-0.07;-0.07;0.01;-0.01;0.06;0.27;-0.13;-0.24
904;1;2.200;1.400;-3.858;-0.06;-0.06;0.01;-0.01;0.06;0.14;-0.06;-0.27
905;1;2.200;1.800;-3.902;-0.05;-0.05;0.00;0.00;0.06;0.11;0.12;-0.16
906;1;2.200;2.200;-3.948;-0.04;-0.04;0.00;0.00;0.06;0.12;0.30;0.00
907;1;2.200;2.600;-3.993;-0.04;-0.02;0.00;0.01;0.05;0.10;0.39;0.14
908;1;2.200;3.000;-4.037;-0.03;-0.01;-0.01;0.01;0.04;-0.05;0.33;0.19
909;1;2.200;3.400;-4.082;-0.03;0.00;0.00;0.02;0.02;-0.45;0.17;0.12
910;1;2.200;3.800;-4.128;-0.03;0.00;0.00;0.02;0.01;-1.20;0.02;0.01
911;1;2.600;0.200;-3.818;-0.10;-0.07;0.01;-0.05;0.06;1.17;1.14;0.07
912;1;2.600;0.600;-3.852;-0.08;-0.06;0.01;-0.03;0.06;0.84;0.21;-0.31
913;1;2.600;1.000;-3.888;-0.07;-0.05;0.01;-0.02;0.06;0.50;-0.06;-0.45
914;1;2.600;1.400;-3.922;-0.06;-0.04;0.01;-0.01;0.06;0.29;0.00;-0.41
915;1;2.600;1.800;-3.957;-0.05;-0.03;0.01;-0.01;0.06;0.18;0.19;-0.29
916;1;2.600;2.200;-3.993;-0.04;-0.02;0.00;-0.01;0.05;0.10;0.39;-0.14
917;1;2.600;2.600;-4.028;-0.03;-0.02;0.00;0.00;0.05;-0.01;0.51;0.00
918;1;2.600;3.000;-4.063;-0.02;-0.01;0.00;0.01;0.03;-0.18;0.48;0.11
919;1;2.600;3.400;-4.097;-0.02;0.00;0.00;0.02;0.02;-0.45;0.28;0.12
920;1;2.600;3.800;-4.133;-0.02;0.00;0.00;0.02;0.00;-0.97;0.04;0.04
921;1;3.000;0.200;-3.912;-0.09;-0.04;0.01;-0.04;0.09;1.18;1.14;-0.12
922;1;3.000;0.600;-3.938;-0.07;-0.03;0.01;-0.03;0.07;0.68;0.20;-0.50
923;1;3.000;1.000;-3.963;-0.06;-0.03;0.01;-0.02;0.06;0.32;-0.03;-0.54
924;1;3.000;1.400;-3.987;-0.05;-0.02;0.01;-0.01;0.05;0.14;0.01;-0.43
925;1;3.000;1.800;-4.012;-0.04;-0.02;0.01;-0.01;0.04;0.04;0.16;-0.30
926;1;3.000;2.200;-4.037;-0.03;-0.01;0.01;-0.01;0.04;-0.05;0.34;-0.19
927;1;3.000;2.600;-4.063;-0.02;-0.01;0.00;-0.01;0.03;-0.18;0.48;-0.10
928;1;3.000;3.000;-4.088;-0.01;0.00;0.00;0.00;0.03;-0.33;0.51;0.00
929;1;3.000;3.400;-4.113;-0.01;0.00;0.00;0.01;0.02;-0.48;0.35;0.10
930;1;3.000;3.800;-4.137;-0.01;0.00;0.00;0.02;0.00;-0.69;0.07;0.08
931;1;3.400;0.200;-4.008;-0.08;-0.01;0.01;-0.01;0.07;-0.06;0.77;-0.25
932;1;3.400;0.600;-4.023;-0.07;-0.01;0.00;-0.02;0.05;-0.42;0.10;-0.55
933;1;3.400;1.000;-4.037;-0.06;-0.01;0.00;-0.01;0.03;-0.54;-0.03;-0.45
934;1;3.400;1.400;-4.052;-0.05;-0.01;0.00;-0.02;0.03;-0.53;-0.01;-0.29
935;1;3.400;1.800;-4.068;-0.04;-0.01;0.00;-0.02;0.02;-0.48;0.07;-0.17
936;1;3.400;2.200;-4.082;-0.03;0.00;0.00;-0.02;0.02;-0.45;0.17;-0.12
937;1;3.400;2.600;-4.097;-0.02;0.00;0.00;-0.02;0.02;-0.45;0.28;-0.12
938;1;3.400;3.000;-4.113;-0.01;0.00;0.00;-0.01;0.02;-0.48;0.36;-0.10
939;1;3.400;3.400;-4.128;-0.01;0.00;0.00;0.00;0.01;-0.49;0.32;0.00
940;1;3.400;3.800;-4.142;0.00;0.00;0.00;0.01;0.00;-0.40;0.09;0.09
941;1;3.800;0.200;-4.102;-0.07;0.00;0.00;0.01;0.01;-3.11;0.15;-0.25
942;1;3.800;0.600;-4.108;-0.07;0.00;0.00;-0.01;0.01;-2.64;0.01;-0.33
943;1;3.800;1.000;-4.113;-0.06;0.00;0.00;-0.01;0.01;-2.10;-0.01;-0.20
944;1;3.800;1.400;-4.117;-0.05;0.00;0.00;-0.02;0.01;-1.69;0.00;-0.08
945;1;3.800;1.800;-4.122;-0.04;0.00;0.00;-0.02;0.01;-1.42;0.01;-0.02
946;1;3.800;2.200;-4.128;-0.03;0.00;0.00;-0.02;0.01;-1.20;0.03;-0.01
947;1;3.800;2.600;-4.133;-0.02;0.00;0.00;-0.02;0.00;-0.97;0.05;-0.04
948;1;3.800;3.000;-4.137;-0.01;0.00;0.00;-0.02;0.00;-0.70;0.07;-0.08
949;1;3.800;3.400;-4.142;0.00;0.00;0.00;-0.01;0.00;-0.41;0.09;-0.09
950;1;3.800;3.800;-4.148;0.00;0.00;0.00;0.00;0.00;-0.16;0.05;0.00
951;1;-0.050;-0.050;-3.175;-1.15;-1.12;0.00;-0.01;-2.03;6.05;5.35;-0.01
952;1;-0.050;-0.150;-3.200;-1.09;-1.02;-0.01;0.19;-1.87;5.48;5.05;-0.46
953;1;-0.050;-0.250;-3.224;-1.00;-0.92;0.02;0.42;-1.70;4.52;4.71;-1.05
954;1;-0.050;-0.350;-3.249;-0.87;-0.81;0.07;0.64;-1.51;3.41;4.15;-1.53
955;1;-0.050;-0.450;-3.274;-0.74;-0.71;0.11;0.79;-1.33;2.36;3.49;-1.81
956;1;-0.050;-0.550;-3.298;-0.62;-0.61;0.13;0.87;-1.16;1.45;2.84;-1.92
957;1;-0.050;-0.650;-3.323;-0.51;-0.53;0.14;0.91;-1.01;0.69;2.22;-1.91
958;1;-0.050;-0.750;-3.348;-0.41;-0.45;0.13;0.90;-0.88;0.07;1.65;-1.84
959;1;-0.050;-0.850;-3.372;-0.33;-0.38;0.11;0.84;-0.74;-0.40;1.16;-1.72
960;1;-0.050;-0.950;-3.397;-0.27;-0.31;0.09;0.75;-0.60;-0.72;0.75;-1.60
961;1;-0.050;-1.050;-3.422;-0.21;-0.26;0.07;0.64;-0.47;-0.89;0.46;-1.47
962;1;-0.050;-1.150;-3.446;-0.17;-0.21;0.05;0.52;-0.34;-0.89;0.29;-1.35
963;1;-0.050;-1.250;-3.471;-0.14;-0.17;0.03;0.40;-0.22;-0.79;0.23;-1.23
964;1;-0.050;-1.350;-3.496;-0.12;-0.15;0.02;0.30;-0.13;-0.66;0.27;-1.11
965;1;-0.050;-1.450;-3.520;-0.11;-0.12;0.00;0.23;-0.06;-0.57;0.36;-1.00
966;1;-0.050;-1.550;-3.545;-0.09;-0.10;0.00;0.17;0.00;-0.50;0.46;-0.91
967;1;-0.050;-1.650;-3.570;-0.08;-0.09;0.00;0.11;0.03;-0.39;0.53;-0.85
968;1;-0.050;-1.750;-3.595;-0.08;-0.08;0.00;0.06;0.04;-0.22;0.63;-0.78
969;1;-0.050;-1.850;-3.619;-0.09;-0.08;-0.01;0.03;0.05;0.00;0.77;-0.69
970;1;-0.050;-1.950;-3.644;-0.09;-0.08;-0.01;0.00;0.03;0.23;0.94;-0.61
971;1;-0.150;-0.050;-3.200;-1.09;-1.02;0.01;-0.19;-1.87;5.47;5.05;0.45
972;1;-0.150;-0.150;-3.224;-1.06;-0.89;0.00;0.00;-1.61;4.56;4.43;0.00
973;1;-0.150;-0.250;-3.248;-0.98;-0.77;0.02;0.21;-1.41;3.36;4.01;-0.45
974;1;-0.150;-0.350;-3.272;-0.84;-0.67;0.06;0.39;-1.23;2.20;3.57;-0.84
975;1;-0.150;-0.450;-3.296;-0.71;-0.57;0.08;0.50;-1.06;1.24;3.08;-1.11
976;1;-0.150;-0.550;-3.320;-0.59;-0.49;0.09;0.57;-0.91;0.47;2.59;-1.29
977;1;-0.150;-0.650;-3.344;-0.49;-0.42;0.09;0.60;-0.77;-0.13;2.11;-1.39
978;1;-0.150;-0.750;-3.368;-0.39;-0.36;0.09;0.58;-0.65;-0.56;1.68;-1.42
979;1;-0.150;-0.850;-3.392;-0.31;-0.31;0.07;0.53;-0.55;-0.83;1.28;-1.42
980;1;-0.150;-0.950;-3.416;-0.25;-0.26;0.05;0.45;-0.44;-0.97;0.93;-1.39
981;1;-0.150;-1.050;-3.440;-0.20;-0.22;0.04;0.37;-0.32;-0.98;0.65;-1.35
982;1;-0.150;-1.150;-3.464;-0.16;-0.18;0.02;0.29;-0.21;-0.90;0.45;-1.28
983;1;-0.150;-1.250;-3.488;-0.13;-0.16;0.01;0.22;-0.14;-0.78;0.34;-1.19
984;1;-0.150;-1.350;-3.512;-0.12;-0.15;0.00;0.17;-0.08;-0.67;0.30;-1.08
985;1;-0.150;-1.450;-3.536;-0.10;-0.13;-0.01;0.14;-0.03;-0.58;0.32;-0.97
986;1;-0.150;-1.550;-3.560;-0.09;-0.11;-0.01;0.13;0.00;-0.48;0.37;-0.88
987;1;-0.150;-1.650;-3.585;-0.08;-0.09;-0.01;0.10;0.00;-0.35;0.42;-0.80
988;1;-0.150;-1.750;-3.609;-0.08;-0.08;-0.01;0.06;0.01;-0.16;0.47;-0.73
989;1;-0.150;-1.850;-3.633;-0.09;-0.08;-0.01;0.03;0.01;0.05;0.55;-0.65
990;1;-0.150;-1.950;-3.657;-0.09;-0.08;-0.01;0.02;0.00;0.28;0.67;-0.57
991;1;-0.250;-0.050;-3.224;-1.00;-0.92;-0.02;-0.43;-1.69;4.52;4.71;1.05
992;1;-0.250;-0.150;-3.248;-0.98;-0.77;-0.02;-0.21;-1.41;3.36;4.01;0.45
993;1;-0.250;-0.250;-3.271;-0.87;-0.64;0.00;0.00;-1.16;2.16;3.51;0.00
994;1;-0.250;-0.350;-3.295;-0.75;-0.55;0.03;0.16;-0.98;1.15;3.11;-0.35
995;1;-0.250;-0.450;-3.318;-0.64;-0.47;0.05;0.26;-0.85;0.36;2.73;-0.63
996;1;-0.250;-0.550;-3.341;-0.53;-0.40;0.05;0.33;-0.72;-0.24;2.34;-0.83
997;1;-0.250;-0.650;-3.365;-0.43;-0.35;0.06;0.36;-0.60;-0.67;1.95;-0.98
998;1;-0.250;-0.750;-3.388;-0.34;-0.30;0.05;0.34;-0.49;-0.93;1.59;-1.08
999;1;-0.250;-0.850;-3.412;-0.27;-0.26;0.04;0.30;-0.39;-1.07;1.26;-1.14
1000;1;-0.250;-0.950;-3.435;-0.22;-0.23;0.03;0.25;-0.30;-1.09;0.97;-1.17
1001;1;-0.250;-1.050;-3.459;-0.18;-0.20;0.02;0.21;-0.22;-1.02;0.71;-1.16
1002;1;-0.250;-1.150;-3.482;-0.15;-0.17;0.01;0.17;-0.17;-0.91;0.51;-1.13
1003;1;-0.250;-1.250;-3.505;-0.12;-0.15;0.00;0.14;-0.11;-0.80;0.37;-1.06
1004;1;-0.250;-1.350;-3.529;-0.11;-0.13;0.00;0.11;-0.06;-0.69;0.29;-0.98
1005;1;-0.250;-1.450;-3.552;-0.10;-0.13;-0.01;0.06;-0.05;-0.58;0.27;-0.91
1006;1;-0.250;-1.550;-3.576;-0.09;-0.12;-0.01;0.07;-0.07;-0.45;0.30;-0.84
1007;1;-0.250;-1.650;-3.599;-0.09;-0.12;-0.01;0.09;-0.06;-0.28;0.35;-0.77
1008;1;-0.250;-1.750;-3.623;-0.09;-0.11;-0.01;0.07;-0.02;-0.09;0.41;-0.70
1009;1;-0.250;-1.850;-3.646;-0.09;-0.10;-0.01;0.04;0.00;0.12;0.46;-0.63
1010;1;-0.250;-1.950;-3.670;-0.10;-0.09;-0.01;0.02;0.02;0.31;0.53;-0.53
1011;1;-0.350;-0.050;-3.249;-0.87;-0.81;-0.07;-0.64;-1.51;3.41;4.15;1.52
1012;1;-0.350;-0.150;-3.272;-0.84;-0.67;-0.06;-0.39;-1.23;2.20;3.57;0.84
1013;1;-0.350;-0.250;-3.295;-0.75;-0.55;-0.03;-0.16;-0.98;1.15;3.11;0.35
1014;1;-0.350;-0.350;-3.317;-0.65;-0.46;0.00;0.00;-0.81;0.33;2.74;0.00
1015;1;-0.350;-0.450;-3.340;-0.55;-0.39;0.02;0.11;-0.69;-0.28;2.41;-0.27
1016;1;-0.350;-0.550;-3.363;-0.46;-0.34;0.03;0.17;-0.58;-0.72;2.08;-0.49
1017;1;-0.350;-0.650;-3.386;-0.37;-0.30;0.03;0.19;-0.47;-1.00;1.76;-0.66
1018;1;-0.350;-0.750;-3.409;-0.29;-0.26;0.03;0.19;-0.37;-1.14;1.45;-0.79
1019;1;-0.350;-0.850;-3.431;-0.23;-0.23;0.02;0.17;-0.28;-1.17;1.17;-0.88
1020;1;-0.350;-0.950;-3.454;-0.19;-0.21;0.01;0.14;-0.20;-1.13;0.91;-0.93
1021;1;-0.350;-1.050;-3.477;-0.15;-0.19;0.01;0.11;-0.15;-1.04;0.68;-0.96
1022;1;-0.350;-1.150;-3.500;-0.13;-0.17;0.00;0.10;-0.12;-0.93;0.50;-0.95
1023;1;-0.350;-1.250;-3.523;-0.12;-0.15;0.00;0.09;-0.09;-0.82;0.36;-0.92
