Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1034;1;-0.450;-0.350;-3.340;2.04;1.33;1.14;1.54;5.60;27.68;29.69;-11.14
1035;1;-0.450;-0.450;-3.362;1.32;0.85;0.75;0.25;3.39;21.82;21.79;-14.51
1036;1;-0.450;-0.550;-3.385;0.79;0.57;0.48;-0.19;2.01;17.53;15.99;-15.98
1037;1;-0.450;-0.650;-3.407;0.44;0.39;0.30;-0.32;1.12;14.40;11.73;-16.30
1038;1;-0.450;-0.750;-3.429;0.23;0.28;0.19;-0.31;0.58;12.00;8.61;-15.97
1039;1;-0.450;-0.850;-3.451;0.11;0.21;0.12;-0.28;0.30;10.07;6.33;-15.34
1040;1;-0.450;-0.950;-3.473;0.05;0.16;0.09;-0.25;0.16;8.47;4.66;-14.57
1041;1;-0.450;-1.050;-3.495;0.01;0.13;0.07;-0.23;0.11;7.17;3.47;-13.70
1042;1;-0.450;-1.150;-3.518;-0.01;0.11;0.06;-0.20;0.12;6.13;2.71;-12.80
1043;1;-0.450;-1.250;-3.540;-0.03;0.09;0.05;-0.19;0.16;5.36;2.29;-11.91
1044;1;-0.450;-1.350;-3.562;-0.04;0.07;0.05;-0.17;0.20;4.83;2.11;-11.08
1045;1;-0.450;-1.450;-3.584;-0.06;0.06;0.05;-0.12;0.20;4.38;2.11;-10.30
1046;1;-0.450;-1.550;-3.606;-0.08;0.05;0.05;-0.03;0.15;3.88;2.23;-9.52
1047;1;-0.450;-1.650;-3.629;-0.08;0.04;0.04;0.04;0.10;3.36;2.42;-8.70
1048;1;-0.450;-1.750;-3.651;-0.09;0.04;0.04;0.05;0.07;2.82;2.62;-7.90
1049;1;-0.450;-1.850;-3.673;-0.09;0.03;0.04;0.06;0.04;2.24;2.83;-7.17
1050;1;-0.450;-1.950;-3.695;-0.08;0.03;0.04;0.08;0.02;1.63;2.98;-6.58
1051;1;-0.550;-0.050;-3.298;2.99;3.58;3.12;17.83;11.60;55.37;70.36;21.28
1052;1;-0.550;-0.150;-3.320;2.74;2.44;2.11;11.30;9.13;44.01;54.62;5.77
1053;1;-0.550;-0.250;-3.341;2.22;1.58;1.39;6.04;6.61;32.84;42.00;-4.13
1054;1;-0.550;-0.350;-3.363;1.61;1.01;0.89;2.86;4.29;24.83;32.26;-10.31
1055;1;-0.550;-0.450;-3.385;1.08;0.66;0.56;1.22;2.70;19.20;24.82;-13.73
1056;1;-0.550;-0.550;-3.406;0.69;0.46;0.35;0.41;1.71;15.22;19.18;-15.35
1057;1;-0.550;-0.650;-3.428;0.41;0.33;0.22;0.01;1.04;12.40;14.91;-15.85
1058;1;-0.550;-0.750;-3.449;0.24;0.25;0.13;-0.16;0.59;10.34;11.64;-15.71
1059;1;-0.550;-0.850;-3.471;0.14;0.19;0.09;-0.23;0.33;8.73;9.15;-15.26
1060;1;-0.550;-0.950;-3.492;0.08;0.15;0.07;-0.26;0.23;7.42;7.27;-14.64
1061;1;-0.550;-1.050;-3.514;0.04;0.12;0.06;-0.26;0.21;6.40;5.92;-13.94
1062;1;-0.550;-1.150;-3.535;0.01;0.09;0.05;-0.25;0.22;5.62;5.00;-13.19
1063;1;-0.550;-1.250;-3.557;-0.01;0.08;0.05;-0.23;0.22;5.05;4.44;-12.39
1064;1;-0.550;-1.350;-3.579;-0.03;0.06;0.04;-0.21;0.19;4.56;4.11;-11.56
1065;1;-0.550;-1.450;-3.600;-0.05;0.05;0.04;-0.18;0.12;4.04;3.92;-10.69
1066;1;-0.550;-1.550;-3.622;-0.06;0.04;0.04;-0.14;0.06;3.45;3.82;-9.81
1067;1;-0.550;-1.650;-3.643;-0.07;0.03;0.03;-0.09;0.04;2.86;3.77;-8.94
1068;1;-0.550;-1.750;-3.665;-0.07;0.03;0.03;-0.03;0.05;2.31;3.79;-8.14
1069;1;-0.550;-1.850;-3.686;-0.08;0.02;0.03;0.01;0.05;1.80;3.87;-7.42
1070;1;-0.550;-1.950;-3.708;-0.08;0.02;0.03;0.06;0.07;1.32;3.98;-6.83
1071;1;-0.650;-0.050;-3.323;2.01;2.63;2.56;15.14;8.62;52.04;68.79;20.75
1072;1;-0.650;-0.150;-3.344;1.91;1.76;1.69;10.09;6.33;40.32;54.18;5.90
1073;1;-0.650;-0.250;-3.365;1.58;1.13;1.07;5.90;4.61;29.33;42.49;-3.47
1074;1;-0.650;-0.350;-3.386;1.19;0.75;0.66;3.07;3.19;21.67;33.65;-9.31
1075;1;-0.650;-0.450;-3.407;0.83;0.51;0.41;1.46;2.12;16.48;26.83;-12.65
1076;1;-0.650;-0.550;-3.428;0.55;0.36;0.25;0.60;1.38;12.96;21.47;-14.36
1077;1;-0.650;-0.650;-3.449;0.35;0.27;0.15;0.15;0.88;10.55;17.27;-15.05
1078;1;-0.650;-0.750;-3.470;0.22;0.21;0.10;-0.09;0.55;8.86;13.97;-15.14
1079;1;-0.650;-0.850;-3.490;0.14;0.16;0.07;-0.22;0.37;7.61;11.41;-14.91
1080;1;-0.650;-0.950;-3.511;0.10;0.13;0.05;-0.28;0.29;6.62;9.45;-14.50
1081;1;-0.650;-1.050;-3.532;0.06;0.10;0.05;-0.29;0.25;5.84;7.98;-13.95
1082;1;-0.650;-1.150;-3.553;0.03;0.08;0.04;-0.29;0.23;5.20;6.94;-13.30
1083;1;-0.650;-1.250;-3.574;0.01;0.06;0.04;-0.26;0.19;4.63;6.24;-12.54
1084;1;-0.650;-1.350;-3.595;-0.01;0.05;0.04;-0.22;0.14;4.04;5.81;-11.71
1085;1;-0.650;-1.450;-3.616;-0.03;0.04;0.03;-0.19;0.09;3.45;5.54;-10.85
1086;1;-0.650;-1.550;-3.637;-0.05;0.03;0.03;-0.17;0.06;2.91;5.35;-10.01
1087;1;-0.650;-1.650;-3.658;-0.06;0.03;0.03;-0.15;0.06;2.42;5.22;-9.19
1088;1;-0.650;-1.750;-3.679;-0.07;0.02;0.03;-0.11;0.06;1.96;5.15;-8.43
1089;1;-0.650;-1.850;-3.700;-0.07;0.02;0.03;-0.07;0.06;1.53;5.11;-7.74
1090;1;-0.650;-1.950;-3.721;-0.08;0.02;0.02;-0.04;0.07;1.13;5.09;-7.12
1091;1;-0.750;-0.050;-3.348;1.29;1.90;2.03;12.77;6.70;47.78;66.30;19.94
1092;1;-0.750;-0.150;-3.368;1.28;1.26;1.32;8.59;4.62;36.01;53.17;5.88
1093;1;-0.750;-0.250;-3.388;1.08;0.81;0.80;5.09;3.21;25.63;42.40;-2.87
1094;1;-0.750;-0.350;-3.409;0.84;0.54;0.48;2.74;2.29;18.60;34.27;-8.30
1095;1;-0.750;-0.450;-3.429;0.61;0.38;0.29;1.36;1.62;13.98;28.01;-11.50
1096;1;-0.750;-0.550;-3.449;0.42;0.28;0.18;0.58;1.10;10.98;23.02;-13.25
1097;1;-0.750;-0.650;-3.470;0.29;0.22;0.11;0.15;0.73;9.06;18.97;-14.10
1098;1;-0.750;-0.750;-3.490;0.20;0.17;0.07;-0.09;0.50;7.75;15.72;-14.42
1099;1;-0.750;-0.850;-3.510;0.15;0.14;0.06;-0.22;0.37;6.78;13.17;-14.40
1100;1;-0.750;-0.950;-3.530;0.11;0.11;0.05;-0.28;0.30;5.99;11.19;-14.16
1101;1;-0.750;-1.050;-3.551;0.08;0.09;0.04;-0.30;0.24;5.31;9.70;-13.74
1102;1;-0.750;-1.150;-3.571;0.06;0.07;0.04;-0.29;0.19;4.68;8.57;-13.16
1103;1;-0.750;-1.250;-3.591;0.03;0.06;0.03;-0.26;0.15;4.06;7.76;-12.46
1104;1;-0.750;-1.350;-3.612;0.01;0.04;0.03;-0.23;0.11;3.45;7.21;-11.70
1105;1;-0.750;-1.450;-3.632;-0.01;0.04;0.03;-0.20;0.09;2.90;6.86;-10.91
1106;1;-0.750;-1.550;-3.652;-0.03;0.03;0.03;-0.18;0.08;2.42;6.66;-10.13
1107;1;-0.750;-1.650;-3.673;-0.05;0.03;0.02;-0.17;0.06;2.01;6.53;-9.37
1108;1;-0.750;-1.750;-3.693;-0.06;0.02;0.02;-0.15;0.05;1.61;6.44;-8.64
1109;1;-0.750;-1.850;-3.713;-0.07;0.02;0.02;-0.13;0.04;1.21;6.34;-7.93
1110;1;-0.750;-1.950;-3.734;-0.08;0.01;0.02;-0.12;0.04;0.82;6.21;-7.27
1111;1;-0.850;-0.050;-3.372;0.78;1.32;1.54;10.50;5.27;42.92;62.90;18.81
1112;1;-0.850;-0.150;-3.392;0.82;0.87;0.98;6.93;3.55;31.44;51.50;5.63
1113;1;-0.850;-0.250;-3.412;0.72;0.57;0.59;4.05;2.30;22.02;41.98;-2.35
1114;1;-0.850;-0.350;-3.431;0.58;0.39;0.35;2.22;1.61;15.84;34.48;-7.35
1115;1;-0.850;-0.450;-3.451;0.44;0.28;0.21;1.12;1.19;11.89;28.64;-10.38
1116;1;-0.850;-0.550;-3.471;0.33;0.22;0.13;0.48;0.85;9.46;23.97;-12.14
1117;1;-0.850;-0.650;-3.490;0.25;0.17;0.08;0.10;0.59;7.97;20.14;-13.11
1118;1;-0.850;-0.750;-3.510;0.19;0.14;0.06;-0.10;0.43;6.94;17.01;-13.60
1119;1;-0.850;-0.850;-3.530;0.16;0.11;0.05;-0.21;0.33;6.10;14.52;-13.75
1120;1;-0.850;-0.950;-3.550;0.13;0.09;0.04;-0.26;0.26;5.36;12.55;-13.63
1121;1;-0.850;-1.050;-3.569;0.10;0.07;0.04;-0.27;0.21;4.68;11.02;-13.30
1122;1;-0.850;-1.150;-3.589;0.08;0.06;0.03;-0.27;0.16;4.02;9.85;-12.81
1123;1;-0.850;-1.250;-3.609;0.05;0.05;0.03;-0.26;0.12;3.41;8.98;-12.21
1124;1;-0.850;-1.350;-3.628;0.03;0.04;0.03;-0.25;0.09;2.87;8.34;-11.53
1125;1;-0.850;-1.450;-3.648;0.01;0.03;0.02;-0.23;0.08;2.38;7.90;-10.82
1126;1;-0.850;-1.550;-3.668;-0.01;0.03;0.02;-0.21;0.06;1.93;7.63;-10.08
1127;1;-0.850;-1.650;-3.687;-0.03;0.02;0.02;-0.19;0.05;1.52;7.46;-9.33
1128;1;-0.850;-1.750;-3.707;-0.04;0.02;0.02;-0.17;0.03;1.12;7.34;-8.60
1129;1;-0.850;-1.850;-3.727;-0.06;0.02;0.02;-0.16;0.02;0.73;7.23;-7.88
1130;1;-0.850;-1.950;-3.746;-0.06;0.01;0.02;-0.15;0.00;0.34;7.07;-7.19
1131;1;-0.950;-0.050;-3.397;0.44;0.87;1.11;8.38;4.03;37.72;58.69;17.47
1132;1;-0.950;-0.150;-3.416;0.51;0.56;0.69;5.38;2.72;26.88;49.01;5.27
1133;1;-0.950;-0.250;-3.435;0.48;0.39;0.42;3.06;1.74;18.68;41.05;-1.87
1134;1;-0.950;-0.350;-3.454;0.40;0.27;0.25;1.67;1.17;13.48;34.37;-6.44
1135;1;-0.950;-0.450;-3.473;0.32;0.20;0.15;0.86;0.87;10.26;28.90;-9.30
1136;1;-0.950;-0.550;-3.492;0.26;0.16;0.09;0.36;0.64;8.36;24.49;-11.03
1137;1;-0.950;-0.650;-3.511;0.22;0.13;0.07;0.08;0.46;7.15;20.89;-12.08
1138;1;-0.950;-0.750;-3.530;0.19;0.11;0.05;-0.08;0.34;6.23;17.92;-12.70
1139;1;-0.950;-0.850;-3.550;0.17;0.09;0.04;-0.17;0.27;5.41;15.51;-12.97
1140;1;-0.950;-0.950;-3.569;0.15;0.08;0.04;-0.21;0.22;4.66;13.57;-12.96
1141;1;-0.950;-1.050;-3.588;0.12;0.06;0.03;-0.23;0.17;3.97;12.01;-12.73
1142;1;-0.950;-1.150;-3.607;0.09;0.05;0.03;-0.24;0.14;3.33;10.81;-12.33
1143;1;-0.950;-1.250;-3.626;0.07;0.04;0.02;-0.25;0.10;2.77;9.88;-11.82
1144;1;-0.950;-1.350;-3.645;0.05;0.04;0.02;-0.25;0.07;2.27;9.20;-11.22
1145;1;-0.950;-1.450;-3.664;0.02;0.03;0.02;-0.24;0.05;1.80;8.70;-10.56
1146;1;-0.950;-1.550;-3.683;0.01;0.03;0.02;-0.23;0.04;1.37;8.35;-9.85
1147;1;-0.950;-1.650;-3.702;-0.01;0.02;0.01;-0.21;0.02;0.95;8.10;-9.12
1148;1;-0.950;-1.750;-3.721;-0.03;0.02;0.01;-0.20;0.01;0.56;7.93;-8.40
1149;1;-0.950;-1.850;-3.740;-0.04;0.02;0.01;-0.18;0.00;0.20;7.80;-7.69
1150;1;-0.950;-1.950;-3.759;-0.05;0.02;0.01;-0.17;-0.01;-0.13;7.67;-7.02
1151;1;-1.050;-0.050;-3.422;0.21;0.54;0.77;6.50;2.94;32.39;53.88;16.01
1152;1;-1.050;-0.150;-3.440;0.29;0.33;0.46;4.01;1.96;22.59;45.77;4.98
1153;1;-1.050;-0.250;-3.459;0.31;0.24;0.30;2.22;1.34;15.74;39.41;-1.31
1154;1;-1.050;-0.350;-3.477;0.29;0.18;0.19;1.23;0.91;11.49;33.79;-5.48
1155;1;-1.050;-0.450;-3.495;0.25;0.14;0.11;0.66;0.63;8.96;28.82;-8.18
1156;1;-1.050;-0.550;-3.514;0.22;0.11;0.07;0.30;0.45;7.46;24.68;-9.90
1157;1;-1.050;-0.650;-3.532;0.20;0.10;0.06;0.08;0.33;6.39;21.30;-11.02
1158;1;-1.050;-0.750;-3.551;0.19;0.09;0.05;-0.04;0.25;5.48;18.49;-11.73
1159;1;-1.050;-0.850;-3.569;0.18;0.07;0.04;-0.12;0.21;4.66;16.16;-12.10
1160;1;-1.050;-0.950;-3.588;0.16;0.06;0.03;-0.17;0.18;3.91;14.26;-12.19
1161;1;-1.050;-1.050;-3.606;0.13;0.05;0.03;-0.20;0.14;3.25;12.72;-12.07
1162;1;-1.050;-1.150;-3.625;0.11;0.05;0.02;-0.22;0.10;2.66;11.50;-11.78
1163;1;-1.050;-1.250;-3.643;0.09;0.04;0.02;-0.24;0.08;2.13;10.56;-11.35
1164;1;-1.050;-1.350;-3.661;0.06;0.03;0.02;-0.24;0.05;1.64;9.85;-10.81
1165;1;-1.050;-1.450;-3.680;0.04;0.03;0.01;-0.24;0.03;1.19;9.33;-10.21
1166;1;-1.050;-1.550;-3.698;0.02;0.03;0.01;-0.24;0.02;0.78;8.94;-9.55
1167;1;-1.050;-1.650;-3.717;0.01;0.02;0.01;-0.23;0.00;0.40;8.64;-8.87
1168;1;-1.050;-1.750;-3.735;-0.01;0.02;0.01;-0.22;0.00;0.05;8.43;-8.18
1169;1;-1.050;-1.850;-3.754;-0.02;0.02;0.01;-0.21;-0.01;-0.27;8.27;-7.50
1170;1;-1.050;-1.950;-3.772;-0.03;0.02;0.01;-0.19;-0.01;-0.54;8.13;-6.85
1171;1;-1.150;-0.050;-3.446;0.05;0.28;0.52;4.88;2.03;27.18;48.65;14.41
1172;1;-1.150;-0.150;-3.464;0.15;0.17;0.31;2.86;1.23;18.90;42.21;4.88
1173;1;-1.150;-0.250;-3.482;0.20;0.13;0.21;1.64;1.02;13.24;37.17;-0.72
1174;1;-1.150;-0.350;-3.500;0.21;0.10;0.14;0.96;0.71;9.80;32.66;-4.49
1175;1;-1.150;-0.450;-3.518;0.20;0.09;0.09;0.54;0.44;7.86;28.37;-7.00
1176;1;-1.150;-0.550;-3.535;0.19;0.08;0.06;0.28;0.29;6.62;24.57;-8.73
1177;1;-1.150;-0.650;-3.553;0.20;0.07;0.05;0.12;0.22;5.58;21.41;-9.94
1178;1;-1.150;-0.750;-3.571;0.19;0.06;0.04;0.02;0.19;4.67;18.76;-10.74
1179;1;-1.150;-0.850;-3.589;0.18;0.06;0.03;-0.06;0.17;3.87;16.52;-11.19
1180;1;-1.150;-0.950;-3.607;0.16;0.05;0.03;-0.12;0.14;3.16;14.65;-11.38
1181;1;-1.150;-1.050;-3.625;0.14;0.05;0.02;-0.16;0.10;2.54;13.15;-11.36
1182;1;-1.150;-1.150;-3.642;0.12;0.04;0.02;-0.20;0.07;1.99;11.95;-11.15
1183;1;-1.150;-1.250;-3.660;0.10;0.04;0.02;-0.22;0.05;1.49;11.02;-10.82
1184;1;-1.150;-1.350;-3.678;0.08;0.03;0.01;-0.23;0.03;1.04;10.31;-10.36
1185;1;-1.150;-1.450;-3.696;0.06;0.03;0.01;-0.23;0.01;0.62;9.78;-9.83
1186;1;-1.150;-1.550;-3.714;0.04;0.03;0.01;-0.23;0.00;0.24;9.39;-9.24
1187;1;-1.150;-1.650;-3.731;0.03;0.03;0.01;-0.23;-0.01;-0.09;9.10;-8.61
1188;1;-1.150;-1.750;-3.749;0.01;0.03;0.01;-0.23;-0.02;-0.40;8.87;-7.96
1189;1;-1.150;-1.850;-3.767;0.00;0.02;0.01;-0.22;-0.02;-0.67;8.68;-7.32
1190;1;-1.150;-1.950;-3.785;-0.02;0.02;0.01;-0.21;-0.01;-0.92;8.52;-6.68
1191;1;-1.250;-0.050;-3.471;-0.06;0.09;0.35;3.57;1.25;22.41;43.23;12.61
1192;1;-1.250;-0.150;-3.488;0.06;0.06;0.22;2.17;0.59;15.84;38.97;4.86
1193;1;-1.250;-0.250;-3.505;0.12;0.05;0.15;1.39;0.65;11.09;34.62;-0.11
1194;1;-1.250;-0.350;-3.523;0.15;0.05;0.10;0.82;0.47;8.36;30.95;-3.44
1195;1;-1.250;-0.450;-3.540;0.16;0.05;0.07;0.48;0.25;6.87;27.47;-5.77
1196;1;-1.250;-0.550;-3.557;0.18;0.05;0.06;0.30;0.15;5.74;24.17;-7.55
1197;1;-1.250;-0.650;-3.574;0.19;0.05;0.04;0.18;0.14;4.71;21.24;-8.86
1198;1;-1.250;-0.750;-3.591;0.19;0.05;0.04;0.07;0.14;3.83;18.74;-9.73
1199;1;-1.250;-0.850;-3.609;0.18;0.05;0.03;-0.01;0.12;3.10;16.60;-10.28
1200;1;-1.250;-0.950;-3.626;0.17;0.04;0.02;-0.08;0.09;2.45;14.81;-10.56
1201;1;-1.250;-1.050;-3.643;0.15;0.04;0.02;-0.13;0.07;1.87;13.36;-10.63
1202;1;-1.250;-1.150;-3.660;0.13;0.04;0.02;-0.17;0.04;1.36;12.20;-10.52
1203;1;-1.250;-1.250;-3.677;0.12;0.04;0.01;-0.19;0.03;0.89;11.28;-10.26
1204;1;-1.250;-1.350;-3.695;0.10;0.04;0.01;-0.21;0.01;0.47;10.58;-9.88
1205;1;-1.250;-1.450;-3.712;0.08;0.04;0.01;-0.22;0.00;0.09;10.06;-9.42
1206;1;-1.250;-1.550;-3.729;0.06;0.03;0.01;-0.23;-0.01;-0.25;9.67;-8.89
1207;1;-1.250;-1.650;-3.746;0.04;0.03;0.01;-0.23;-0.02;-0.57;9.40;-8.31
1208;1;-1.250;-1.750;-3.763;0.03;0.03;0.01;-0.23;-0.03;-0.85;9.18;-7.71
1209;1;-1.250;-1.850;-3.780;0.01;0.03;0.01;-0.23;-0.03;-1.11;9.00;-7.07
1210;1;-1.250;-1.950;-3.798;0.00;0.03;0.01;-0.23;-0.04;-1.37;8.80;-6.43
1211;1;-1.350;-0.050;-3.496;-0.14;-0.03;0.26;2.59;0.64;18.14;37.78;10.75
1212;1;-1.350;-0.150;-3.512;-0.01;-0.02;0.18;1.81;0.22;13.11;36.11;4.70
1213;1;-1.350;-0.250;-3.529;0.06;-0.01;0.11;1.26;0.23;9.27;32.21;0.50
1214;1;-1.350;-0.350;-3.545;0.10;0.01;0.07;0.74;0.16;7.24;28.92;-2.38
1215;1;-1.350;-0.450;-3.562;0.14;0.02;0.06;0.46;0.08;5.96;26.19;-4.63
1216;1;-1.350;-0.550;-3.579;0.17;0.03;0.05;0.33;0.08;4.83;23.47;-6.47
1217;1;-1.350;-0.650;-3.595;0.18;0.04;0.04;0.23;0.10;3.85;20.81;-7.82
1218;1;-1.350;-0.750;-3.612;0.18;0.04;0.03;0.12;0.10;3.06;18.43;-8.75
1219;1;-1.350;-0.850;-3.628;0.18;0.04;0.03;0.03;0.07;2.38;16.42;-9.39
1220;1;-1.350;-0.950;-3.645;0.17;0.04;0.02;-0.04;0.05;1.78;14.76;-9.76
1221;1;-1.350;-1.050;-3.661;0.16;0.04;0.02;-0.09;0.03;1.24;13.39;-9.91
1222;1;-1.350;-1.150;-3.678;0.14;0.04;0.02;-0.14;0.02;0.77;12.27;-9.87
1223;1;-1.350;-1.250;-3.695;0.13;0.04;0.01;-0.17;0.00;0.34;11.38;-9.69
1224;1;-1.350;-1.350;-3.711;0.11;0.04;0.01;-0.19;-0.01;-0.06;10.70;-9.39
1225;1;-1.350;-1.450;-3.728;0.09;0.04;0.01;-0.21;-0.02;-0.41;10.19;-8.99
1226;1;-1.350;-1.550;-3.744;0.08;0.04;0.01;-0.22;-0.03;-0.74;9.81;-8.51
1227;1;-1.350;-1.650;-3.761;0.06;0.04;0.01;-0.22;-0.04;-1.03;9.54;-7.98
1228;1;-1.350;-1.750;-3.777;0.05;0.04;0.01;-0.23;-0.04;-1.31;9.33;-7.41
1229;1;-1.350;-1.850;-3.794;0.03;0.04;0.01;-0.23;-0.04;-1.56;9.18;-6.81
1230;1;-1.350;-1.950;-3.810;0.02;0.04;0.01;-0.23;-0.05;-1.80;9.04;-6.20
1231;1;-1.450;-0.050;-3.520;-0.17;-0.09;0.19;1.81;0.26;14.30;32.50;9.21
1232;1;-1.450;-0.150;-3.536;-0.05;-0.07;0.14;1.41;0.13;10.53;32.86;4.42
1233;1;-1.450;-0.250;-3.552;0.02;-0.04;0.09;1.01;-0.12;7.88;30.16;1.15
1234;1;-1.450;-0.350;-3.568;0.08;-0.02;0.06;0.69;-0.12;6.43;27.10;-1.42
1235;1;-1.450;-0.450;-3.584;0.12;0.00;0.05;0.48;-0.02;5.13;24.64;-3.68
1236;1;-1.450;-0.550;-3.600;0.15;0.02;0.04;0.34;0.05;3.95;22.41;-5.53
1237;1;-1.450;-0.650;-3.616;0.16;0.03;0.04;0.25;0.06;3.07;20.14;-6.87
1238;1;-1.450;-0.750;-3.632;0.17;0.03;0.03;0.16;0.04;2.39;17.96;-7.85
1239;1;-1.450;-0.850;-3.648;0.17;0.04;0.02;0.07;0.02;1.76;16.08;-8.56
1240;1;-1.450;-0.950;-3.664;0.17;0.04;0.02;-0.01;0.01;1.17;14.53;-9.01
1241;1;-1.450;-1.050;-3.680;0.16;0.04;0.02;-0.06;0.01;0.68;13.26;-9.23
1242;1;-1.450;-1.150;-3.696;0.15;0.05;0.01;-0.11;0.00;0.24;12.20;-9.27
1243;1;-1.450;-1.250;-3.712;0.13;0.05;0.01;-0.14;-0.02;-0.16;11.35;-9.16
1244;1;-1.450;-1.350;-3.728;0.12;0.05;0.01;-0.17;-0.03;-0.54;10.70;-8.92
1245;1;-1.450;-1.450;-3.744;0.10;0.05;0.01;-0.19;-0.04;-0.88;10.21;-8.57
1246;1;-1.450;-1.550;-3.760;0.09;0.05;0.01;-0.20;-0.04;-1.19;9.85;-8.15
1247;1;-1.450;-1.650;-3.775;0.07;0.05;0.01;-0.21;-0.05;-1.47;9.58;-7.65
1248;1;-1.450;-1.750;-3.791;0.06;0.05;0.01;-0.22;-0.05;-1.73;9.39;-7.12
1249;1;-1.450;-1.850;-3.807;0.05;0.05;0.01;-0.22;-0.05;-1.97;9.25;-6.56
1250;1;-1.450;-1.950;-3.823;0.04;0.04;0.01;-0.22;-0.05;-2.19;9.14;-5.98
1251;1;-1.550;-0.050;-3.545;-0.15;-0.10;0.13;1.18;0.06;11.14;27.69;8.20
1252;1;-1.550;-0.150;-3.560;-0.06;-0.08;0.10;0.90;0.08;8.44;28.80;4.22
1253;1;-1.550;-0.250;-3.576;0.00;-0.06;0.08;0.69;-0.28;6.87;28.22;1.78
1254;1;-1.550;-0.350;-3.591;0.06;-0.03;0.06;0.65;-0.24;5.74;25.67;-0.65
1255;1;-1.550;-0.450;-3.606;0.10;0.00;0.05;0.51;-0.06;4.38;23.08;-2.96
1256;1;-1.550;-0.550;-3.622;0.13;0.01;0.04;0.35;0.02;3.19;21.06;-4.75
1257;1;-1.550;-0.650;-3.637;0.14;0.02;0.03;0.26;0.01;2.41;19.23;-6.04
1258;1;-1.550;-0.750;-3.652;0.16;0.03;0.03;0.19;-0.02;1.80;17.35;-7.05
1259;1;-1.550;-0.850;-3.668;0.16;0.04;0.02;0.11;-0.02;1.20;15.61;-7.82
1260;1;-1.550;-0.950;-3.683;0.16;0.04;0.02;0.03;-0.02;0.65;14.17;-8.33
1261;1;-1.550;-1.050;-3.698;0.16;0.05;0.02;-0.03;-0.02;0.18;12.99;-8.60
1262;1;-1.550;-1.150;-3.714;0.15;0.05;0.01;-0.08;-0.03;-0.22;12.00;-8.70
1263;1;-1.550;-1.250;-3.729;0.14;0.05;0.01;-0.11;-0.04;-0.61;11.21;-8.66
1264;1;-1.550;-1.350;-3.744;0.13;0.05;0.01;-0.14;-0.04;-0.97;10.60;-8.48
1265;1;-1.550;-1.450;-3.760;0.11;0.06;0.01;-0.17;-0.05;-1.30;10.15;-8.19
1266;1;-1.550;-1.550;-3.775;0.10;0.06;0.01;-0.18;-0.05;-1.59;9.81;-7.81
1267;1;-1.550;-1.650;-3.790;0.09;0.06;0.01;-0.20;-0.06;-1.86;9.56;-7.36
1268;1;-1.550;-1.750;-3.805;0.07;0.06;0.01;-0.21;-0.06;-2.12;9.38;-6.86
1269;1;-1.550;-1.850;-3.821;0.06;0.06;0.02;-0.21;-0.06;-2.34;9.24;-6.32
1270;1;-1.550;-1.950;-3.836;0.05;0.05;0.02;-0.22;-0.06;-2.53;9.14;-5.77
1271;1;-1.650;-0.050;-3.570;-0.13;-0.09;0.08;0.79;-0.11;8.93;23.75;7.49
1272;1;-1.650;-0.150;-3.585;-0.07;-0.07;0.07;0.62;-0.09;7.09;24.68;4.11
1273;1;-1.650;-0.250;-3.599;-0.01;-0.06;0.07;0.50;-0.26;6.06;25.91;2.29
1274;1;-1.650;-0.350;-3.614;0.04;-0.03;0.06;0.58;-0.22;5.00;24.27;-0.06
1275;1;-1.650;-0.450;-3.629;0.08;-0.01;0.04;0.52;-0.08;3.68;21.65;-2.39
1276;1;-1.650;-0.550;-3.643;0.10;0.01;0.03;0.37;-0.03;2.60;19.65;-4.13
1277;1;-1.650;-0.650;-3.658;0.13;0.02;0.03;0.27;-0.05;1.88;18.15;-5.36
1278;1;-1.650;-0.750;-3.673;0.15;0.03;0.03;0.20;-0.06;1.29;16.61;-6.37
1279;1;-1.650;-0.850;-3.687;0.16;0.04;0.02;0.13;-0.05;0.72;15.07;-7.19
1280;1;-1.650;-0.950;-3.702;0.16;0.05;0.02;0.06;-0.04;0.21;13.72;-7.74
1281;1;-1.650;-1.050;-3.717;0.15;0.05;0.02;0.00;-0.04;-0.23;12.63;-8.06
1282;1;-1.650;-1.150;-3.731;0.15;0.06;0.02;-0.05;-0.05;-0.63;11.72;-8.20
1283;1;-1.650;-1.250;-3.746;0.14;0.06;0.01;-0.09;-0.06;-1.00;10.98;-8.21
1284;1;-1.650;-1.350;-3.761;0.13;0.06;0.01;-0.12;-0.06;-1.35;10.42;-8.08
1285;1;-1.650;-1.450;-3.775;0.12;0.07;0.01;-0.14;-0.06;-1.67;10.00;-7.84
1286;1;-1.650;-1.550;-3.790;0.11;0.07;0.01;-0.16;-0.06;-1.96;9.69;-7.50
1287;1;-1.650;-1.650;-3.805;0.10;0.07;0.02;-0.18;-0.07;-2.22;9.48;-7.09
1288;1;-1.650;-1.750;-3.820;0.09;0.07;0.02;-0.19;-0.07;-2.47;9.33;-6.63
1289;1;-1.650;-1.850;-3.834;0.08;0.07;0.02;-0.20;-0.07;-2.70;9.21;-6.10
1290;1;-1.650;-1.950;-3.849;0.07;0.06;0.02;-0.21;-0.07;-2.92;9.10;-5.55
