Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
Nr.;Punkt;X;Y;Z;mx;my;mxy;vx;vy;nx;ny;nxy
966;1;-0.050;-1.550;-3.545;0.02;0.02;0.02;0.08;-0.03;-0.84;-0.43;0.13
967;1;-0.050;-1.650;-3.570;0.02;0.02;0.01;0.07;-0.02;-0.76;-0.29;0.06
968;1;-0.050;-1.750;-3.595;0.02;0.02;0.02;0.06;0.00;-0.71;-0.17;-0.03
969;1;-0.050;-1.850;-3.619;0.02;0.02;0.02;0.06;0.01;-0.66;-0.08;-0.12
970;1;-0.050;-1.950;-3.644;0.02;0.02;0.02;0.06;0.02;-0.63;-0.03;-0.22
971;1;-0.150;-0.050;-3.200;0.44;0.78;0.54;1.71;5.24;0.32;3.07;-0.25
972;1;-0.150;-0.150;-3.224;0.10;0.16;0.15;-2.13;0.79;-0.59;0.49;-1.37
973;1;-0.150;-0.250;-3.248;0.03;-0.08;0.11;-1.40;-0.61;-0.84;-0.74;-1.27
974;1;-0.150;-0.350;-3.272;-0.01;-0.09;0.09;-0.56;-0.66;-0.94;-1.23;-0.99
975;1;-0.150;-0.450;-3.296;-0.02;-0.08;0.08;-0.11;-0.49;-0.99;-1.37;-0.74
976;1;-0.150;-0.550;-3.320;-0.01;-0.06;0.06;0.11;-0.34;-1.03;-1.37;-0.54
977;1;-0.150;-0.650;-3.344;-0.01;-0.04;0.05;0.20;-0.24;-1.05;-1.29;-0.38
978;1;-0.150;-0.750;-3.368;0.00;-0.03;0.04;0.22;-0.18;-1.05;-1.19;-0.27
979;1;-0.150;-0.850;-3.392;0.01;-0.02;0.04;0.21;-0.14;-1.02;-1.07;-0.20
980;1;-0.150;-0.950;-3.416;0.01;-0.01;0.03;0.19;-0.11;-0.96;-0.95;-0.15
981;1;-0.150;-1.050;-3.440;0.01;0.00;0.02;0.16;-0.09;-0.89;-0.83;-0.13
982;1;-0.150;-1.150;-3.464;0.01;0.01;0.02;0.13;-0.07;-0.82;-0.70;-0.12
983;1;-0.150;-1.250;-3.488;0.01;0.01;0.02;0.11;-0.06;-0.74;-0.58;-0.13
984;1;-0.150;-1.350;-3.512;0.01;0.02;0.01;0.07;-0.05;-0.67;-0.45;-0.14
985;1;-0.150;-1.450;-3.536;0.01;0.02;0.01;0.05;-0.04;-0.61;-0.32;-0.15
986;1;-0.150;-1.550;-3.560;0.01;0.02;0.01;0.06;-0.03;-0.56;-0.20;-0.18
987;1;-0.150;-1.650;-3.585;0.01;0.02;0.01;0.05;-0.01;-0.51;-0.08;-0.22
988;1;-0.150;-1.750;-3.609;0.01;0.02;0.01;0.05;0.00;-0.47;0.02;-0.27
989;1;-0.150;-1.850;-3.633;0.01;0.02;0.01;0.06;0.01;-0.44;0.10;-0.34
990;1;-0.150;-1.950;-3.657;0.01;0.02;0.02;0.06;0.02;-0.41;0.16;-0.42
991;1;-0.250;-0.050;-3.224;0.38;0.39;0.27;1.35;3.10;0.38;3.53;-0.35
992;1;-0.250;-0.150;-3.248;0.24;0.16;0.16;-0.80;1.30;-0.42;1.85;-1.35
993;1;-0.250;-0.250;-3.271;0.12;0.02;0.11;-0.95;0.19;-0.63;0.60;-1.60
994;1;-0.250;-0.350;-3.295;0.04;-0.03;0.09;-0.52;-0.18;-0.70;-0.09;-1.48
995;1;-0.250;-0.450;-3.318;0.01;-0.03;0.07;-0.17;-0.23;-0.73;-0.42;-1.27
996;1;-0.250;-0.550;-3.341;0.00;-0.03;0.05;0.02;-0.20;-0.74;-0.56;-1.06
997;1;-0.250;-0.650;-3.365;0.00;-0.02;0.04;0.11;-0.16;-0.73;-0.59;-0.89
998;1;-0.250;-0.750;-3.388;0.00;-0.01;0.03;0.13;-0.12;-0.71;-0.57;-0.75
999;1;-0.250;-0.850;-3.412;0.00;0.00;0.03;0.13;-0.10;-0.67;-0.52;-0.65
1000;1;-0.250;-0.950;-3.435;0.00;0.00;0.02;0.11;-0.08;-0.62;-0.46;-0.58
1001;1;-0.250;-1.050;-3.459;0.00;0.01;0.02;0.09;-0.07;-0.56;-0.39;-0.52
1002;1;-0.250;-1.150;-3.482;0.00;0.01;0.01;0.08;-0.06;-0.51;-0.32;-0.48
1003;1;-0.250;-1.250;-3.505;0.01;0.02;0.01;0.06;-0.05;-0.46;-0.24;-0.46
1004;1;-0.250;-1.350;-3.529;0.01;0.02;0.01;0.04;-0.03;-0.42;-0.15;-0.44
1005;1;-0.250;-1.450;-3.552;0.01;0.02;0.01;0.04;-0.02;-0.38;-0.07;-0.43
1006;1;-0.250;-1.550;-3.576;0.01;0.02;0.01;0.04;-0.01;-0.33;0.03;-0.43
1007;1;-0.250;-1.650;-3.599;0.01;0.02;0.01;0.03;0.00;-0.29;0.11;-0.45
1008;1;-0.250;-1.750;-3.623;0.01;0.02;0.01;0.04;0.01;-0.26;0.19;-0.48
1009;1;-0.250;-1.850;-3.646;0.01;0.02;0.01;0.05;0.02;-0.23;0.26;-0.53
1010;1;-0.250;-1.950;-3.670;0.01;0.02;0.01;0.05;0.03;-0.20;0.31;-0.59
1011;1;-0.350;-0.050;-3.249;0.30;0.23;0.17;1.21;1.76;0.34;3.69;-0.38
1012;1;-0.350;-0.150;-3.272;0.23;0.11;0.12;-0.02;0.91;-0.28;2.41;-1.24
1013;1;-0.350;-0.250;-3.295;0.14;0.03;0.09;-0.36;0.33;-0.53;1.38;-1.61
1014;1;-0.350;-0.350;-3.317;0.07;0.00;0.07;-0.27;0.04;-0.59;0.69;-1.65
1015;1;-0.350;-0.450;-3.340;0.03;-0.01;0.06;-0.11;-0.07;-0.59;0.29;-1.53
1016;1;-0.350;-0.550;-3.363;0.01;-0.01;0.04;0.00;-0.10;-0.57;0.07;-1.36
1017;1;-0.350;-0.650;-3.386;0.00;0.00;0.03;0.05;-0.09;-0.53;-0.04;-1.20
1018;1;-0.350;-0.750;-3.409;0.00;0.00;0.02;0.07;-0.08;-0.48;-0.08;-1.07
1019;1;-0.350;-0.850;-3.431;0.00;0.01;0.02;0.07;-0.07;-0.43;-0.09;-0.95
1020;1;-0.350;-0.950;-3.454;0.00;0.01;0.01;0.06;-0.06;-0.38;-0.08;-0.87
1021;1;-0.350;-1.050;-3.477;0.00;0.01;0.01;0.05;-0.06;-0.33;-0.05;-0.79
1022;1;-0.350;-1.150;-3.500;0.00;0.02;0.01;0.04;-0.05;-0.29;-0.01;-0.74
1023;1;-0.350;-1.250;-3.523;0.00;0.02;0.01;0.03;-0.03;-0.26;0.04;-0.70
1024;1;-0.350;-1.350;-3.545;0.00;0.02;0.01;0.03;-0.02;-0.22;0.10;-0.67
1025;1;-0.350;-1.450;-3.568;0.00;0.02;0.01;0.03;-0.01;-0.19;0.16;-0.65
1026;1;-0.350;-1.550;-3.591;0.00;0.02;0.01;0.03;0.00;-0.15;0.22;-0.64
1027;1;-0.350;-1.650;-3.614;0.00;0.02;0.01;0.03;0.01;-0.11;0.29;-0.64
1028;1;-0.350;-1.750;-3.637;0.00;0.02;0.01;0.03;0.02;-0.08;0.35;-0.66
1029;1;-0.350;-1.850;-3.660;0.00;0.02;0.01;0.04;0.02;-0.05;0.41;-0.69
1030;1;-0.350;-1.950;-3.682;0.00;0.02;0.01;0.04;0.03;-0.02;0.45;-0.73
1031;1;-0.450;-0.050;-3.274;0.21;0.15;0.13;1.06;1.06;0.35;3.66;-0.37
1032;1;-0.450;-0.150;-3.296;0.19;0.07;0.10;0.26;0.57;-0.19;2.64;-1.14
1033;1;-0.450;-0.250;-3.318;0.13;0.03;0.07;-0.04;0.27;-0.45;1.80;-1.53
1034;1;-0.450;-0.350;-3.340;0.07;0.01;0.06;-0.08;0.09;-0.52;1.19;-1.65
1035;1;-0.450;-0.450;-3.362;0.04;0.00;0.04;-0.04;0.00;-0.51;0.78;-1.61
1036;1;-0.450;-0.550;-3.385;0.02;0.00;0.03;0.00;-0.04;-0.45;0.53;-1.50
1037;1;-0.450;-0.650;-3.407;0.01;0.01;0.02;0.02;-0.05;-0.39;0.37;-1.37
1038;1;-0.450;-0.750;-3.429;0.00;0.01;0.02;0.03;-0.05;-0.33;0.29;-1.25
1039;1;-0.450;-0.850;-3.451;0.00;0.01;0.01;0.03;-0.05;-0.27;0.24;-1.14
1040;1;-0.450;-0.950;-3.473;0.00;0.01;0.01;0.03;-0.05;-0.22;0.22;-1.05
1041;1;-0.450;-1.050;-3.495;0.00;0.02;0.01;0.03;-0.04;-0.17;0.22;-0.98
1042;1;-0.450;-1.150;-3.518;0.00;0.02;0.01;0.02;-0.03;-0.14;0.23;-0.91
1043;1;-0.450;-1.250;-3.540;0.00;0.02;0.01;0.02;-0.02;-0.10;0.26;-0.87
1044;1;-0.450;-1.350;-3.562;0.00;0.02;0.01;0.02;-0.01;-0.07;0.29;-0.83
1045;1;-0.450;-1.450;-3.584;0.00;0.02;0.01;0.02;0.00;-0.03;0.33;-0.80
1046;1;-0.450;-1.550;-3.606;0.00;0.02;0.01;0.02;0.01;0.01;0.38;-0.79
1047;1;-0.450;-1.650;-3.629;0.00;0.02;0.01;0.03;0.02;0.05;0.43;-0.78
1048;1;-0.450;-1.750;-3.651;0.00;0.02;0.01;0.03;0.02;0.08;0.48;-0.79
1049;1;-0.450;-1.850;-3.673;0.00;0.02;0.01;0.03;0.02;0.11;0.52;-0.81
1050;1;-0.450;-1.950;-3.695;0.00;0.02;0.01;0.03;0.03;0.13;0.56;-0.83
1051;1;-0.550;-0.050;-3.298;0.15;0.10;0.10;0.89;0.68;0.36;3.53;-0.35
1052;1;-0.550;-0.150;-3.320;0.14;0.05;0.07;0.33;0.36;-0.13;2.68;-1.05
1053;1;-0.550;-0.250;-3.341;0.10;0.03;0.05;0.10;0.20;-0.39;1.99;-1.43
1054;1;-0.550;-0.350;-3.363;0.06;0.01;0.04;0.02;0.09;-0.46;1.47;-1.59
1055;1;-0.550;-0.450;-3.385;0.03;0.01;0.03;0.01;0.03;-0.44;1.09;-1.60
1056;1;-0.550;-0.550;-3.406;0.02;0.01;0.02;0.01;-0.01;-0.37;0.84;-1.53
1057;1;-0.550;-0.650;-3.428;0.01;0.01;0.01;0.01;-0.03;-0.29;0.67;-1.43
1058;1;-0.550;-0.750;-3.449;0.00;0.01;0.01;0.01;-0.04;-0.22;0.55;-1.33
1059;1;-0.550;-0.850;-3.471;0.00;0.01;0.01;0.01;-0.04;-0.15;0.48;-1.24
1060;1;-0.550;-0.950;-3.492;0.00;0.01;0.01;0.01;-0.04;-0.10;0.44;-1.16
1061;1;-0.550;-1.050;-3.514;0.00;0.02;0.01;0.01;-0.02;-0.06;0.42;-1.09
1062;1;-0.550;-1.150;-3.535;0.00;0.02;0.01;0.01;-0.01;-0.02;0.42;-1.03
1063;1;-0.550;-1.250;-3.557;0.00;0.02;0.01;0.01;-0.01;0.02;0.43;-0.98
1064;1;-0.550;-1.350;-3.579;0.00;0.02;0.01;0.01;0.00;0.06;0.44;-0.94
1065;1;-0.550;-1.450;-3.600;0.00;0.02;0.01;0.02;0.01;0.10;0.47;-0.92
1066;1;-0.550;-1.550;-3.622;0.00;0.02;0.01;0.02;0.01;0.14;0.50;-0.89
1067;1;-0.550;-1.650;-3.643;0.00;0.02;0.01;0.02;0.02;0.18;0.54;-0.88
1068;1;-0.550;-1.750;-3.665;0.00;0.02;0.01;0.02;0.02;0.21;0.57;-0.88
1069;1;-0.550;-1.850;-3.686;0.00;0.02;0.01;0.02;0.03;0.24;0.60;-0.89
1070;1;-0.550;-1.950;-3.708;0.00;0.02;0.01;0.03;0.03;0.26;0.63;-0.91
1071;1;-0.650;-0.050;-3.323;0.10;0.07;0.08;0.73;0.45;0.35;3.32;-0.33
1072;1;-0.650;-0.150;-3.344;0.09;0.04;0.06;0.32;0.23;-0.11;2.63;-0.96
1073;1;-0.650;-0.250;-3.365;0.07;0.02;0.04;0.15;0.13;-0.34;2.06;-1.32
1074;1;-0.650;-0.350;-3.386;0.05;0.01;0.03;0.06;0.07;-0.41;1.61;-1.49
1075;1;-0.650;-0.450;-3.407;0.03;0.01;0.02;0.03;0.03;-0.38;1.28;-1.53
1076;1;-0.650;-0.550;-3.428;0.02;0.01;0.01;0.01;0.00;-0.30;1.04;-1.49
1077;1;-0.650;-0.650;-3.449;0.01;0.01;0.01;0.01;-0.02;-0.22;0.86;-1.43
1078;1;-0.650;-0.750;-3.470;0.00;0.01;0.01;0.01;-0.03;-0.14;0.74;-1.35
1079;1;-0.650;-0.850;-3.490;0.00;0.01;0.00;0.00;-0.03;-0.07;0.65;-1.28
1080;1;-0.650;-0.950;-3.511;0.00;0.02;0.00;0.00;-0.02;-0.01;0.60;-1.21
1081;1;-0.650;-1.050;-3.532;0.00;0.02;0.00;0.00;-0.01;0.04;0.57;-1.15
1082;1;-0.650;-1.150;-3.553;0.00;0.02;0.00;0.00;0.00;0.08;0.55;-1.10
1083;1;-0.650;-1.250;-3.574;0.00;0.02;0.00;0.01;0.00;0.13;0.55;-1.05
1084;1;-0.650;-1.350;-3.595;0.00;0.02;0.00;0.01;0.01;0.17;0.55;-1.01
1085;1;-0.650;-1.450;-3.616;0.00;0.02;0.00;0.01;0.01;0.21;0.57;-0.99
1086;1;-0.650;-1.550;-3.637;0.00;0.02;0.00;0.01;0.02;0.25;0.59;-0.96
1087;1;-0.650;-1.650;-3.658;0.00;0.02;0.00;0.01;0.02;0.29;0.61;-0.95
1088;1;-0.650;-1.750;-3.679;0.00;0.02;0.00;0.02;0.02;0.32;0.63;-0.94
1089;1;-0.650;-1.850;-3.700;0.00;0.02;0.00;0.02;0.03;0.34;0.66;-0.94
1090;1;-0.650;-1.950;-3.721;-0.01;0.02;0.00;0.02;0.03;0.36;0.68;-0.95
1091;1;-0.750;-0.050;-3.348;0.06;0.05;0.06;0.58;0.30;0.31;3.06;-0.32
1092;1;-0.750;-0.150;-3.368;0.06;0.03;0.04;0.28;0.15;-0.10;2.50;-0.89
1093;1;-0.750;-0.250;-3.388;0.05;0.02;0.03;0.14;0.09;-0.31;2.03;-1.21
1094;1;-0.750;-0.350;-3.409;0.03;0.01;0.02;0.07;0.05;-0.36;1.66;-1.37
1095;1;-0.750;-0.450;-3.429;0.02;0.01;0.01;0.03;0.02;-0.32;1.37;-1.43
1096;1;-0.750;-0.550;-3.449;0.01;0.01;0.01;0.01;0.00;-0.24;1.15;-1.42
1097;1;-0.750;-0.650;-3.470;0.01;0.01;0.01;0.01;-0.01;-0.15;0.99;-1.38
1098;1;-0.750;-0.750;-3.490;0.01;0.01;0.00;0.00;-0.02;-0.06;0.86;-1.33
1099;1;-0.750;-0.850;-3.510;0.00;0.01;0.00;0.00;-0.01;0.01;0.77;-1.27
1100;1;-0.750;-0.950;-3.530;0.00;0.02;0.00;0.00;-0.01;0.06;0.71;-1.22
1101;1;-0.750;-1.050;-3.551;0.00;0.02;0.00;0.00;0.00;0.12;0.67;-1.17
1102;1;-0.750;-1.150;-3.571;0.00;0.02;0.00;0.00;0.00;0.17;0.64;-1.12
1103;1;-0.750;-1.250;-3.591;0.00;0.02;0.00;0.00;0.01;0.22;0.63;-1.08
1104;1;-0.750;-1.350;-3.612;0.00;0.02;0.00;0.00;0.01;0.26;0.63;-1.05
1105;1;-0.750;-1.450;-3.632;0.00;0.02;0.00;0.01;0.01;0.31;0.63;-1.02
1106;1;-0.750;-1.550;-3.652;0.00;0.02;0.00;0.01;0.02;0.34;0.64;-1.00
1107;1;-0.750;-1.650;-3.673;0.00;0.02;0.00;0.01;0.02;0.38;0.66;-0.98
1108;1;-0.750;-1.750;-3.693;-0.01;0.01;0.00;0.01;0.02;0.40;0.67;-0.97
1109;1;-0.750;-1.850;-3.713;-0.01;0.01;0.00;0.01;0.03;0.42;0.69;-0.96
1110;1;-0.750;-1.950;-3.734;-0.01;0.01;0.00;0.01;0.03;0.44;0.70;-0.96
1111;1;-0.850;-0.050;-3.372;0.04;0.03;0.05;0.45;0.19;0.24;2.76;-0.32
1112;1;-0.850;-0.150;-3.392;0.04;0.02;0.03;0.23;0.09;-0.10;2.32;-0.81
1113;1;-0.850;-0.250;-3.412;0.03;0.01;0.02;0.12;0.06;-0.27;1.95;-1.10
1114;1;-0.850;-0.350;-3.431;0.02;0.01;0.01;0.06;0.03;-0.30;1.65;-1.26
1115;1;-0.850;-0.450;-3.451;0.02;0.01;0.01;0.03;0.01;-0.26;1.40;-1.32
1116;1;-0.850;-0.550;-3.471;0.01;0.01;0.00;0.01;0.00;-0.17;1.20;-1.33
1117;1;-0.850;-0.650;-3.490;0.01;0.01;0.00;0.01;-0.01;-0.08;1.05;-1.31
1118;1;-0.850;-0.750;-3.510;0.01;0.01;0.00;0.00;-0.01;0.00;0.93;-1.28
1119;1;-0.850;-0.850;-3.530;0.00;0.01;0.00;0.00;-0.01;0.07;0.84;-1.24
1120;1;-0.850;-0.950;-3.550;0.00;0.02;0.00;0.00;0.00;0.13;0.77;-1.20
1121;1;-0.850;-1.050;-3.569;0.00;0.02;0.00;0.00;0.00;0.19;0.73;-1.16
1122;1;-0.850;-1.150;-3.589;0.00;0.02;0.00;0.00;0.01;0.24;0.70;-1.12
1123;1;-0.850;-1.250;-3.609;0.00;0.02;0.00;0.00;0.01;0.29;0.68;-1.08
1124;1;-0.850;-1.350;-3.628;0.00;0.02;0.00;0.00;0.01;0.34;0.67;-1.05
1125;1;-0.850;-1.450;-3.648;0.00;0.02;0.00;0.00;0.02;0.38;0.66;-1.03
1126;1;-0.850;-1.550;-3.668;0.00;0.01;0.00;0.00;0.02;0.41;0.67;-1.00
1127;1;-0.850;-1.650;-3.687;0.00;0.01;0.00;0.01;0.02;0.44;0.67;-0.98
1128;1;-0.850;-1.750;-3.707;-0.01;0.01;0.00;0.01;0.03;0.47;0.68;-0.97
1129;1;-0.850;-1.850;-3.727;-0.01;0.01;0.00;0.01;0.03;0.49;0.69;-0.96
1130;1;-0.850;-1.950;-3.746;-0.01;0.01;0.00;0.01;0.03;0.50;0.70;-0.96
1131;1;-0.950;-0.050;-3.397;0.02;0.02;0.03;0.34;0.12;0.17;2.43;-0.31
1132;1;-0.950;-0.150;-3.416;0.02;0.01;0.02;0.18;0.06;-0.11;2.11;-0.74
1133;1;-0.950;-0.250;-3.435;0.02;0.01;0.01;0.10;0.04;-0.24;1.82;-0.99
1134;1;-0.950;-0.350;-3.454;0.02;0.01;0.01;0.05;0.02;-0.25;1.58;-1.13
1135;1;-0.950;-0.450;-3.473;0.01;0.01;0.00;0.03;0.01;-0.20;1.37;-1.20
1136;1;-0.950;-0.550;-3.492;0.01;0.01;0.00;0.01;0.00;-0.11;1.20;-1.23
1137;1;-0.950;-0.650;-3.511;0.01;0.01;0.00;0.00;0.00;-0.03;1.06;-1.22
1138;1;-0.950;-0.750;-3.530;0.01;0.01;0.00;0.00;0.00;0.05;0.95;-1.21
1139;1;-0.950;-0.850;-3.550;0.00;0.01;0.00;0.00;0.00;0.12;0.87;-1.18
1140;1;-0.950;-0.950;-3.569;0.00;0.01;0.00;0.00;0.00;0.19;0.80;-1.15
1141;1;-0.950;-1.050;-3.588;0.00;0.01;0.00;0.00;0.01;0.25;0.75;-1.12
1142;1;-0.950;-1.150;-3.607;0.00;0.01;0.00;0.00;0.01;0.30;0.72;-1.09
1143;1;-0.950;-1.250;-3.626;0.00;0.01;0.00;0.00;0.01;0.35;0.69;-1.06
1144;1;-0.950;-1.350;-3.645;0.00;0.01;0.00;0.00;0.01;0.40;0.68;-1.03
1145;1;-0.950;-1.450;-3.664;0.00;0.01;0.00;0.00;0.02;0.43;0.67;-1.01
1146;1;-0.950;-1.550;-3.683;0.00;0.01;0.00;0.00;0.02;0.47;0.67;-0.98
1147;1;-0.950;-1.650;-3.702;-0.01;0.01;0.00;0.00;0.02;0.49;0.67;-0.96
1148;1;-0.950;-1.750;-3.721;-0.01;0.01;0.00;0.00;0.03;0.51;0.67;-0.95
1149;1;-0.950;-1.850;-3.740;-0.01;0.01;0.00;0.00;0.03;0.53;0.68;-0.94
1150;1;-0.950;-1.950;-3.759;-0.01;0.01;0.00;0.00;0.03;0.54;0.68;-0.93
1151;1;-1.050;-0.050;-3.422;0.01;0.01;0.02;0.25;0.07;0.10;2.09;-0.31
1152;1;-1.050;-0.150;-3.440;0.01;0.01;0.01;0.14;0.03;-0.12;1.87;-0.67
1153;1;-1.050;-0.250;-3.459;0.01;0.01;0.01;0.08;0.02;-0.21;1.67;-0.88
1154;1;-1.050;-0.350;-3.477;0.01;0.01;0.00;0.05;0.01;-0.20;1.48;-1.01
1155;1;-1.050;-0.450;-3.495;0.01;0.01;0.00;0.03;0.00;-0.13;1.31;-1.08
1156;1;-1.050;-0.550;-3.514;0.01;0.01;0.00;0.01;0.00;-0.05;1.16;-1.11
1157;1;-1.050;-0.650;-3.532;0.01;0.01;0.00;0.01;0.00;0.02;1.04;-1.13
1158;1;-1.050;-0.750;-3.551;0.01;0.01;0.00;0.00;0.00;0.10;0.94;-1.12
1159;1;-1.050;-0.850;-3.569;0.00;0.01;0.00;0.00;0.01;0.17;0.86;-1.11
1160;1;-1.050;-0.950;-3.588;0.00;0.01;0.00;0.00;0.01;0.23;0.80;-1.09
1161;1;-1.050;-1.050;-3.606;0.00;0.01;0.00;0.00;0.01;0.29;0.75;-1.06
1162;1;-1.050;-1.150;-3.625;0.00;0.01;0.00;0.00;0.01;0.35;0.71;-1.04
1163;1;-1.050;-1.250;-3.643;0.00;0.01;0.00;0.00;0.01;0.40;0.69;-1.01
1164;1;-1.050;-1.350;-3.661;0.00;0.01;0.00;0.00;0.02;0.44;0.67;-0.99
1165;1;-1.050;-1.450;-3.680;0.00;0.01;0.00;0.00;0.02;0.47;0.66;-0.97
1166;1;-1.050;-1.550;-3.698;0.00;0.01;0.00;0.00;0.02;0.50;0.65;-0.95
1167;1;-1.050;-1.650;-3.717;0.00;0.01;0.00;0.00;0.02;0.53;0.65;-0.93
1168;1;-1.050;-1.750;-3.735;-0.01;0.01;0.00;0.00;0.02;0.55;0.65;-0.91
1169;1;-1.050;-1.850;-3.754;-0.01;0.01;0.00;0.00;0.02;0.56;0.65;-0.90
1170;1;-1.050;-1.950;-3.772;-0.01;0.01;0.00;0.00;0.03;0.57;0.65;-0.89
1171;1;-1.150;-0.050;-3.446;0.00;0.00;0.01;0.18;0.03;0.04;1.75;-0.31
1172;1;-1.150;-0.150;-3.464;0.01;0.00;0.01;0.10;0.01;-0.12;1.63;-0.59
1173;1;-1.150;-0.250;-3.482;0.01;0.01;0.00;0.06;0.01;-0.17;1.49;-0.78
1174;1;-1.150;-0.350;-3.500;0.01;0.01;0.00;0.04;0.00;-0.14;1.35;-0.89
1175;1;-1.150;-0.450;-3.518;0.01;0.01;0.00;0.02;0.00;-0.08;1.22;-0.96
1176;1;-1.150;-0.550;-3.535;0.01;0.01;0.00;0.01;0.00;-0.01;1.10;-1.00
1177;1;-1.150;-0.650;-3.553;0.01;0.01;0.00;0.01;0.00;0.07;1.00;-1.02
1178;1;-1.150;-0.750;-3.571;0.01;0.01;0.00;0.00;0.00;0.14;0.91;-1.03
1179;1;-1.150;-0.850;-3.589;0.01;0.01;0.00;0.00;0.01;0.20;0.83;-1.02
1180;1;-1.150;-0.950;-3.607;0.00;0.01;0.00;0.00;0.01;0.27;0.77;-1.01
1181;1;-1.150;-1.050;-3.625;0.00;0.01;0.00;0.00;0.01;0.33;0.72;-0.99
1182;1;-1.150;-1.150;-3.642;0.00;0.01;0.00;0.00;0.01;0.38;0.69;-0.97
1183;1;-1.150;-1.250;-3.660;0.00;0.01;0.00;-0.01;0.01;0.43;0.66;-0.95
1184;1;-1.150;-1.350;-3.678;0.00;0.01;0.00;-0.01;0.02;0.46;0.64;-0.93
1185;1;-1.150;-1.450;-3.696;0.00;0.01;0.00;0.00;0.02;0.50;0.63;-0.91
1186;1;-1.150;-1.550;-3.714;0.00;0.01;0.00;0.00;0.02;0.52;0.62;-0.89
1187;1;-1.150;-1.650;-3.731;0.00;0.01;0.00;0.00;0.02;0.55;0.62;-0.88
1188;1;-1.150;-1.750;-3.749;-0.01;0.01;0.00;0.00;0.02;0.56;0.61;-0.86
1189;1;-1.150;-1.850;-3.767;-0.01;0.01;0.00;0.00;0.02;0.57;0.61;-0.85
1190;1;-1.150;-1.950;-3.785;-0.01;0.00;0.00;0.00;0.02;0.58;0.61;-0.83
1191;1;-1.250;-0.050;-3.471;0.00;0.00;0.01;0.13;0.00;-0.01;1.43;-0.31
1192;1;-1.250;-0.150;-3.488;0.00;0.00;0.00;0.08;0.00;-0.11;1.39;-0.53
1193;1;-1.250;-0.250;-3.505;0.01;0.00;0.00;0.05;0.00;-0.12;1.31;-0.68
1194;1;-1.250;-0.350;-3.523;0.01;0.01;0.00;0.03;0.00;-0.09;1.21;-0.78
1195;1;-1.250;-0.450;-3.540;0.01;0.01;0.00;0.02;0.00;-0.03;1.11;-0.84
1196;1;-1.250;-0.550;-3.557;0.01;0.01;0.00;0.01;0.00;0.03;1.02;-0.89
1197;1;-1.250;-0.650;-3.574;0.01;0.01;0.00;0.01;0.00;0.10;0.93;-0.91
1198;1;-1.250;-0.750;-3.591;0.01;0.01;0.00;0.00;0.01;0.17;0.85;-0.93
1199;1;-1.250;-0.850;-3.609;0.01;0.01;0.00;0.00;0.01;0.23;0.78;-0.93
1200;1;-1.250;-0.950;-3.626;0.00;0.01;0.00;0.00;0.01;0.30;0.73;-0.92
1201;1;-1.250;-1.050;-3.643;0.00;0.01;0.00;0.00;0.01;0.35;0.68;-0.91
1202;1;-1.250;-1.150;-3.660;0.00;0.01;0.00;-0.01;0.01;0.40;0.65;-0.90
1203;1;-1.250;-1.250;-3.677;0.00;0.01;0.00;-0.01;0.01;0.44;0.62;-0.88
1204;1;-1.250;-1.350;-3.695;0.00;0.01;0.00;-0.01;0.02;0.48;0.60;-0.87
1205;1;-1.250;-1.450;-3.712;0.00;0.01;0.00;-0.01;0.02;0.51;0.59;-0.85
1206;1;-1.250;-1.550;-3.729;0.00;0.01;0.00;-0.01;0.02;0.53;0.58;-0.83
1207;1;-1.250;-1.650;-3.746;0.00;0.01;0.00;-0.01;0.02;0.55;0.57;-0.82
1208;1;-1.250;-1.750;-3.763;-0.01;0.01;0.00;-0.01;0.02;0.56;0.57;-0.80
1209;1;-1.250;-1.850;-3.780;-0.01;0.00;0.00;-0.01;0.02;0.57;0.57;-0.78
1210;1;-1.250;-1.950;-3.798;-0.01;0.00;0.00;-0.01;0.02;0.57;0.56;-0.77
1211;1;-1.350;-0.050;-3.496;0.00;0.00;0.00;0.09;-0.01;-0.04;1.12;-0.29
1212;1;-1.350;-0.150;-3.512;0.00;0.00;0.00;0.06;-0.01;-0.09;1.15;-0.46
1213;1;-1.350;-0.250;-3.529;0.00;0.00;0.00;0.04;-0.01;-0.09;1.13;-0.58
1214;1;-1.350;-0.350;-3.545;0.01;0.01;0.00;0.03;-0.01;-0.05;1.07;-0.67
1215;1;-1.350;-0.450;-3.562;0.01;0.01;0.00;0.02;0.00;0.00;0.99;-0.73
1216;1;-1.350;-0.550;-3.579;0.01;0.01;0.00;0.01;0.00;0.06;0.92;-0.78
1217;1;-1.350;-0.650;-3.595;0.01;0.01;0.00;0.01;0.00;0.13;0.85;-0.81
1218;1;-1.350;-0.750;-3.612;0.01;0.01;0.00;0.00;0.01;0.19;0.78;-0.82
1219;1;-1.350;-0.850;-3.628;0.01;0.01;0.00;0.00;0.01;0.26;0.72;-0.83
1220;1;-1.350;-0.950;-3.645;0.00;0.01;0.00;0.00;0.01;0.31;0.67;-0.83
1221;1;-1.350;-1.050;-3.661;0.00;0.01;0.00;0.00;0.01;0.37;0.63;-0.82
